"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-6n4d7","loadgenerator-7c6fb64488-87k5l","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-12 11:14:10,7149,22106,16710,30323,1490,768423,55206,,1223,150454,16389,6365,5058
2024-06-12 11:14:12,7149,22106,16710,29938,1490,768423,54917,,1218,150454,16389,6365,5046
2024-06-12 11:14:14,7285,22451,16596,29938,1490,768423,54917,,1218,150454,16389,6365,5046
2024-06-12 11:14:16,7285,22451,16596,28937,1490,768423,54917,,1252,150454,16389,6365,5046
2024-06-12 11:14:18,7243,22451,16596,30582,1490,768423,53181,,1252,150454,16259,6365,5046
2024-06-12 11:14:20,7243,22259,16782,30582,1490,760281,52815,,1252,152295,16549,6365,5046
2024-06-12 11:14:22,7243,22259,16782,29011,1501,760281,55295,,1185,150095,16549,6292,5046
2024-06-12 11:14:24,7243,22259,16782,30000,1492,760281,55295,,1229,150095,16549,6372,5066
2024-06-12 11:14:26,7243,22259,16782,30000,1492,768512,55062,,1229,150095,16549,6372,5066
2024-06-12 11:14:28,7159,22178,15914,30000,1492,768512,55062,,1229,150095,16223,6372,5066
2024-06-12 11:14:30,7096,22178,16448,30000,1492,768512,55062,,1229,146937,16223,6372,5066
2024-06-12 11:14:32,7096,22178,16448,30000,1492,768512,55062,,1229,146937,16223,6286,5066
2024-06-12 11:14:34,7096,21896,16448,29236,1492,758651,55062,,1201,146937,16223,6286,5066
2024-06-12 11:14:36,7096,21896,15905,29236,1414,758651,55062,,1201,146937,15678,6286,4879
2024-06-12 11:14:38,6992,21896,15719,29236,1413,758651,52875,,1201,146937,15501,5989,4809
2024-06-12 11:14:40,6992,21896,15719,28768,1413,758651,52875,,1201,133799,15501,5989,4809
2024-06-12 11:14:42,6992,20811,15719,28768,1413,717194,52599,,1183,138271,15501,5989,4809
2024-06-12 11:14:44,6992,20811,15719,27682,1413,717194,52599,,1183,138271,15191,5989,4809
2024-06-12 11:14:46,6764,20811,15475,27682,1413,717194,52599,,1138,138271,15191,5894,4809
2024-06-12 11:14:48,6562,20811,15475,27682,1413,709853,52599,,1138,138271,15191,5894,4609
2024-06-12 11:14:50,6562,20811,15475,27682,1413,709853,52599,,1138,138271,15191,5894,4609
2024-06-12 11:14:52,6562,20452,15475,27682,1413,709853,52599,,1138,133243,15191,5894,4609
2024-06-12 11:14:54,6370,20452,14665,27064,1335,709853,50994,,1138,133243,15191,5714,4543
2024-06-12 11:14:56,6370,20452,14665,27064,1314,675852,49925,,1105,133243,14330,5675,4543
2024-06-12 11:14:58,6370,20452,14665,27064,1314,675852,49211,,1062,130858,14125,5511,4543
2024-06-12 11:15:00,6370,19237,14282,26276,1314,663809,49211,,1095,130858,14125,5511,4543
2024-06-12 11:15:02,6370,19237,14381,26096,1314,663809,49211,,1095,130858,14125,5460,4543
2024-06-12 11:15:04,6171,19237,14336,25323,1314,663809,49211,,1095,130858,14125,5460,4543
2024-06-12 11:15:06,6009,19237,14336,25323,1314,663809,49211,,1095,130858,13626,5460,4385
2024-06-12 11:15:08,6009,19237,14336,26178,1314,637812,49211,,1095,123964,14143,5460,4267
2024-06-12 11:15:10,6221,20028,14336,26178,1274,648050,49211,,1095,128812,14143,5460,4301
2024-06-12 11:15:12,6221,19190,14336,26178,1315,648050,49294,,1047,128812,14143,5460,4331
2024-06-12 11:15:14,6221,19190,14336,26178,1315,648050,48955,,1047,128812,14143,5502,4469
2024-06-12 11:15:16,6221,19190,14336,26178,1315,648050,47937,,1079,128812,14143,5464,4469
2024-06-12 11:15:18,5967,19190,14336,26178,1315,648050,47937,,1079,128812,14143,5305,4469
2024-06-12 11:15:20,5967,19190,14219,25349,1279,635266,47937,,1079,128812,14143,5305,4469
2024-06-12 11:15:22,5725,19190,13748,24622,1279,635266,47937,,1079,125107,13380,5305,4275
2024-06-12 11:15:24,5926,19367,13748,24783,1279,635266,48361,,1079,122702,13380,5369,4275
2024-06-12 11:15:26,5926,19367,13748,24783,1279,635266,48361,,1079,122702,13306,5369,4275
2024-06-12 11:15:28,5926,18314,13748,24783,1275,635266,48361,,1043,122702,13306,5369,4275
2024-06-12 11:15:30,5653,18314,13748,24783,1275,635266,48361,,1001,122702,13306,5369,4162
2024-06-12 11:15:32,5653,18314,13552,24783,1236,633241,45939,,1001,122702,12847,5369,4162
2024-06-12 11:15:34,5653,18314,13047,23371,1236,605070,45939,,1001,114327,12847,5195,3983
2024-06-12 11:15:36,5653,17832,13047,23371,1236,605070,45939,,1001,115121,12847,5051,3983
2024-06-12 11:15:38,5653,17832,13047,23371,1236,605070,45627,,1001,113470,12847,4938,3983
2024-06-12 11:15:40,5466,17832,13047,23371,1236,605070,45627,,1001,113470,12847,4938,3983
2024-06-12 11:15:42,5466,17832,13047,23371,1202,605070,45627,,966,113470,12400,4938,3983
2024-06-12 11:15:44,5466,17265,12757,23371,1202,605070,45627,,966,113470,12400,4938,3983
2024-06-12 11:15:46,5466,17146,12256,21708,1202,564629,43724,,889,113470,12400,4938,3801
2024-06-12 11:15:48,5148,16639,12256,21708,1154,568537,43724,,919,113470,11751,4938,3620
2024-06-12 11:15:50,5148,16639,12256,21708,1154,566098,42376,,919,113470,11751,4938,3620
2024-06-12 11:15:52,5148,15962,12256,21708,1154,548090,42376,,919,107750,11751,4618,3620
2024-06-12 11:15:54,4940,15962,12256,21708,1154,548090,42376,,919,102470,11751,4586,3620
2024-06-12 11:15:56,4940,15962,11421,21708,1154,548090,42376,,919,102470,11751,4450,3620
2024-06-12 11:15:58,4940,15962,11782,20722,1117,548090,41068,,876,102470,11064,4450,3620
2024-06-12 11:16:00,4940,15301,11782,20722,1082,548090,41068,,876,102470,11064,4450,3620
2024-06-12 11:16:02,4940,15301,11385,20722,1082,548090,41068,,876,102470,10590,4450,3502
2024-06-12 11:16:04,4674,15301,11035,19966,1082,548090,41068,,849,102470,10590,4272,3502
2024-06-12 11:16:06,4537,14726,11035,19360,1082,526920,40086,,849,102470,10590,4272,3310
2024-06-12 11:16:08,4537,14726,11035,19360,1082,510231,40086,,849,99256,10590,4094,3310
2024-06-12 11:16:10,4537,14200,11035,19360,1082,506718,40086,,849,92234,10590,4094,3310
2024-06-12 11:16:12,4537,14200,11035,18400,1041,492369,40086,,849,92234,10208,4094,3310
2024-06-12 11:16:14,4387,14200,9980,18400,1005,492369,40086,,819,92234,10208,4094,3310
2024-06-12 11:16:16,4387,14200,9649,18400,1005,492369,38128,,780,92234,9520,4094,3310
2024-06-12 11:16:18,3927,13703,9958,17611,1005,492369,36781,,780,92234,9520,3944,3031
2024-06-12 11:16:20,4062,13703,9958,17611,1005,462512,36781,,780,82525,9520,3944,3031
2024-06-12 11:16:22,4062,13164,9958,17611,1005,444350,36781,,780,83095,9520,3752,3031
2024-06-12 11:16:24,4062,13164,9958,16282,911,444350,36781,,780,85545,9146,3752,3031
2024-06-12 11:16:26,4062,13164,9958,16282,917,444350,36781,,780,82653,9146,3752,3031
2024-06-12 11:16:28,4062,12448,9958,16282,945,444350,36781,,749,80142,9146,3752,3031
2024-06-12 11:16:30,4062,12448,9458,16282,917,444350,36781,,749,80142,9146,3752,3031
2024-06-12 11:16:32,3838,12448,9458,16282,910,444350,36781,,723,80142,8441,3752,3031
2024-06-12 11:16:34,3838,11964,8438,15474,903,444350,34069,,714,80142,8441,3752,2735
2024-06-12 11:16:36,3551,11964,8744,15474,903,387324,33474,,714,80142,8091,3375,2735
2024-06-12 11:16:38,3551,11964,8744,15474,903,377607,33474,,714,73601,8091,3264,2735
2024-06-12 11:16:40,3551,11964,8744,13250,903,376693,33474,,714,73601,8091,3264,2735
2024-06-12 11:16:42,3551,11964,8744,13342,818,376693,33474,,666,73601,8091,3264,2735
2024-06-12 11:16:44,3407,10949,8744,13780,846,376693,33474,,666,69361,8091,3264,2735
2024-06-12 11:16:46,3407,10949,8477,13780,846,376693,32500,,666,69361,7397,3264,2735
2024-06-12 11:16:48,3407,10949,8419,13780,821,376693,31133,,666,69361,7397,3264,2495
2024-06-12 11:16:50,2895,10596,8171,12978,821,376693,31133,,639,69361,7397,3071,2495
2024-06-12 11:16:52,2915,10288,7703,12978,821,376693,31133,,639,69361,7172,2931,2495
2024-06-12 11:16:54,3008,10288,7703,12978,821,376693,31133,,639,63633,7020,2931,2495
2024-06-12 11:16:56,3008,10288,7703,12978,821,337872,31133,,639,63633,7020,2931,2495
2024-06-12 11:16:58,2917,10288,7703,12978,821,325589,31133,,601,63633,7020,2931,2495
2024-06-12 11:17:00,2917,10288,7703,11893,768,319734,29140,,601,61232,7020,2931,2190
2024-06-12 11:17:02,2917,9678,7703,11893,768,319734,29140,,601,61232,5941,2878,2158
2024-06-12 11:17:04,2917,9678,7231,11893,768,319734,29140,,601,61232,6123,2456,2227
2024-06-12 11:17:06,2917,9678,7084,11860,768,319734,29140,,581,53997,6123,2546,2227
2024-06-12 11:17:08,2917,9678,7084,11860,768,319734,29140,,577,53997,5944,2546,2227
2024-06-12 11:17:10,2653,9456,7084,10969,737,319734,29140,,592,53997,5903,2546,2227
2024-06-12 11:17:12,2653,8718,7084,10969,737,319734,24201,,576,53997,5993,2546,2227
2024-06-12 11:17:14,2653,8718,7084,10969,734,281245,25101,,576,53997,5993,2546,2227
2024-06-12 11:17:16,2653,8718,6350,10969,734,272911,24551,,576,52296,5993,2546,2227
2024-06-12 11:17:18,2653,8718,6366,10969,734,272911,24551,,576,51936,5993,2546,2227
2024-06-12 11:17:20,2653,8718,6366,10760,734,272911,24551,,576,52809,5989,2465,2158
2024-06-12 11:17:22,2619,8718,6366,10760,734,272911,24551,,576,53816,5989,2465,2158
2024-06-12 11:17:24,2658,8718,6366,10760,733,272911,24551,,576,53816,5989,2305,2158
2024-06-12 11:17:26,2677,8446,6366,11173,738,243107,24551,,560,53816,5989,2305,2158
2024-06-12 11:17:28,2768,7394,6366,11173,738,243107,24551,,560,53816,5989,2305,2158
2024-06-12 11:17:30,2768,7446,6366,11295,749,241535,24551,,583,53816,6116,2305,2158
2024-06-12 11:17:32,2768,7687,6286,11295,749,241535,19989,,583,53816,6116,2305,2158
2024-06-12 11:17:34,2829,7687,5841,11295,749,241535,20666,,583,54252,6116,2305,2129
2024-06-12 11:17:36,2829,7687,5841,10287,749,227320,20666,,583,51178,6116,2091,2064
2024-06-12 11:17:38,2829,7687,5841,10681,749,235312,20666,,583,51178,6116,2140,2187
2024-06-12 11:17:40,2829,7958,5841,10681,749,235312,20666,,601,51178,6116,2140,2187
2024-06-12 11:17:42,2829,7958,5841,10681,732,235312,20666,,601,51178,5906,2140,2187
2024-06-12 11:17:44,2768,7958,6103,10681,732,235312,20666,,602,51178,5906,2140,2187
2024-06-12 11:17:46,2768,7958,6103,11460,709,248115,20666,,602,51178,5906,2140,2187
2024-06-12 11:17:48,2768,7738,6103,11460,704,248115,20666,,602,51178,5906,2140,2187
2024-06-12 11:17:50,3006,7738,6023,11460,762,248115,19936,,602,45923,5906,2138,2154
2024-06-12 11:17:52,3006,7738,6023,11460,762,248115,19197,,602,52423,5906,2208,2320
2024-06-12 11:17:54,3006,7738,6023,11460,762,239709,21010,,602,54189,5661,2208,2320
2024-06-12 11:17:56,3006,7738,6391,11634,762,239709,21010,,609,54189,5864,2208,2320
2024-06-12 11:17:58,3006,7463,6391,11634,776,239709,21010,,589,54189,5658,2208,2320
2024-06-12 11:18:00,3083,8534,6298,11634,776,239709,21283,,664,54189,6427,2208,2320
2024-06-12 11:18:02,3389,8534,6496,11634,794,259248,21283,,664,54189,6427,2208,2320
2024-06-12 11:18:04,3389,8534,6496,12730,794,259248,21283,,664,54189,6427,2208,2462
2024-06-12 11:18:06,3389,8185,6822,12730,794,259248,21283,,664,54189,6427,2208,2461
2024-06-12 11:18:08,3389,8467,6822,12730,794,259248,22344,,647,54189,6427,2010,2461
2024-06-12 11:18:10,3389,9032,6822,11711,794,259248,22344,,647,59128,6830,2441,2461
2024-06-12 11:18:12,3389,9032,6822,11792,781,253170,22344,,647,59128,6287,2441,2461
2024-06-12 11:18:14,3289,9032,6822,12184,838,253170,22237,,702,59128,6330,2441,2461
2024-06-12 11:18:16,3289,9032,6822,12184,838,253170,22237,,702,59128,6555,2441,2461
2024-06-12 11:18:18,3192,9032,6737,12184,838,244569,22237,,702,59128,6555,2441,2327
2024-06-12 11:18:20,3736,9032,6784,13425,838,287458,22237,,702,63219,6555,2441,2607
2024-06-12 11:18:22,3736,9766,6991,13425,838,287458,22237,,702,63219,6555,2441,2607
2024-06-12 11:18:24,3736,8678,6991,13425,838,287458,20055,,702,60962,6555,2441,2607
2024-06-12 11:18:26,3736,8738,6991,13425,831,287458,22820,,653,60962,6328,2250,2607
2024-06-12 11:18:28,3465,9018,6991,13425,831,252420,22820,,709,60962,7342,2656,2607
2024-06-12 11:18:30,3465,9018,6991,12770,831,284125,22820,,709,60962,7342,2656,2607
2024-06-12 11:18:32,3465,9018,6792,12770,831,284125,22820,,709,60962,6899,2656,2607
2024-06-12 11:18:34,3465,9018,7799,12770,831,284125,22820,,709,61576,6899,2656,2213
2024-06-12 11:18:36,3364,9018,7134,12352,831,284125,22820,,709,61576,6899,2656,2549
2024-06-12 11:18:38,3341,8699,7134,14403,831,284125,22820,,709,61576,6899,2448,2549
2024-06-12 11:18:40,3874,10181,7134,12566,831,284125,24371,,709,61576,7501,2448,2549
2024-06-12 11:18:42,3874,10181,7134,13040,757,284125,24371,,643,61576,7501,2448,2549
2024-06-12 11:18:44,3502,9219,7134,13040,848,284125,22355,,700,61576,7501,2448,2549
2024-06-12 11:18:46,3502,9219,7134,13040,848,284125,22355,,700,61576,6439,2773,2549
2024-06-12 11:18:48,3502,9219,7134,13040,848,251590,22355,,700,61576,6643,2773,2710
2024-06-12 11:18:50,3502,9219,6905,13040,848,300446,22355,,700,49868,6643,2773,2710
2024-06-12 11:18:52,3739,9219,5945,13040,756,300446,22355,,700,51177,6643,2464,2710
2024-06-12 11:18:54,3739,10051,7317,14408,827,300446,22355,,700,62668,6643,2464,2425
2024-06-12 11:18:56,3739,10051,7317,14408,827,300446,24115,,700,62668,6421,2464,2425
2024-06-12 11:18:58,3739,10051,7317,14408,827,300446,24115,,608,62668,7601,2701,2425
2024-06-12 11:19:00,3440,9059,7317,12701,827,279183,24115,,628,62668,7601,2701,2425
2024-06-12 11:19:02,3440,9059,7317,12701,827,307077,20848,,604,62668,7601,2701,2425
2024-06-12 11:19:04,3440,9059,7317,12701,827,307077,21577,,704,62668,6808,2701,2647
2024-06-12 11:19:06,3440,9059,7894,12701,827,307077,21577,,704,68365,6808,2701,2647
2024-06-12 11:19:08,3327,10006,7364,12701,827,307077,23080,,704,62700,6808,2395,2647
2024-06-12 11:19:10,3842,10006,7364,12294,758,272918,23080,,704,62700,6808,2395,2471
2024-06-12 11:19:12,3842,10006,7364,14489,866,272918,23080,,704,62700,7485,2395,2471
2024-06-12 11:19:14,3716,9469,7364,14489,866,272918,23080,,743,62700,7485,2742,2471
2024-06-12 11:19:16,3716,9469,7364,14489,866,272918,23080,,743,62700,7485,2742,2471
2024-06-12 11:19:18,3716,9469,7364,14393,866,264342,24538,,743,62700,7485,2742,2471
2024-06-12 11:19:20,3716,9469,7910,14393,866,314270,24538,,743,62855,7402,2742,2668
2024-06-12 11:19:22,3716,10209,8181,14393,882,314270,24973,,743,69200,7657,2742,2668
2024-06-12 11:19:24,3716,10209,8181,15429,913,314270,24973,,743,69200,7657,2877,2757
2024-06-12 11:19:26,3602,10209,8181,15429,913,331885,24973,,743,69200,7657,2877,2757
2024-06-12 11:19:28,3578,10731,8181,15429,913,331885,24973,,743,69200,7422,2877,2757
2024-06-12 11:19:30,4148,10731,8538,15429,913,347343,24973,,777,71680,7371,3146,2757
2024-06-12 11:19:32,4283,10731,8538,15429,913,347343,24973,,777,71680,8390,3146,2757
2024-06-12 11:19:34,4283,11233,8538,16033,913,347343,26420,,805,71680,8390,3146,2757
2024-06-12 11:19:36,4283,11233,8538,16033,913,347343,26420,,805,77708,8390,3146,2876
2024-06-12 11:19:38,4283,11233,9006,16033,959,347343,26771,,805,77708,8623,3241,2773
2024-06-12 11:19:40,4283,11233,9006,16033,992,347343,27631,,805,80617,8892,3365,3050
2024-06-12 11:19:42,4283,11560,9006,17146,992,365242,27631,,805,80617,8892,3365,3050
2024-06-12 11:19:44,4283,11938,9006,17623,992,391095,27631,,822,80617,8892,3365,3050
2024-06-12 11:19:46,4529,11938,9544,17745,992,391095,28693,,845,80617,9516,3365,3050
2024-06-12 11:19:48,4796,11590,9544,18320,992,391095,28693,,845,80617,9516,3554,3128
2024-06-12 11:19:50,4796,12738,9544,18320,992,391095,28693,,845,84743,9516,3554,3150
2024-06-12 11:19:52,4796,12738,9544,18320,992,391095,28693,,845,89438,9516,3554,3249
2024-06-12 11:19:54,4796,12738,9887,18320,959,391095,28693,,845,89438,9516,3554,3332
2024-06-12 11:19:56,4796,12738,9887,18785,1042,407539,29178,,887,89438,9868,3554,3332
2024-06-12 11:19:58,4796,12738,9887,18785,1042,407539,30286,,887,89438,9884,3670,3332
2024-06-12 11:20:00,4749,13285,9887,18785,1042,438379,32830,,887,89438,9884,3903,3332
2024-06-12 11:20:02,4749,13285,10236,18785,1042,438379,32830,,887,89438,9884,3903,3332
2024-06-12 11:20:04,4749,13285,10523,19375,1042,438379,32830,,887,89438,9884,3903,3361
2024-06-12 11:20:06,4950,12886,10596,20001,1042,438379,32830,,887,86566,10454,3903,3361
2024-06-12 11:20:08,4950,12797,10914,20001,1042,458912,32830,,887,94768,10454,3903,3508
2024-06-12 11:20:10,4950,13452,10914,20001,1070,458912,33270,,874,94768,10454,3903,3508
2024-06-12 11:20:12,4791,14206,10914,19359,1070,458912,33270,,917,94768,10454,3903,3508
2024-06-12 11:20:14,4791,14206,10914,19516,1056,458912,33270,,917,94768,10176,3903,3508
2024-06-12 11:20:16,4791,14206,10613,19516,1056,458912,34918,,917,94768,10176,3774,3508
2024-06-12 11:20:18,5017,14206,10613,19516,1056,442533,34918,,917,94768,10176,4054,3508
2024-06-12 11:20:20,5017,13741,10613,19516,1086,467232,34918,,917,94768,10176,4054,3343
2024-06-12 11:20:22,5017,13741,11019,20331,1086,467232,34918,,917,90861,10535,4054,3485
2024-06-12 11:20:24,5017,13741,11019,20331,1086,467232,34918,,917,95119,10212,4054,3485
2024-06-12 11:20:26,5017,13741,11019,19806,1086,467232,33854,,880,95119,10212,4054,3485
2024-06-12 11:20:28,4859,14167,11019,19806,1086,467232,33342,,880,95119,10212,4054,3485
2024-06-12 11:20:30,4920,14266,11019,19806,1054,467232,33342,,911,95119,10212,4054,3485
2024-06-12 11:20:32,5086,14736,10530,19806,1095,467232,34720,,911,95119,10773,3921,3485
2024-06-12 11:20:34,5086,14736,10946,20685,1095,480139,34720,,911,95119,10773,3921,3659
2024-06-12 11:20:36,5086,14275,10946,20685,1095,480139,34720,,891,91745,10773,4048,3659
2024-06-12 11:20:38,5086,14124,10946,20685,1095,480139,34720,,891,96604,10446,4197,3530
2024-06-12 11:20:40,5086,14124,10946,20685,1095,480139,34720,,891,96604,10446,4197,3510
2024-06-12 11:20:42,5086,14124,10946,20685,1095,480139,33758,,934,96604,10446,4197,3510
2024-06-12 11:20:44,5086,14124,10946,19976,1095,480139,33758,,934,96604,10446,4197,3510
2024-06-12 11:20:46,4910,14124,11309,20723,1058,480139,34751,,934,96604,10446,4197,3510
2024-06-12 11:20:48,5228,14742,11327,21520,1097,466792,34751,,934,96604,10679,4065,3712
2024-06-12 11:20:50,5228,14742,11249,21520,1097,466792,34751,,934,96604,10679,4055,3712
2024-06-12 11:20:52,5228,14446,11236,21520,1097,481619,34751,,934,102822,10679,4055,3712
2024-06-12 11:20:54,5228,14446,11236,21520,1097,498933,34751,,901,99184,10679,4055,3712
2024-06-12 11:20:56,5228,14446,11236,21520,1097,498933,34751,,909,99418,10679,4226,3635
2024-06-12 11:20:58,5228,14446,11236,21520,1097,498933,34215,,958,99418,10679,4226,3635
2024-06-12 11:21:00,5228,14983,11236,21520,1139,498933,35147,,958,99418,10679,4226,3635
2024-06-12 11:21:02,5228,14983,11236,21326,1139,498933,35445,,958,99418,11093,4226,3635
2024-06-12 11:21:04,5377,14983,11687,21326,1119,488454,35445,,958,99418,11093,4226,3635
2024-06-12 11:21:06,5377,14822,11479,22273,1119,488454,35445,,958,99418,10905,4158,3765
2024-06-12 11:21:08,5377,14822,11479,22273,1119,488454,35445,,958,98597,10905,4316,3765
2024-06-12 11:21:10,5377,15428,11479,22273,1119,488454,35445,,958,105055,10905,4316,3765
2024-06-12 11:21:12,5377,15428,11479,22273,1119,507976,35081,,953,105055,11352,4316,3765
2024-06-12 11:21:14,5700,15428,11479,22273,1129,507976,35081,,953,105055,11352,4316,3765
2024-06-12 11:21:16,5700,15428,12104,22241,1137,507976,35698,,1003,105055,11352,4301,3773
2024-06-12 11:21:18,5700,15428,12104,23381,1176,507976,35945,,1003,105055,11352,4427,3982
2024-06-12 11:21:20,5731,15428,12104,23381,1159,491437,37038,,1003,105055,11289,4458,3982
2024-06-12 11:21:22,5731,15999,11893,23381,1159,518069,37038,,1003,105055,11289,4602,3982
2024-06-12 11:21:24,5731,15999,11893,23381,1159,535671,36660,,1003,104584,11775,4602,3982
2024-06-12 11:21:26,5731,15999,11893,23381,1159,535671,36660,,1003,104584,11775,4589,3982
2024-06-12 11:21:28,5731,15999,11893,23461,1159,535671,36660,,1003,110899,11775,4589,3982
2024-06-12 11:21:30,5731,15999,12229,23461,1160,535671,36660,,968,110899,11775,4589,4005
2024-06-12 11:21:32,5983,16087,12314,23461,1160,535671,36660,,1009,110899,11775,4589,4005
2024-06-12 11:21:34,6053,16552,12753,24892,1200,535671,36660,,1056,110899,11821,4589,4183
2024-06-12 11:21:36,6053,17109,12753,24892,1200,535671,37537,,1056,111184,12469,4589,4183
2024-06-12 11:21:38,6053,17109,12839,24892,1200,535671,37537,,1056,111184,12469,4816,4183
2024-06-12 11:21:40,6053,17109,12839,24892,1200,527770,37537,,1056,111184,12469,4846,4183
2024-06-12 11:21:42,6053,17109,12839,24970,1200,567372,37537,,1056,111184,12469,4846,4183
2024-06-12 11:21:44,6378,17109,12839,24970,1200,567372,37537,,1056,116398,12469,4846,4244
2024-06-12 11:21:46,6378,17253,12839,24970,1163,567372,37537,,1056,116398,12469,4846,4244
2024-06-12 11:21:48,6378,17253,12993,24970,1189,567372,38636,,1056,116398,12469,4846,4399
2024-06-12 11:21:50,6378,17253,13082,25742,1241,567372,38636,,1084,117246,12582,4846,4399
2024-06-12 11:21:52,6378,17404,13483,25842,1241,567372,37338,,1123,117246,12582,4974,4399
2024-06-12 11:21:54,6378,17976,13483,25842,1241,567372,38585,,1123,117246,12719,4974,4399
2024-06-12 11:21:56,6378,17976,13483,25842,1241,567372,38585,,1123,117246,13175,5035,4399
2024-06-12 11:21:58,6556,18178,13483,25842,1241,567372,38585,,1123,117246,13175,5035,4490
2024-06-12 11:22:00,6556,18178,13755,25842,1267,596754,39916,,1123,118624,13175,5035,4490
2024-06-12 11:22:02,6685,18178,13755,25842,1267,596754,39916,,1140,123890,13175,5111,4526
2024-06-12 11:22:04,6685,18178,13755,25842,1286,596754,39916,,1140,123890,13175,5277,4680
2024-06-12 11:22:06,6685,18178,14217,26988,1286,596754,39916,,1140,123890,13335,5277,4680
2024-06-12 11:22:08,6685,18178,14217,26988,1286,596754,39916,,1140,123890,13335,5277,4680
2024-06-12 11:22:10,6873,18396,14217,26988,1286,596754,39953,,1191,123890,13335,5277,4680
2024-06-12 11:22:12,6873,19257,14444,26988,1286,600925,39953,,1191,123890,13406,5350,4680
2024-06-12 11:22:14,7004,19257,14444,26988,1331,600925,39953,,1209,125209,13856,5350,4680
2024-06-12 11:22:16,7004,19257,14444,26988,1336,618806,39953,,1209,125209,13856,5350,4771
2024-06-12 11:22:18,7004,19257,14963,27195,1336,618806,41269,,1209,125209,13856,5350,4771
2024-06-12 11:22:20,7004,19257,14963,27671,1336,618806,41269,,1209,128285,13856,5334,4725
2024-06-12 11:22:22,7130,19257,14963,27671,1336,623067,41269,,1209,128285,14073,5523,4878
2024-06-12 11:22:24,7130,19257,14963,27671,1336,623067,41269,,1209,128285,14073,5587,4878
2024-06-12 11:22:26,7130,18705,14963,27671,1336,623067,39911,,1222,128285,14073,5587,4878
2024-06-12 11:22:28,7130,19839,15354,27671,1336,623067,41524,,1222,129929,14073,5587,4878
2024-06-12 11:22:30,7257,19839,15354,28092,1296,633786,41524,,1258,129929,14219,5587,4878
2024-06-12 11:22:32,7257,19839,15459,28092,1339,633786,41524,,1258,129929,14219,5587,4714
2024-06-12 11:22:34,7258,19839,15459,28092,1382,633786,40333,,1258,126456,14219,5587,5016
2024-06-12 11:22:36,7258,19839,15459,28092,1382,633786,40613,,1258,131004,14219,5587,5016
2024-06-12 11:22:38,7258,19839,15459,28092,1382,641301,41942,,1258,131004,13739,5618,4998
2024-06-12 11:22:40,7258,19315,15692,28092,1382,641301,41942,,1197,131004,13644,5725,4998
2024-06-12 11:22:42,7258,19449,15692,28092,1392,641301,41942,,1220,131004,14505,5725,4998
2024-06-12 11:22:44,7258,20085,15716,28460,1392,641301,40543,,1262,127142,14505,5725,4998
2024-06-12 11:22:46,7019,20085,15716,27414,1392,642488,40263,,1262,133124,14505,5725,5045
2024-06-12 11:22:48,7470,20085,15716,28346,1392,642488,42468,,1262,133124,14505,5725,5045
2024-06-12 11:22:50,7374,20085,15716,28346,1399,642488,42468,,1262,133124,14505,5474,5045
2024-06-12 11:22:52,7374,20085,15716,28346,1399,650371,42468,,1262,127908,14689,5675,5007
2024-06-12 11:22:54,7374,20402,15849,28346,1409,650371,42401,,1262,131940,14689,5788,5007
2024-06-12 11:22:56,7374,20402,15866,28346,1409,650371,42401,,1262,131940,14689,5788,5007
2024-06-12 11:22:58,7374,20402,15866,28680,1409,650371,42401,,1262,131940,14689,5788,5044
2024-06-12 11:23:00,7374,20264,15866,28680,1409,650371,42672,,1190,134040,14564,5788,5044
2024-06-12 11:23:02,7078,20264,15866,28680,1380,620971,42672,,1257,134040,14564,5788,5044
2024-06-12 11:23:04,7325,20264,15866,28291,1380,640686,42672,,1257,134040,14564,5788,4917
2024-06-12 11:23:06,7325,20545,15486,28291,1391,640686,42672,,1257,134040,14564,5875,4917
2024-06-12 11:23:08,7325,20545,15768,28291,1391,619895,40668,,1257,134040,14077,5875,4917
2024-06-12 11:23:10,7325,20242,15768,28291,1391,615623,42076,,1257,132413,14644,5594,4917
2024-06-12 11:23:12,7325,20242,15768,28291,1391,656823,42076,,1257,132413,14644,5766,4917
2024-06-12 11:23:14,7325,20242,15768,28811,1379,656823,42076,,1249,134587,14644,5766,5015
2024-06-12 11:23:16,7325,20242,15768,28811,1379,656823,40765,,1249,134587,14644,5766,5015
2024-06-12 11:23:18,7325,20242,15432,28811,1400,656823,42687,,1249,134587,14644,5766,5015
2024-06-12 11:23:20,6643,20242,15432,27193,1400,649774,42687,,1249,132196,14644,5878,4906
2024-06-12 11:23:22,7355,18425,15704,28151,1400,658188,42687,,1249,132196,14644,5878,4906
2024-06-12 11:23:24,7355,18425,15704,28151,1400,658188,42687,,1249,132196,14644,5878,4906
2024-06-12 11:23:26,7355,20347,15704,28151,1328,658188,42056,,1249,132196,14194,5878,4906
2024-06-12 11:23:28,7355,20347,15704,28151,1369,658188,42056,,1250,135009,14746,5574,4906
