"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-87k5l","loadgenerator-7c6fb64488-z47zq","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-07 12:45:22,0.0183,0.0811,0.0201,0.199,0.00723,0.155,0.105,,0.0345,0.0573,0.0522,0.00657,0.0112
2024-06-07 12:45:24,0.0183,0.0811,0.0201,0.199,0.00723,0.155,0.113,,0.0347,0.0573,0.0522,0.00686,0.0112
2024-06-07 12:45:26,0.0183,0.0811,0.0201,0.199,0.00735,0.155,0.116,,0.0347,0.0573,0.0522,0.00686,0.0112
2024-06-07 12:45:28,0.0185,0.0782,0.0206,0.199,0.00735,0.158,0.116,,0.0347,0.0586,0.0522,0.00686,0.0109
2024-06-07 12:45:30,0.0185,0.0812,0.0210,0.199,0.00735,0.158,0.116,,0.0347,0.0586,0.0522,0.00686,0.0114
2024-06-07 12:45:32,0.0185,0.0812,0.0210,0.199,0.00735,0.158,0.116,,0.0347,0.0586,0.0505,0.00686,0.0118
2024-06-07 12:45:34,0.0185,0.0812,0.0210,0.199,0.00735,0.158,0.116,,0.0347,0.0586,0.0540,0.00692,0.0118
2024-06-07 12:45:36,0.0189,0.0812,0.0210,0.199,0.00735,0.158,0.116,,0.0347,0.0569,0.0540,0.00707,0.0118
2024-06-07 12:45:38,0.0190,0.0829,0.0210,0.199,0.00726,0.158,0.118,,0.0358,0.0596,0.0539,0.00707,0.0118
2024-06-07 12:45:40,0.0190,0.0829,0.0210,0.199,0.00766,0.159,0.123,,0.0358,0.0609,0.0557,0.00707,0.0118
2024-06-07 12:45:42,0.0190,0.0829,0.0218,0.199,0.00766,0.162,0.123,,0.0362,0.0609,0.0557,0.00707,0.0119
2024-06-07 12:45:44,0.0190,0.0834,0.0218,0.199,0.00766,0.162,0.123,,0.0362,0.0609,0.0557,0.00707,0.0119
2024-06-07 12:45:46,0.0190,0.0834,0.0221,0.199,0.00766,0.162,0.123,,0.0362,0.0609,0.0563,0.00707,0.0122
2024-06-07 12:45:48,0.0195,0.0834,0.0221,0.199,0.00766,0.162,0.123,,0.0362,0.0609,0.0563,0.00707,0.0122
2024-06-07 12:45:50,0.0195,0.0834,0.0221,0.193,0.00766,0.162,0.123,,0.0362,0.0609,0.0563,0.00713,0.0122
2024-06-07 12:45:52,0.0195,0.0834,0.0221,0.191,0.00790,0.162,0.123,,0.0362,0.0609,0.0563,0.00713,0.0122
2024-06-07 12:45:54,0.0188,0.0834,0.0221,0.199,0.00790,0.165,0.126,,0.0362,0.0629,0.0563,0.00727,0.0122
2024-06-07 12:45:56,0.0187,0.0852,0.0221,0.199,0.00796,0.160,0.126,,0.0371,0.0629,0.0574,0.00727,0.0123
2024-06-07 12:45:58,0.0197,0.0853,0.0221,0.193,0.00796,0.167,0.129,,0.0359,0.0629,0.0574,0.00727,0.0123
2024-06-07 12:46:00,0.0197,0.0853,0.0229,0.199,0.00796,0.167,0.129,,0.0373,0.0629,0.0574,0.00727,0.0123
2024-06-07 12:46:02,0.0195,0.0853,0.0232,0.199,0.00796,0.167,0.129,,0.0373,0.0629,0.0584,0.00731,0.0126
2024-06-07 12:46:04,0.0202,0.0853,0.0232,0.199,0.00796,0.167,0.129,,0.0373,0.0629,0.0584,0.00731,0.0126
2024-06-07 12:46:06,0.0202,0.0853,0.0232,0.199,0.00796,0.167,0.129,,0.0370,0.0629,0.0580,0.00731,0.0126
2024-06-07 12:46:08,0.0204,0.0853,0.0232,0.199,0.00811,0.167,0.129,,0.0384,0.0633,0.0600,0.00731,0.0127
2024-06-07 12:46:10,0.0204,0.0846,0.0232,0.199,0.00820,0.165,0.132,,0.0384,0.0646,0.0600,0.00717,0.0127
2024-06-07 12:46:12,0.0204,0.0852,0.0232,0.199,0.00820,0.171,0.127,,0.0386,0.0646,0.0600,0.00722,0.0127
2024-06-07 12:46:14,0.0204,0.0878,0.0232,0.199,0.00820,0.171,0.135,,0.0386,0.0646,0.0600,0.00744,0.0127
2024-06-07 12:46:16,0.0204,0.0880,0.0239,0.199,0.00820,0.171,0.135,,0.0386,0.0646,0.0600,0.00744,0.0127
2024-06-07 12:46:18,0.0204,0.0880,0.0241,0.199,0.00838,0.171,0.135,,0.0386,0.0646,0.0582,0.00748,0.0130
2024-06-07 12:46:20,0.0201,0.0880,0.0241,0.199,0.00838,0.171,0.135,,0.0386,0.0646,0.0578,0.00748,0.0130
2024-06-07 12:46:22,0.0208,0.0880,0.0241,0.199,0.00838,0.172,0.135,,0.0386,0.0646,0.0611,0.00748,0.0130
2024-06-07 12:46:24,0.0202,0.0880,0.0241,0.199,0.00840,0.172,0.139,,0.0386,0.0651,0.0625,0.00748,0.0126
2024-06-07 12:46:26,0.0210,0.0880,0.0241,0.199,0.00840,0.172,0.139,,0.0394,0.0663,0.0625,0.00748,0.0131
2024-06-07 12:46:28,0.0210,0.0880,0.0244,0.199,0.00840,0.167,0.139,,0.0394,0.0663,0.0625,0.00748,0.0131
2024-06-07 12:46:30,0.0210,0.0895,0.0243,0.199,0.00840,0.168,0.134,,0.0394,0.0663,0.0625,0.00733,0.0131
2024-06-07 12:46:32,0.0210,0.0895,0.0252,0.199,0.00857,0.175,0.142,,0.0394,0.0663,0.0625,0.00759,0.0131
2024-06-07 12:46:34,0.0210,0.0895,0.0252,0.199,0.00863,0.175,0.142,,0.0394,0.0663,0.0631,0.00734,0.0134
2024-06-07 12:46:36,0.0210,0.0895,0.0252,0.199,0.00863,0.175,0.142,,0.0394,0.0665,0.0631,0.00762,0.0134
2024-06-07 12:46:38,0.0212,0.0895,0.0252,0.199,0.00863,0.175,0.142,,0.0390,0.0665,0.0631,0.00762,0.0134
2024-06-07 12:46:40,0.0212,0.0895,0.0252,0.199,0.00863,0.175,0.146,,0.0403,0.0655,0.0641,0.00762,0.0134
2024-06-07 12:46:42,0.0213,0.0910,0.0252,0.199,0.00863,0.175,0.146,,0.0405,0.0675,0.0641,0.00762,0.0134
2024-06-07 12:46:44,0.0213,0.0909,0.0252,0.199,0.00876,0.175,0.147,,0.0405,0.0675,0.0641,0.00762,0.0134
2024-06-07 12:46:46,0.0213,0.0909,0.0243,0.199,0.00876,0.175,0.147,,0.0405,0.0675,0.0641,0.00762,0.0136
2024-06-07 12:46:48,0.0213,0.0909,0.0254,0.199,0.00876,0.177,0.147,,0.0405,0.0677,0.0648,0.00768,0.0136
2024-06-07 12:46:50,0.0215,0.0909,0.0252,0.199,0.00876,0.177,0.147,,0.0405,0.0677,0.0661,0.00768,0.0136
2024-06-07 12:46:52,0.0215,0.0909,0.0261,0.199,0.00879,0.177,0.147,,0.0405,0.0677,0.0661,0.00768,0.0136
2024-06-07 12:46:54,0.0215,0.0925,0.0261,0.199,0.00879,0.177,0.147,,0.0405,0.0677,0.0661,0.00768,0.0136
2024-06-07 12:46:56,0.0215,0.0925,0.0261,0.199,0.00891,0.177,0.150,,0.0396,0.0677,0.0661,0.00768,0.0137
2024-06-07 12:46:58,0.0208,0.0913,0.0261,0.199,0.00891,0.177,0.150,,0.0412,0.0685,0.0661,0.00768,0.0137
2024-06-07 12:47:00,0.0216,0.0913,0.0261,0.199,0.00891,0.177,0.150,,0.0412,0.0685,0.0661,0.00774,0.0139
2024-06-07 12:47:02,0.0213,0.0913,0.0263,0.199,0.00899,0.174,0.152,,0.0412,0.0685,0.0661,0.00774,0.0139
2024-06-07 12:47:04,0.0220,0.0913,0.0263,0.199,0.00899,0.180,0.152,,0.0412,0.0663,0.0669,0.00774,0.0139
2024-06-07 12:47:06,0.0220,0.0913,0.0263,0.199,0.00899,0.180,0.152,,0.0412,0.0687,0.0660,0.00774,0.0139
2024-06-07 12:47:08,0.0220,0.0913,0.0266,0.199,0.00908,0.180,0.151,,0.0412,0.0687,0.0682,0.00774,0.0139
2024-06-07 12:47:10,0.0220,0.0932,0.0266,0.199,0.00908,0.180,0.156,,0.0412,0.0687,0.0682,0.00774,0.0139
2024-06-07 12:47:12,0.0220,0.0932,0.0266,0.192,0.00908,0.180,0.156,,0.0412,0.0674,0.0682,0.00782,0.0134
2024-06-07 12:47:14,0.0220,0.0933,0.0266,0.199,0.00908,0.180,0.156,,0.0399,0.0695,0.0682,0.00786,0.0143
2024-06-07 12:47:16,0.0220,0.0933,0.0266,0.199,0.00908,0.180,0.156,,0.0417,0.0695,0.0682,0.00786,0.0143
2024-06-07 12:47:18,0.0220,0.0933,0.0269,0.199,0.00920,0.180,0.156,,0.0417,0.0695,0.0682,0.00786,0.0143
2024-06-07 12:47:20,0.0217,0.0933,0.0272,0.199,0.00931,0.182,0.150,,0.0417,0.0695,0.0690,0.00786,0.0143
2024-06-07 12:47:22,0.0223,0.0933,0.0272,0.199,0.00931,0.182,0.158,,0.0417,0.0672,0.0690,0.00786,0.0143
2024-06-07 12:47:24,0.0223,0.0933,0.0272,0.199,0.00931,0.182,0.158,,0.0417,0.0667,0.0696,0.00790,0.0143
2024-06-07 12:47:26,0.0224,0.0933,0.0272,0.199,0.00931,0.182,0.160,,0.0417,0.0698,0.0696,0.00790,0.0143
2024-06-07 12:47:28,0.0224,0.0933,0.0272,0.199,0.00931,0.182,0.160,,0.0417,0.0698,0.0696,0.00790,0.0144
2024-06-07 12:47:30,0.0224,0.0924,0.0274,0.199,0.00939,0.182,0.160,,0.0417,0.0700,0.0696,0.00790,0.0139
2024-06-07 12:47:32,0.0224,0.0924,0.0274,0.199,0.00949,0.182,0.160,,0.0417,0.0700,0.0696,0.00789,0.0145
2024-06-07 12:47:34,0.0224,0.0924,0.0278,0.199,0.00949,0.177,0.160,,0.0425,0.0700,0.0696,0.00795,0.0145
2024-06-07 12:47:36,0.0224,0.0924,0.0278,0.199,0.00949,0.183,0.160,,0.0425,0.0700,0.0662,0.00795,0.0145
2024-06-07 12:47:38,0.0218,0.0924,0.0278,0.199,0.00949,0.183,0.162,,0.0425,0.0700,0.0717,0.00795,0.0145
2024-06-07 12:47:40,0.0226,0.0924,0.0278,0.199,0.00949,0.183,0.164,,0.0425,0.0700,0.0717,0.00795,0.0145
2024-06-07 12:47:42,0.0226,0.0922,0.0278,0.199,0.00949,0.183,0.164,,0.0425,0.0700,0.0717,0.00795,0.0145
2024-06-07 12:47:44,0.0226,0.0914,0.0278,0.199,0.00949,0.183,0.164,,0.0425,0.0702,0.0717,0.00795,0.0145
2024-06-07 12:47:46,0.0226,0.0914,0.0280,0.199,0.00949,0.177,0.164,,0.0425,0.0702,0.0717,0.00769,0.0148
2024-06-07 12:47:48,0.0226,0.0914,0.0275,0.199,0.00916,0.184,0.167,,0.0425,0.0702,0.0717,0.00775,0.0148
2024-06-07 12:47:50,0.0226,0.0914,0.0285,0.199,0.00965,0.184,0.167,,0.0425,0.0702,0.0717,0.00800,0.0148
2024-06-07 12:47:52,0.0226,0.0914,0.0285,0.199,0.00965,0.178,0.167,,0.0424,0.0702,0.0717,0.00800,0.0148
2024-06-07 12:47:54,0.0226,0.0912,0.0285,0.199,0.00965,0.180,0.167,,0.0424,0.0703,0.0706,0.00800,0.0148
2024-06-07 12:47:56,0.0222,0.0912,0.0285,0.199,0.00965,0.185,0.169,,0.0424,0.0703,0.0733,0.00800,0.0148
2024-06-07 12:47:58,0.0229,0.0912,0.0285,0.199,0.00965,0.185,0.169,,0.0424,0.0709,0.0733,0.00801,0.0148
2024-06-07 12:48:00,0.0229,0.0912,0.0285,0.191,0.00965,0.185,0.169,,0.0424,0.0709,0.0733,0.00801,0.0149
2024-06-07 12:48:02,0.0229,0.0880,0.0275,0.193,0.00965,0.185,0.169,,0.0424,0.0709,0.0733,0.00801,0.0149
2024-06-07 12:48:04,0.0229,0.0922,0.0285,0.199,0.00938,0.185,0.171,,0.0424,0.0709,0.0733,0.00801,0.0149
2024-06-07 12:48:06,0.0229,0.0922,0.0285,0.199,0.00976,0.185,0.171,,0.0409,0.0710,0.0733,0.00782,0.0149
2024-06-07 12:48:08,0.0229,0.0922,0.0288,0.199,0.00976,0.185,0.171,,0.0425,0.0710,0.0719,0.00807,0.0149
2024-06-07 12:48:10,0.0229,0.0918,0.0288,0.199,0.00976,0.180,0.171,,0.0426,0.0710,0.0746,0.00807,0.0149
2024-06-07 12:48:12,0.0231,0.0918,0.0288,0.193,0.00976,0.181,0.171,,0.0426,0.0710,0.0723,0.00807,0.0145
2024-06-07 12:48:14,0.0231,0.0918,0.0289,0.199,0.00976,0.186,0.173,,0.0426,0.0713,0.0751,0.00807,0.0151
2024-06-07 12:48:16,0.0231,0.0918,0.0289,0.199,0.00976,0.187,0.173,,0.0426,0.0713,0.0751,0.00807,0.0151
2024-06-07 12:48:18,0.0231,0.0925,0.0289,0.199,0.00976,0.187,0.173,,0.0426,0.0713,0.0751,0.00807,0.0151
2024-06-07 12:48:20,0.0231,0.0925,0.0280,0.199,0.00975,0.187,0.173,,0.0423,0.0713,0.0751,0.00807,0.0151
2024-06-07 12:48:22,0.0231,0.0920,0.0290,0.199,0.00975,0.187,0.173,,0.0423,0.0713,0.0751,0.00811,0.0151
2024-06-07 12:48:24,0.0233,0.0920,0.0291,0.199,0.00948,0.187,0.173,,0.0423,0.0713,0.0751,0.00786,0.0151
2024-06-07 12:48:26,0.0233,0.0920,0.0291,0.199,0.00978,0.187,0.170,,0.0406,0.0713,0.0755,0.00791,0.0151
2024-06-07 12:48:28,0.0233,0.0920,0.0291,0.199,0.00978,0.188,0.178,,0.0420,0.0693,0.0761,0.00815,0.0151
2024-06-07 12:48:30,0.0233,0.0920,0.0291,0.199,0.00978,0.188,0.178,,0.0420,0.0716,0.0761,0.00815,0.0151
2024-06-07 12:48:32,0.0225,0.0926,0.0291,0.199,0.00978,0.188,0.178,,0.0420,0.0716,0.0761,0.00815,0.0146
2024-06-07 12:48:34,0.0224,0.0926,0.0291,0.199,0.00983,0.188,0.178,,0.0420,0.0716,0.0761,0.00815,0.0152
2024-06-07 12:48:36,0.0233,0.0920,0.0291,0.192,0.00983,0.188,0.178,,0.0423,0.0716,0.0761,0.00814,0.0152
2024-06-07 12:48:38,0.0227,0.0920,0.0291,0.199,0.00983,0.188,0.178,,0.0423,0.0716,0.0767,0.00814,0.0152
2024-06-07 12:48:40,0.0235,0.0920,0.0293,0.199,0.00983,0.188,0.178,,0.0423,0.0716,0.0767,0.00814,0.0152
2024-06-07 12:48:42,0.0235,0.0920,0.0293,0.192,0.00949,0.176,0.179,,0.0423,0.0716,0.0771,0.00814,0.0152
2024-06-07 12:48:44,0.0235,0.0920,0.0293,0.199,0.00955,0.188,0.181,,0.0423,0.0716,0.0771,0.00816,0.0152
2024-06-07 12:48:46,0.0235,0.0878,0.0293,0.199,0.00985,0.188,0.181,,0.0423,0.0695,0.0771,0.00816,0.0153
2024-06-07 12:48:48,0.0234,0.0907,0.0293,0.199,0.00995,0.188,0.181,,0.0423,0.0691,0.0749,0.00816,0.0153
2024-06-07 12:48:50,0.0234,0.0907,0.0293,0.199,0.00995,0.188,0.181,,0.0423,0.0714,0.0754,0.00816,0.0148
2024-06-07 12:48:52,0.0234,0.0907,0.0295,0.199,0.00995,0.188,0.181,,0.0409,0.0714,0.0779,0.00792,0.0153
2024-06-07 12:48:54,0.0234,0.0907,0.0296,0.199,0.00995,0.188,0.181,,0.0425,0.0714,0.0779,0.00786,0.0153
2024-06-07 12:48:56,0.0231,0.0907,0.0296,0.199,0.00995,0.188,0.181,,0.0425,0.0714,0.0779,0.00814,0.0153
2024-06-07 12:48:58,0.0231,0.0907,0.0296,0.199,0.00995,0.183,0.183,,0.0425,0.0715,0.0780,0.00814,0.0153
2024-06-07 12:49:00,0.0230,0.0907,0.0296,0.199,0.00995,0.188,0.183,,0.0425,0.0715,0.0780,0.00816,0.0154
2024-06-07 12:49:02,0.0230,0.0907,0.0296,0.199,0.00997,0.188,0.183,,0.0425,0.0715,0.0780,0.00816,0.0154
2024-06-07 12:49:04,0.0230,0.0903,0.0296,0.199,0.00997,0.188,0.183,,0.0425,0.0715,0.0780,0.00816,0.0154
2024-06-07 12:49:06,0.0223,0.0906,0.0296,0.199,0.0100,0.188,0.183,,0.0425,0.0691,0.0780,0.00816,0.0154
2024-06-07 12:49:08,0.0224,0.0906,0.0297,0.199,0.0100,0.188,0.183,,0.0428,0.0687,0.0786,0.00816,0.0154
2024-06-07 12:49:10,0.0231,0.0906,0.0287,0.199,0.0100,0.189,0.183,,0.0428,0.0687,0.0786,0.00816,0.0143
2024-06-07 12:49:12,0.0231,0.0906,0.0300,0.199,0.0100,0.189,0.183,,0.0427,0.0692,0.0790,0.00789,0.0155
2024-06-07 12:49:14,0.0231,0.0906,0.0300,0.199,0.0100,0.189,0.185,,0.0427,0.0714,0.0790,0.00823,0.0155
2024-06-07 12:49:16,0.0231,0.0906,0.0300,0.199,0.0100,0.189,0.185,,0.0427,0.0714,0.0790,0.00823,0.0155
2024-06-07 12:49:18,0.0231,0.0906,0.0300,0.199,0.0100,0.189,0.185,,0.0427,0.0714,0.0790,0.00823,0.0155
2024-06-07 12:49:20,0.0231,0.0896,0.0300,0.199,0.0100,0.189,0.185,,0.0427,0.0714,0.0790,0.00823,0.0155
2024-06-07 12:49:22,0.0231,0.0896,0.0300,0.199,0.0100,0.183,0.185,,0.0427,0.0714,0.0790,0.00823,0.0155
2024-06-07 12:49:24,0.0231,0.0898,0.0301,0.199,0.0101,0.189,0.185,,0.0428,0.0714,0.0796,0.00823,0.0155
2024-06-07 12:49:26,0.0230,0.0898,0.0300,0.199,0.0101,0.189,0.185,,0.0428,0.0713,0.0796,0.00823,0.0155
2024-06-07 12:49:28,0.0230,0.0898,0.0300,0.199,0.0101,0.189,0.187,,0.0428,0.0713,0.0796,0.00793,0.0155
2024-06-07 12:49:30,0.0230,0.0898,0.0300,0.199,0.00978,0.183,0.187,,0.0427,0.0712,0.0796,0.00799,0.0155
2024-06-07 12:49:32,0.0230,0.0898,0.0300,0.199,0.0101,0.182,0.187,,0.0427,0.0712,0.0796,0.00823,0.0155
2024-06-07 12:49:34,0.0229,0.0898,0.0300,0.199,0.0101,0.189,0.187,,0.0427,0.0712,0.0796,0.00823,0.0155
2024-06-07 12:49:36,0.0229,0.0882,0.0300,0.199,0.0101,0.189,0.187,,0.0427,0.0712,0.0796,0.00823,0.0155
2024-06-07 12:49:38,0.0228,0.0882,0.0300,0.199,0.0101,0.189,0.187,,0.0426,0.0712,0.0800,0.00823,0.0155
2024-06-07 12:49:40,0.0228,0.0882,0.0300,0.199,0.0101,0.189,0.187,,0.0426,0.0713,0.0774,0.00821,0.0155
2024-06-07 12:49:42,0.0228,0.0882,0.0300,0.199,0.0101,0.189,0.187,,0.0426,0.0713,0.0803,0.00821,0.0155
2024-06-07 12:49:44,0.0228,0.0882,0.0300,0.199,0.0101,0.189,0.187,,0.0427,0.0713,0.0803,0.00821,0.0155
2024-06-07 12:49:46,0.0228,0.0882,0.0300,0.199,0.0101,0.189,0.187,,0.0427,0.0713,0.0803,0.00821,0.0155
2024-06-07 12:49:48,0.0228,0.0883,0.0300,0.199,0.0102,0.190,0.188,,0.0427,0.0713,0.0803,0.00794,0.0155
2024-06-07 12:49:50,0.0228,0.0883,0.0300,0.199,0.0102,0.190,0.188,,0.0427,0.0713,0.0807,0.00818,0.0155
2024-06-07 12:49:52,0.0228,0.0846,0.0300,0.199,0.0102,0.190,0.188,,0.0427,0.0711,0.0807,0.00820,0.0155
2024-06-07 12:49:54,0.0229,0.0874,0.0300,0.199,0.0102,0.184,0.189,,0.0427,0.0711,0.0807,0.00820,0.0150
2024-06-07 12:49:56,0.0229,0.0874,0.0293,0.199,0.0102,0.190,0.189,,0.0412,0.0711,0.0807,0.00820,0.0156
2024-06-07 12:49:58,0.0229,0.0874,0.0303,0.199,0.0102,0.190,0.189,,0.0429,0.0711,0.0807,0.00820,0.0156
2024-06-07 12:50:00,0.0229,0.0874,0.0303,0.199,0.0102,0.190,0.189,,0.0432,0.0711,0.0807,0.00820,0.0156
2024-06-07 12:50:02,0.0228,0.0874,0.0303,0.199,0.0102,0.190,0.189,,0.0432,0.0711,0.0813,0.00819,0.0156
2024-06-07 12:50:04,0.0228,0.0877,0.0303,0.199,0.0102,0.190,0.184,,0.0432,0.0711,0.0813,0.00819,0.0156
2024-06-07 12:50:06,0.0229,0.0877,0.0303,0.199,0.0103,0.190,0.190,,0.0432,0.0711,0.0813,0.00797,0.0156
2024-06-07 12:50:08,0.0229,0.0877,0.0303,0.199,0.0103,0.190,0.190,,0.0432,0.0710,0.0813,0.00822,0.0156
2024-06-07 12:50:10,0.0229,0.0849,0.0303,0.199,0.0103,0.190,0.190,,0.0432,0.0710,0.0813,0.00822,0.0156
2024-06-07 12:50:12,0.0229,0.0881,0.0304,0.199,0.0103,0.190,0.191,,0.0432,0.0710,0.0813,0.00822,0.0151
2024-06-07 12:50:14,0.0229,0.0881,0.0304,0.199,0.0103,0.190,0.191,,0.0431,0.0710,0.0813,0.00821,0.0156
2024-06-07 12:50:16,0.0229,0.0883,0.0304,0.199,0.0103,0.190,0.191,,0.0431,0.0709,0.0759,0.00821,0.0156
2024-06-07 12:50:18,0.0229,0.0883,0.0304,0.199,0.0103,0.190,0.191,,0.0431,0.0709,0.0815,0.00821,0.0156
2024-06-07 12:50:20,0.0229,0.0883,0.0304,0.199,0.0103,0.190,0.191,,0.0431,0.0682,0.0815,0.00821,0.0156
2024-06-07 12:50:22,0.0221,0.0883,0.0304,0.199,0.00997,0.184,0.191,,0.0431,0.0707,0.0815,0.00821,0.0156
2024-06-07 12:50:24,0.0229,0.0883,0.0304,0.199,0.0103,0.190,0.191,,0.0431,0.0707,0.0815,0.00820,0.0156
2024-06-07 12:50:26,0.0229,0.0883,0.0304,0.199,0.0103,0.190,0.191,,0.0431,0.0707,0.0815,0.00820,0.0156
2024-06-07 12:50:28,0.0229,0.0883,0.0296,0.199,0.0103,0.184,0.191,,0.0431,0.0707,0.0817,0.00796,0.0156
2024-06-07 12:50:30,0.0229,0.0880,0.0307,0.199,0.0103,0.190,0.192,,0.0431,0.0707,0.0817,0.00818,0.0156
2024-06-07 12:50:32,0.0229,0.0853,0.0307,0.199,0.0103,0.190,0.192,,0.0429,0.0707,0.0817,0.00818,0.0156
2024-06-07 12:50:34,0.0229,0.0847,0.0305,0.191,0.0103,0.190,0.192,,0.0429,0.0707,0.0820,0.00818,0.0156
2024-06-07 12:50:36,0.0229,0.0879,0.0305,0.193,0.0103,0.190,0.192,,0.0429,0.0707,0.0820,0.00818,0.0156
2024-06-07 12:50:38,0.0220,0.0879,0.0305,0.199,0.0103,0.190,0.193,,0.0429,0.0708,0.0820,0.00818,0.0156
2024-06-07 12:50:40,0.0214,0.0879,0.0305,0.199,0.0104,0.185,0.193,,0.0429,0.0708,0.0820,0.00818,0.0156
2024-06-07 12:50:42,0.0220,0.0879,0.0305,0.199,0.0104,0.190,0.192,,0.0431,0.0708,0.0820,0.00818,0.0157
2024-06-07 12:50:44,0.0228,0.0879,0.0305,0.199,0.0104,0.190,0.192,,0.0431,0.0708,0.0820,0.00794,0.0157
2024-06-07 12:50:46,0.0228,0.0879,0.0304,0.199,0.0104,0.190,0.192,,0.0431,0.0685,0.0795,0.00789,0.0157
2024-06-07 12:50:48,0.0228,0.0879,0.0304,0.199,0.0104,0.190,0.192,,0.0428,0.0705,0.0822,0.00811,0.0157
2024-06-07 12:50:50,0.0228,0.0858,0.0304,0.199,0.0104,0.190,0.192,,0.0428,0.0705,0.0822,0.00810,0.0157
2024-06-07 12:50:52,0.0228,0.0858,0.0304,0.199,0.0104,0.190,0.192,,0.0428,0.0705,0.0822,0.00810,0.0157
2024-06-07 12:50:54,0.0228,0.0858,0.0304,0.192,0.0102,0.190,0.186,,0.0428,0.0705,0.0822,0.00810,0.0155
2024-06-07 12:50:56,0.0228,0.0858,0.0304,0.199,0.0103,0.190,0.193,,0.0428,0.0705,0.0822,0.00810,0.0156
2024-06-07 12:50:58,0.0228,0.0828,0.0304,0.199,0.0103,0.190,0.193,,0.0428,0.0705,0.0823,0.00804,0.0156
2024-06-07 12:51:00,0.0220,0.0855,0.0295,0.199,0.0103,0.190,0.192,,0.0428,0.0704,0.0823,0.00804,0.0156
2024-06-07 12:51:02,0.0219,0.0842,0.0294,0.199,0.0103,0.190,0.192,,0.0428,0.0704,0.0795,0.00804,0.0156
2024-06-07 12:51:04,0.0227,0.0842,0.0303,0.199,0.0103,0.190,0.192,,0.0428,0.0704,0.0801,0.00804,0.0156
2024-06-07 12:51:06,0.0227,0.0842,0.0303,0.199,0.0102,0.190,0.192,,0.0413,0.0704,0.0827,0.00804,0.0156
2024-06-07 12:51:08,0.0220,0.0842,0.0303,0.199,0.0102,0.190,0.192,,0.0426,0.0701,0.0827,0.00804,0.0156
2024-06-07 12:51:10,0.0226,0.0842,0.0303,0.199,0.0103,0.190,0.192,,0.0426,0.0701,0.0827,0.00804,0.0156
2024-06-07 12:51:12,0.0226,0.0842,0.0303,0.199,0.0103,0.190,0.192,,0.0427,0.0701,0.0827,0.00804,0.0151
2024-06-07 12:51:14,0.0226,0.0842,0.0303,0.192,0.0103,0.190,0.192,,0.0427,0.0701,0.0827,0.00804,0.0156
2024-06-07 12:51:16,0.0226,0.0838,0.0303,0.199,0.0103,0.190,0.192,,0.0427,0.0702,0.0827,0.00804,0.0156
2024-06-07 12:51:18,0.0226,0.0832,0.0301,0.199,0.0103,0.190,0.192,,0.0427,0.0702,0.0827,0.00776,0.0156
2024-06-07 12:51:20,0.0218,0.0832,0.0301,0.199,0.0103,0.190,0.192,,0.0427,0.0702,0.0827,0.00782,0.0156
2024-06-07 12:51:22,0.0227,0.0832,0.0301,0.199,0.0103,0.190,0.192,,0.0429,0.0702,0.0828,0.00804,0.0156
2024-06-07 12:51:24,0.0227,0.0832,0.0301,0.199,0.0103,0.190,0.192,,0.0428,0.0701,0.0828,0.00804,0.0156
2024-06-07 12:51:26,0.0228,0.0832,0.0301,0.199,0.0103,0.190,0.192,,0.0428,0.0701,0.0828,0.00804,0.0157
2024-06-07 12:51:28,0.0228,0.0832,0.0289,0.199,0.0103,0.184,0.192,,0.0428,0.0701,0.0828,0.00804,0.0157
2024-06-07 12:51:30,0.0228,0.0832,0.0291,0.199,0.0103,0.183,0.192,,0.0428,0.0701,0.0828,0.00803,0.0157
2024-06-07 12:51:32,0.0228,0.0830,0.0302,0.199,0.0103,0.190,0.193,,0.0428,0.0701,0.0829,0.00803,0.0157
2024-06-07 12:51:34,0.0228,0.0830,0.0302,0.199,0.0103,0.190,0.193,,0.0429,0.0701,0.0830,0.00803,0.0157
2024-06-07 12:51:36,0.0228,0.0826,0.0302,0.199,0.0103,0.190,0.193,,0.0429,0.0700,0.0830,0.00802,0.0157
2024-06-07 12:51:38,0.0228,0.0826,0.0302,0.199,0.0103,0.190,0.193,,0.0429,0.0700,0.0830,0.00802,0.0157
2024-06-07 12:51:40,0.0228,0.0826,0.0302,0.199,0.0103,0.190,0.193,,0.0429,0.0700,0.0830,0.00802,0.0157
2024-06-07 12:51:42,0.0228,0.0826,0.0302,0.199,0.0103,0.190,0.186,,0.0428,0.0702,0.0830,0.00802,0.0157
2024-06-07 12:51:44,0.0228,0.0833,0.0292,0.199,0.0103,0.190,0.193,,0.0428,0.0702,0.0830,0.00802,0.0157
2024-06-07 12:51:46,0.0228,0.0833,0.0304,0.199,0.0103,0.185,0.193,,0.0428,0.0702,0.0830,0.00805,0.0157
