"Time","adservice-769c85bff-p5p4l","cartservice-57b6f4544-nndv9","checkoutservice-7744df487d-9p9wc","currencyservice-57c744564d-6dtkn","emailservice-58755f8b55-vqrwx","frontend-5bfd5c75f-4226p","loadgenerator-7b495c87ff-f2t9t","loadgenerator-7b495c87ff-rxzcq","loadgenerator-7b495c87ff-tjwsb","paymentservice-747f5544b8-65w42","productcatalogservice-8ffc55d69-gg7lz","recommendationservice-756856df7b-6rzgz","redis-cart-69c467889f-5kh4g","shippingservice-8b5c9bb9b-4xhfd"
2024-05-29 10:48:28,0.0163,0.0895,0.0248,0.197,0.00885,0.142,0.101,,,0.0453,0.0605,0.0557,0.00540,0.0128
2024-05-29 10:48:30,0.0163,0.0895,0.0248,0.197,0.00883,0.144,0.101,,,0.0453,0.0610,0.0557,0.00556,0.0128
2024-05-29 10:48:32,0.0163,0.0904,0.0247,0.197,0.00883,0.144,0.101,,,0.0465,0.0610,0.0557,0.00556,0.0128
2024-05-29 10:48:34,0.0163,0.0904,0.0247,0.197,0.00883,0.147,0.104,,,0.0465,0.0610,0.0559,0.00556,0.0129
2024-05-29 10:48:36,0.0164,0.0904,0.0247,0.197,0.00883,0.147,0.104,,,0.0450,0.0626,0.0560,0.00556,0.0129
2024-05-29 10:48:38,0.0168,0.0904,0.0253,0.197,0.00883,0.147,0.104,,,0.0447,0.0626,0.0564,0.00556,0.0129
2024-05-29 10:48:40,0.0168,0.0921,0.0253,0.197,0.00883,0.147,0.104,,,0.0466,0.0626,0.0582,0.00556,0.0129
2024-05-29 10:48:42,0.0168,0.0921,0.0253,0.191,0.00884,0.148,0.104,,,0.0466,0.0626,0.0582,0.00555,0.0129
2024-05-29 10:48:44,0.0168,0.0921,0.0253,0.198,0.00878,0.148,0.104,,,0.0466,0.0626,0.0582,0.00555,0.0133
2024-05-29 10:48:46,0.0168,0.0921,0.0253,0.198,0.00910,0.148,0.104,,,0.0477,0.0607,0.0582,0.00546,0.0133
2024-05-29 10:48:48,0.0168,0.0891,0.0253,0.198,0.00910,0.147,0.107,,,0.0477,0.0628,0.0582,0.00549,0.0133
2024-05-29 10:48:50,0.0168,0.0914,0.0258,0.198,0.00910,0.148,0.107,,,0.0477,0.0624,0.0585,0.00566,0.0133
2024-05-29 10:48:52,0.0173,0.0914,0.0258,0.198,0.00910,0.152,0.107,,,0.0477,0.0628,0.0585,0.00566,0.0133
2024-05-29 10:48:54,0.0173,0.0914,0.0258,0.198,0.00911,0.152,0.107,,,0.0477,0.0648,0.0585,0.00566,0.0133
2024-05-29 10:48:56,0.0173,0.0932,0.0259,0.198,0.00911,0.152,0.107,,,0.0462,0.0648,0.0600,0.00566,0.0133
2024-05-29 10:48:58,0.0173,0.0932,0.0259,0.198,0.00911,0.147,0.107,,,0.0476,0.0648,0.0600,0.00548,0.0137
2024-05-29 10:49:00,0.0173,0.0932,0.0259,0.192,0.00911,0.153,0.108,,,0.0476,0.0648,0.0600,0.00545,0.0137
2024-05-29 10:49:02,0.0173,0.0932,0.0265,0.198,0.00926,0.153,0.108,,,0.0489,0.0648,0.0600,0.00566,0.0137
2024-05-29 10:49:04,0.0173,0.0932,0.0265,0.198,0.00926,0.153,0.108,,,0.0489,0.0648,0.0605,0.00566,0.0137
2024-05-29 10:49:06,0.0176,0.0930,0.0265,0.198,0.00926,0.155,0.109,,,0.0489,0.0653,0.0605,0.00573,0.0137
2024-05-29 10:49:08,0.0177,0.0926,0.0265,0.198,0.00926,0.155,0.109,,,0.0489,0.0653,0.0616,0.00573,0.0132
2024-05-29 10:49:10,0.0177,0.0958,0.0265,0.198,0.00923,0.155,0.109,,,0.0489,0.0648,0.0616,0.00573,0.0138
2024-05-29 10:49:12,0.0177,0.0958,0.0265,0.198,0.00923,0.156,0.108,,,0.0489,0.0671,0.0616,0.00573,0.0138
2024-05-29 10:49:14,0.0177,0.0958,0.0269,0.198,0.00931,0.156,0.109,,,0.0474,0.0671,0.0616,0.00573,0.0138
2024-05-29 10:49:16,0.0177,0.0958,0.0269,0.198,0.00931,0.156,0.112,,,0.0490,0.0671,0.0617,0.00576,0.0140
2024-05-29 10:49:18,0.0175,0.0958,0.0270,0.199,0.00931,0.158,0.112,,,0.0496,0.0671,0.0617,0.00576,0.0140
2024-05-29 10:49:20,0.0181,0.0958,0.0270,0.199,0.00931,0.158,0.112,,,0.0496,0.0671,0.0626,0.00583,0.0140
2024-05-29 10:49:22,0.0181,0.0958,0.0270,0.199,0.00931,0.158,0.113,,,0.0496,0.0650,0.0626,0.00583,0.0140
2024-05-29 10:49:24,0.0181,0.0958,0.0270,0.199,0.00931,0.158,0.113,,,0.0496,0.0673,0.0626,0.00583,0.0140
2024-05-29 10:49:26,0.0181,0.0975,0.0273,0.199,0.00914,0.158,0.113,,,0.0496,0.0673,0.0626,0.00585,0.0140
2024-05-29 10:49:28,0.0181,0.0975,0.0273,0.199,0.00943,0.158,0.113,,,0.0503,0.0657,0.0626,0.00585,0.0142
2024-05-29 10:49:30,0.0181,0.0975,0.0273,0.199,0.00943,0.156,0.113,,,0.0503,0.0662,0.0616,0.00585,0.0142
2024-05-29 10:49:32,0.0181,0.0979,0.0274,0.199,0.00943,0.160,0.111,,,0.0508,0.0684,0.0598,0.00585,0.0142
2024-05-29 10:49:34,0.0181,0.0979,0.0274,0.199,0.00943,0.160,0.115,,,0.0508,0.0684,0.0639,0.00567,0.0142
2024-05-29 10:49:36,0.0179,0.0979,0.0274,0.199,0.00945,0.160,0.115,,,0.0508,0.0684,0.0639,0.00570,0.0142
2024-05-29 10:49:38,0.0185,0.0979,0.0274,0.199,0.00945,0.155,0.115,,,0.0508,0.0684,0.0639,0.00590,0.0142
2024-05-29 10:49:40,0.0185,0.0995,0.0276,0.199,0.00945,0.161,0.115,,,0.0508,0.0660,0.0639,0.00590,0.0139
2024-05-29 10:49:42,0.0185,0.0995,0.0276,0.199,0.00945,0.161,0.115,,,0.0508,0.0685,0.0639,0.00590,0.0145
2024-05-29 10:49:44,0.0185,0.0995,0.0276,0.193,0.00947,0.161,0.115,,,0.0510,0.0685,0.0639,0.00590,0.0145
2024-05-29 10:49:46,0.0184,0.0995,0.0268,0.199,0.00947,0.162,0.115,,,0.0510,0.0685,0.0641,0.00590,0.0145
2024-05-29 10:49:48,0.0184,0.0995,0.0267,0.199,0.00947,0.162,0.116,,,0.0495,0.0691,0.0650,0.00592,0.0145
2024-05-29 10:49:50,0.0184,0.0983,0.0276,0.199,0.00947,0.162,0.117,,,0.0511,0.0691,0.0650,0.00592,0.0145
2024-05-29 10:49:52,0.0184,0.0968,0.0278,0.199,0.00944,0.162,0.117,,,0.0511,0.0691,0.0650,0.00592,0.0145
2024-05-29 10:49:54,0.0180,0.100,0.0278,0.199,0.00944,0.162,0.117,,,0.0511,0.0691,0.0650,0.00597,0.0142
2024-05-29 10:49:56,0.0181,0.100,0.0278,0.199,0.00944,0.162,0.117,,,0.0511,0.0691,0.0650,0.00597,0.0147
2024-05-29 10:49:58,0.0187,0.100,0.0278,0.199,0.00944,0.162,0.117,,,0.0518,0.0691,0.0650,0.00597,0.0147
2024-05-29 10:50:00,0.0187,0.100,0.0278,0.199,0.00955,0.162,0.114,,,0.0518,0.0697,0.0650,0.00596,0.0142
2024-05-29 10:50:02,0.0187,0.100,0.0278,0.192,0.00955,0.164,0.115,,,0.0518,0.0697,0.0635,0.00596,0.0146
2024-05-29 10:50:04,0.0187,0.100,0.0278,0.193,0.00955,0.164,0.115,,,0.0518,0.0697,0.0661,0.00596,0.0146
2024-05-29 10:50:06,0.0187,0.100,0.0278,0.199,0.00955,0.164,0.114,,,0.0514,0.0697,0.0661,0.00596,0.0146
2024-05-29 10:50:08,0.0187,0.0999,0.0278,0.199,0.00927,0.164,0.119,,,0.0514,0.0697,0.0661,0.00598,0.0146
2024-05-29 10:50:10,0.0187,0.0999,0.0278,0.199,0.00958,0.164,0.119,,,0.0517,0.0702,0.0661,0.00598,0.0146
2024-05-29 10:50:12,0.0187,0.0997,0.0278,0.199,0.00958,0.164,0.119,,,0.0517,0.0702,0.0661,0.00598,0.0146
2024-05-29 10:50:14,0.0188,0.0997,0.0280,0.199,0.00935,0.164,0.119,,,0.0517,0.0701,0.0641,0.00599,0.0147
2024-05-29 10:50:16,0.0189,0.0997,0.0280,0.199,0.00966,0.164,0.119,,,0.0517,0.0701,0.0645,0.00599,0.0147
2024-05-29 10:50:18,0.0189,0.0997,0.0280,0.199,0.00966,0.164,0.119,,,0.0517,0.0701,0.0666,0.00601,0.0148
2024-05-29 10:50:20,0.0189,0.0997,0.0280,0.199,0.00966,0.164,0.120,,,0.0517,0.0701,0.0666,0.00601,0.0148
2024-05-29 10:50:22,0.0189,0.0997,0.0280,0.193,0.00966,0.164,0.120,,,0.0504,0.0701,0.0666,0.00601,0.0148
2024-05-29 10:50:24,0.0189,0.0963,0.0270,0.199,0.00966,0.164,0.120,,,0.0500,0.0702,0.0666,0.00601,0.0148
2024-05-29 10:50:26,0.0189,0.0984,0.0272,0.199,0.00960,0.160,0.120,,,0.0521,0.0702,0.0666,0.00601,0.0148
2024-05-29 10:50:28,0.0182,0.0984,0.0274,0.199,0.00960,0.165,0.120,,,0.0521,0.0704,0.0666,0.00601,0.0148
2024-05-29 10:50:30,0.0183,0.0984,0.0282,0.199,0.00960,0.165,0.120,,,0.0521,0.0704,0.0666,0.00583,0.0148
2024-05-29 10:50:32,0.0190,0.0984,0.0281,0.199,0.00962,0.165,0.120,,,0.0521,0.0704,0.0646,0.00602,0.0148
2024-05-29 10:50:34,0.0190,0.0984,0.0281,0.199,0.00962,0.165,0.120,,,0.0523,0.0704,0.0643,0.00602,0.0148
2024-05-29 10:50:36,0.0190,0.0984,0.0281,0.199,0.00962,0.165,0.120,,,0.0523,0.0704,0.0669,0.00602,0.0148
2024-05-29 10:50:38,0.0190,0.0973,0.0281,0.199,0.00957,0.165,0.120,,,0.0523,0.0704,0.0669,0.00602,0.0148
2024-05-29 10:50:40,0.0190,0.0973,0.0281,0.192,0.00957,0.165,0.120,,,0.0523,0.0704,0.0669,0.00602,0.0148
2024-05-29 10:50:42,0.0190,0.0973,0.0280,0.199,0.00957,0.165,0.120,,,0.0523,0.0704,0.0669,0.00602,0.0148
2024-05-29 10:50:44,0.0184,0.0946,0.0279,0.199,0.00914,0.165,0.120,,,0.0518,0.0707,0.0669,0.00602,0.0148
2024-05-29 10:50:46,0.0190,0.0977,0.0279,0.199,0.00944,0.165,0.121,,,0.0518,0.0707,0.0648,0.00604,0.0148
2024-05-29 10:50:48,0.0190,0.0977,0.0279,0.199,0.00944,0.165,0.121,,,0.0518,0.0707,0.0652,0.00603,0.0148
2024-05-29 10:50:50,0.0190,0.0970,0.0279,0.199,0.00944,0.165,0.121,,,0.0518,0.0707,0.0672,0.00603,0.0148
2024-05-29 10:50:52,0.0190,0.0970,0.0279,0.199,0.00947,0.166,0.121,,,0.0518,0.0707,0.0670,0.00603,0.0148
2024-05-29 10:50:54,0.0190,0.0970,0.0280,0.199,0.00947,0.166,0.121,,,0.0518,0.0704,0.0670,0.00603,0.0148
2024-05-29 10:50:56,0.0190,0.0970,0.0277,0.199,0.00947,0.165,0.121,,,0.0518,0.0675,0.0670,0.00603,0.0148
2024-05-29 10:50:58,0.0189,0.0970,0.0277,0.199,0.00947,0.165,0.120,,,0.0518,0.0680,0.0670,0.00601,0.0148
2024-05-29 10:51:00,0.0189,0.0970,0.0277,0.199,0.00947,0.165,0.120,,,0.0520,0.0703,0.0670,0.00601,0.0148
2024-05-29 10:51:02,0.0189,0.0963,0.0277,0.199,0.00943,0.165,0.120,,,0.0518,0.0703,0.0670,0.00579,0.0148
2024-05-29 10:51:04,0.0189,0.0963,0.0277,0.199,0.00943,0.165,0.120,,,0.0518,0.0703,0.0670,0.00599,0.0148
2024-05-29 10:51:06,0.0189,0.0963,0.0277,0.199,0.00945,0.165,0.120,,,0.0518,0.0703,0.0669,0.00599,0.0148
2024-05-29 10:51:08,0.0189,0.0928,0.0277,0.199,0.00945,0.165,0.120,,,0.0518,0.0703,0.0669,0.00599,0.0148
