"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-pgsk2","loadgenerator-7c6fb64488-z47zq","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-07 12:24:26,9736,24139,20767,33592,1668,759289,,43575,1637,160179,17845,7030,6368
2024-06-07 12:24:28,9736,24139,20767,32722,1660,732530,,43575,1637,160179,18065,7030,6348
2024-06-07 12:24:30,9736,24430,20767,33999,1660,764592,,43575,1637,161058,18065,7030,6348
2024-06-07 12:24:32,9785,24430,20767,33999,1669,773229,,43575,1637,161058,18065,7030,6348
2024-06-07 12:24:34,9785,24430,20755,33999,1669,773229,,43575,1637,161058,18065,7030,6393
2024-06-07 12:24:36,9785,24569,20884,33999,1669,773229,,43575,1637,161058,18065,7030,6393
2024-06-07 12:24:38,9814,24569,20884,33064,1669,773229,,43729,1633,161058,18065,7030,6393
2024-06-07 12:24:40,9814,24569,20884,33417,1669,773229,,43729,1633,162113,18065,7073,6402
2024-06-07 12:24:42,9814,24569,20884,34487,1618,773229,,44211,1633,162113,17857,7128,6402
2024-06-07 12:24:44,9856,24569,20884,34487,1671,773229,,44211,1633,162113,18415,7128,6402
2024-06-07 12:24:46,9856,24569,20884,34487,1671,749794,,44211,1633,162113,18415,7128,6402
2024-06-07 12:24:48,9856,24733,20884,34487,1671,787841,,44211,1633,163181,18415,7128,6402
2024-06-07 12:24:50,9930,24876,20227,34487,1671,787841,,44211,1633,163181,18415,7128,6410
2024-06-07 12:24:52,9930,24876,21178,34487,1671,787841,,44211,1633,164786,18415,6922,6410
2024-06-07 12:24:54,9930,24876,21178,34487,1671,787841,,44211,1582,164786,18415,6970,6448
2024-06-07 12:24:56,9930,24876,21178,34644,1671,787841,,44654,1530,164786,18415,7240,6448
2024-06-07 12:24:58,9956,24876,21178,34893,1680,787841,,45128,1664,164786,18415,7240,6448
2024-06-07 12:25:00,9956,24876,21178,34893,1632,787841,,45128,1664,164786,18131,7240,6448
2024-06-07 12:25:02,9956,24214,21178,34893,1643,794884,,45128,1664,164786,18809,7240,6498
2024-06-07 12:25:04,9956,25148,21269,34893,1696,794884,,45128,1664,165448,18809,7240,6498
2024-06-07 12:25:06,9714,25148,21269,34893,1696,800666,,45128,1664,165448,18809,7240,6498
2024-06-07 12:25:08,10010,25262,21269,34893,1696,800666,,45128,1667,166779,18809,7240,6517
2024-06-07 12:25:10,10010,25262,21421,35187,1696,800666,,45408,1667,166779,18809,7240,6517
2024-06-07 12:25:12,10010,25262,21421,34128,1696,800666,,45735,1667,166779,18809,7040,6517
2024-06-07 12:25:14,9709,25262,21485,35320,1636,800666,,45735,1667,166779,18849,6991,6528
2024-06-07 12:25:16,10002,25262,21485,35320,1709,782206,,45735,1615,166779,18849,7322,6528
2024-06-07 12:25:18,10002,25262,21485,35320,1709,809170,,45735,1668,167416,18849,7322,6528
2024-06-07 12:25:20,10002,25262,21485,35320,1714,809170,,45735,1668,167416,18914,7322,6528
2024-06-07 12:25:22,10002,24592,21485,35320,1714,811669,,45735,1665,167416,18914,7322,6528
2024-06-07 12:25:24,10042,25428,21485,35532,1714,811669,,45735,1665,168557,18914,7361,6528
2024-06-07 12:25:26,10042,25428,21563,35532,1714,811669,,46250,1665,168557,18914,7361,6282
2024-06-07 12:25:28,10042,25428,21563,35532,1714,811669,,46250,1665,168557,18914,7361,6522
2024-06-07 12:25:30,10042,25428,21602,34363,1714,811669,,46250,1665,168557,19054,7361,6555
2024-06-07 12:25:32,9741,25428,21602,34127,1658,811669,,46250,1665,168557,19054,7117,6555
2024-06-07 12:25:34,10085,25475,21602,35672,1739,793410,,46250,1676,168557,19054,7387,6555
2024-06-07 12:25:36,10085,25475,21807,35672,1739,821522,,46250,1676,169017,19054,7387,6555
2024-06-07 12:25:38,9743,25475,21807,35672,1739,821522,,46250,1618,169017,19054,7420,6555
2024-06-07 12:25:40,9810,25613,21807,34816,1739,791813,,45118,1679,169017,19054,7420,6575
2024-06-07 12:25:42,10134,25613,21807,35975,1739,825909,,46654,1679,170186,19054,7420,6575
2024-06-07 12:25:44,10134,25613,21807,36033,1739,825909,,46941,1630,170186,18481,7420,6590
2024-06-07 12:25:46,10134,25613,21064,36033,1739,825909,,46941,1683,170689,18428,7420,6590
2024-06-07 12:25:48,10134,25701,21747,36033,1725,825909,,46941,1683,170689,19252,7461,6590
2024-06-07 12:25:50,9787,25701,21747,36033,1728,825909,,46941,1683,170689,19252,7494,6590
2024-06-07 12:25:52,10153,25817,21831,36033,1728,829528,,46941,1683,170689,19252,7494,6590
2024-06-07 12:25:54,10153,25817,21831,36033,1728,833361,,46941,1676,170689,19252,7494,6579
2024-06-07 12:25:56,10153,25817,21831,36118,1728,833361,,47011,1676,170689,19252,7494,6579
2024-06-07 12:25:58,9859,25817,21831,36313,1728,833361,,45721,1676,170689,19252,7494,6635
2024-06-07 12:26:00,10181,25817,21803,36313,1728,833361,,47411,1676,172034,19252,7494,6635
2024-06-07 12:26:02,10181,25817,22146,36313,1749,833361,,47411,1690,172034,18847,7494,6635
2024-06-07 12:26:04,10181,25865,22146,36313,1763,833361,,47411,1690,172034,19432,7494,6635
2024-06-07 12:26:06,10181,25865,22146,36313,1763,839887,,47424,1690,172034,19432,7559,6635
2024-06-07 12:26:08,9868,25165,22146,36362,1763,839887,,47424,1690,172034,19432,7555,6638
2024-06-07 12:26:10,10168,25339,22146,36362,1763,840481,,47424,1632,172034,19432,7555,6638
2024-06-07 12:26:12,10168,26150,22146,36362,1763,840481,,47424,1686,172034,19432,7555,6638
2024-06-07 12:26:14,10168,26150,22146,36593,1771,840481,,47424,1642,172980,19432,7555,6638
2024-06-07 12:26:16,10204,26150,22146,36593,1763,840481,,47436,1694,173019,19432,7555,6665
2024-06-07 12:26:18,10204,26150,22067,36593,1763,840481,,47691,1694,173019,18808,7555,6665
2024-06-07 12:26:20,10204,25335,22241,36593,1763,840481,,47691,1694,173019,19470,7585,6665
2024-06-07 12:26:22,10204,26149,22241,36670,1763,844962,,47691,1694,173019,19470,7585,6627
2024-06-07 12:26:24,10215,26149,22241,36670,1763,844962,,47691,1683,173019,19470,7585,6627
2024-06-07 12:26:26,10215,26149,22241,36670,1763,844962,,47691,1683,173019,19470,7598,6627
2024-06-07 12:26:28,10230,26249,22241,36804,1701,847214,,47697,1683,173019,19470,7598,6627
2024-06-07 12:26:30,10230,26249,22284,36804,1758,847214,,47975,1683,173019,19555,7376,6628
2024-06-07 12:26:32,10230,26249,22284,36804,1758,847214,,47975,1684,174020,19555,7636,6628
2024-06-07 12:26:34,10230,26249,22284,36835,1758,847214,,47975,1684,174020,19555,7636,6628
2024-06-07 12:26:36,10230,26249,22284,36835,1758,847214,,47975,1684,174020,18937,7654,6628
2024-06-07 12:26:38,10230,26333,21462,36835,1758,855029,,47975,1699,174020,19608,7654,6401
2024-06-07 12:26:40,10264,26333,22239,36995,1758,855029,,47975,1699,174020,19608,7654,6663
2024-06-07 12:26:42,9887,26333,22239,36995,1774,855029,,48051,1699,174020,19608,7654,6663
2024-06-07 12:26:44,10269,25403,22239,36995,1774,826765,,48051,1697,174020,19608,7654,6663
2024-06-07 12:26:46,10269,25579,22457,36995,1776,856840,,48051,1697,169007,19608,7654,6663
2024-06-07 12:26:48,10269,26445,22457,36995,1776,856840,,48304,1712,174795,19722,7654,6663
2024-06-07 12:26:50,10269,26445,22457,35855,1776,856840,,48304,1712,175526,19722,7686,6663
2024-06-07 12:26:52,10278,26482,22457,35687,1792,856840,,48298,1712,175526,19722,7690,6663
2024-06-07 12:26:54,10278,26482,22457,37130,1792,856840,,48298,1712,175526,19776,7690,6663
2024-06-07 12:26:56,10287,26482,22565,37130,1792,859693,,48298,1706,175526,19776,7690,6662
2024-06-07 12:26:58,10287,26482,22469,37130,1792,859693,,48298,1706,175526,19776,7690,6702
2024-06-07 12:27:00,10287,26482,22469,37130,1783,859693,,48298,1706,175526,19776,7690,6702
2024-06-07 12:27:02,9976,26482,22469,36155,1783,832105,,46957,1706,175526,19776,7690,6702
2024-06-07 12:27:04,10328,26516,22469,37291,1783,826374,,48561,1706,170401,19792,7705,6702
2024-06-07 12:27:06,10328,26516,22469,37272,1783,863112,,48561,1635,176301,19826,7487,6687
2024-06-07 12:27:08,10301,26516,22383,37272,1783,863112,,47000,1705,176301,19826,7744,6687
2024-06-07 12:27:10,10301,26545,22592,37272,1719,863112,,46676,1705,176301,19826,7744,6687
2024-06-07 12:27:12,10301,26545,22592,37272,1792,863112,,48552,1705,176301,19826,7744,6687
2024-06-07 12:27:14,10301,26545,22592,37272,1719,863112,,48552,1705,176301,19826,7744,6712
2024-06-07 12:27:16,10301,26598,22592,37272,1731,863112,,48552,1705,176301,19826,7727,6712
2024-06-07 12:27:18,10301,26598,22592,37272,1785,865091,,48552,1705,176148,19834,7727,6712
2024-06-07 12:27:20,9957,26598,21847,37410,1785,865091,,48659,1701,176148,19834,7727,6712
2024-06-07 12:27:22,10326,26598,22559,36290,1785,836925,,48659,1701,169804,19817,7727,6684
2024-06-07 12:27:24,10013,26598,22559,36041,1785,865169,,48547,1692,170981,19817,7508,6684
2024-06-07 12:27:26,9944,26598,22559,37372,1785,865169,,48547,1692,176532,19817,7739,6684
2024-06-07 12:27:28,10341,25658,22559,37372,1733,866947,,48547,1692,176532,19817,7739,6684
2024-06-07 12:27:30,10341,26589,22559,37372,1721,866947,,48547,1692,176532,19817,7739,6684
2024-06-07 12:27:32,10341,26653,22559,37372,1777,866947,,48547,1692,176800,19817,7739,6461
2024-06-07 12:27:34,10341,26653,22559,37391,1738,866947,,48547,1647,176800,19862,7739,6674
2024-06-07 12:27:36,10341,26653,22496,37391,1796,866982,,47292,1698,176800,19862,7735,6674
2024-06-07 12:27:38,10341,26653,21701,37407,1796,866982,,48768,1698,176800,19172,7735,6684
2024-06-07 12:27:40,10359,26653,21851,37407,1796,866982,,48768,1698,176800,19877,7735,6684
2024-06-07 12:27:42,10379,26653,22531,37407,1796,866982,,48768,1698,171165,19877,7493,6684
2024-06-07 12:27:44,10379,26620,22531,37407,1795,866982,,48768,1698,177340,19877,7757,6684
2024-06-07 12:27:46,10379,26619,22531,37453,1795,869071,,48812,1698,177340,19877,7757,6684
2024-06-07 12:27:48,10379,26619,22531,37453,1795,869071,,48812,1698,177340,19937,7757,6702
2024-06-07 12:27:50,10379,26619,22531,37453,1795,869071,,48812,1698,177545,19937,7757,6702
2024-06-07 12:27:52,10379,26619,21790,37453,1773,870166,,48812,1681,177545,19937,7517,6702
2024-06-07 12:27:54,9989,26619,22508,37479,1773,870166,,48841,1680,177545,20024,7465,6702
2024-06-07 12:27:56,10362,26656,22508,37479,1773,870166,,48841,1680,177545,20024,7769,6423
2024-06-07 12:27:58,10362,26656,22423,37479,1773,870166,,48841,1680,177545,20024,7769,6676
2024-06-07 12:28:00,9990,26647,22423,37506,1716,870166,,48804,1680,177508,20012,7461,6676
2024-06-07 12:28:02,10363,26647,22423,37506,1704,871335,,48804,1678,177508,20012,7513,6676
2024-06-07 12:28:04,10363,26647,22423,37506,1770,871335,,48785,1678,177575,20012,7767,6686
2024-06-07 12:28:06,10363,26602,22423,37506,1770,871335,,48785,1678,177575,20012,7767,6686
2024-06-07 12:28:08,10363,26602,22423,37506,1770,871335,,48785,1682,177575,20012,7767,6686
2024-06-07 12:28:10,10363,26602,21633,37470,1770,870033,,48785,1682,177575,19988,7767,6686
2024-06-07 12:28:12,10363,26602,22416,37470,1770,870033,,48773,1682,177575,19988,7509,6686
2024-06-07 12:28:14,10372,26602,22421,37470,1770,870033,,48773,1682,177575,19988,7740,6686
2024-06-07 12:28:16,10372,26602,22421,37470,1770,870033,,48773,1682,177575,20020,7740,6471
2024-06-07 12:28:18,10034,26637,22421,37470,1769,871076,,48803,1682,177622,20020,7740,6702
2024-06-07 12:28:20,10377,26637,22421,37470,1759,871076,,48803,1684,177414,20020,7739,6702
2024-06-07 12:28:22,10377,26637,22421,37470,1759,871076,,48803,1677,177414,20020,7739,6702
2024-06-07 12:28:24,10377,25651,22312,37470,1759,871076,,48803,1677,177414,20020,7739,6702
2024-06-07 12:28:26,10377,26578,22312,36339,1759,871076,,47403,1677,177414,19377,7739,6702
2024-06-07 12:28:28,10404,26578,22312,37516,1759,812964,,48842,1677,177414,19990,7725,6702
2024-06-07 12:28:30,10404,26578,21554,37516,1759,872709,,48842,1677,177883,19990,7725,6702
2024-06-07 12:28:32,10404,26578,21704,37516,1759,872709,,48842,1677,177883,19990,7731,6702
2024-06-07 12:28:34,10415,26601,22349,37516,1761,872709,,47222,1672,177883,19990,7731,6459
2024-06-07 12:28:36,10415,26601,22349,37516,1750,872709,,47548,1662,171865,19990,7731,6449
2024-06-07 12:28:38,10415,26601,22349,37516,1750,872709,,48918,1662,177690,20037,7731,6670
2024-06-07 12:28:40,10415,26601,22349,37516,1750,872709,,48918,1662,177690,20035,7731,6670
2024-06-07 12:28:42,10408,25747,22349,37440,1750,872709,,48918,1662,171442,20035,7731,6670
2024-06-07 12:28:44,10408,26600,22349,37448,1750,872709,,48913,1662,172630,20035,7737,6670
2024-06-07 12:28:46,10408,26600,22381,37448,1750,872709,,48913,1662,178133,20035,7755,6670
2024-06-07 12:28:48,10408,26640,22381,37448,1768,872636,,48913,1662,178133,20035,7755,6670
2024-06-07 12:28:50,10077,26640,21706,37448,1768,872636,,48913,1675,178133,20035,7755,6670
2024-06-07 12:28:52,9999,26640,22416,37448,1768,872636,,46928,1679,178133,20041,7755,6456
2024-06-07 12:28:54,10379,26660,22416,37438,1768,872636,,47254,1679,172284,20041,7755,6442
2024-06-07 12:28:56,10379,26660,22416,37438,1768,872636,,47610,1679,178065,20041,7755,6487
2024-06-07 12:28:58,10379,26660,22416,37438,1768,872636,,49004,1679,178065,20041,7755,6697
2024-06-07 12:29:00,10379,26660,22416,37458,1768,870803,,49004,1679,178065,20041,7498,6697
2024-06-07 12:29:02,10379,26660,22433,37458,1768,870803,,49004,1679,178036,20041,7764,6697
2024-06-07 12:29:04,10379,26709,22433,37458,1768,870803,,49004,1623,178036,20041,7764,6697
2024-06-07 12:29:06,10379,26709,22433,37458,1763,871165,,49004,1635,178036,19373,7764,6697
2024-06-07 12:29:08,10379,26719,22526,37450,1763,871165,,49004,1676,178036,20124,7764,6689
2024-06-07 12:29:10,10418,26719,22526,37450,1763,871165,,48958,1676,177800,20103,7764,6689
2024-06-07 12:29:12,10418,26719,22526,36271,1763,873303,,48992,1676,177800,20103,7761,6689
2024-06-07 12:29:14,10418,26719,22526,37471,1763,873303,,48992,1676,177952,20103,7761,6724
2024-06-07 12:29:16,10418,26719,22526,37471,1775,873303,,48992,1676,177952,20103,7759,6724
2024-06-07 12:29:18,10418,26719,22352,37471,1767,872063,,48992,1676,177952,20103,7759,6724
2024-06-07 12:29:20,10418,26701,22436,37471,1767,872063,,48992,1675,177952,20103,7759,6724
2024-06-07 12:29:22,10391,26701,22436,37471,1767,872063,,48992,1675,177952,20081,7759,6724
2024-06-07 12:29:24,10391,26690,22436,36269,1767,872063,,47541,1681,177952,20081,7759,6724
2024-06-07 12:29:26,10391,26690,22436,36019,1767,872063,,47282,1681,177952,20024,7748,6487
2024-06-07 12:29:28,10396,26690,22436,37515,1770,872063,,48966,1681,171415,20024,7733,6731
2024-06-07 12:29:30,10396,26690,22436,37495,1770,871747,,48966,1681,177730,20024,7733,6731
2024-06-07 12:29:32,10378,26690,22436,37495,1770,871747,,48966,1681,177730,20024,7733,6731
2024-06-07 12:29:34,10378,26690,20785,37495,1778,871747,,48966,1681,177730,20024,7733,6731
2024-06-07 12:29:36,10378,26644,21907,37495,1778,842153,,48966,1624,177730,20055,7733,6731
2024-06-07 12:29:38,10378,26644,22563,37525,1778,873121,,47016,1617,177730,20055,7733,6731
2024-06-07 12:29:40,10378,26644,22563,37533,1778,873121,,47344,1628,178043,20055,7743,6708
2024-06-07 12:29:42,10378,26718,22563,37533,1774,873121,,48809,1681,178043,19997,7743,6708
2024-06-07 12:29:44,10408,26718,22563,37533,1774,873121,,48809,1681,178043,19997,7743,6758
2024-06-07 12:29:46,10408,26718,22563,37533,1774,873121,,48809,1681,178043,19997,7743,6758
2024-06-07 12:29:48,10408,26718,22671,37533,1781,873121,,48809,1681,178142,19997,7743,6758
2024-06-07 12:29:50,10408,26698,22671,37533,1781,872541,,48809,1681,178142,19997,7740,6758
2024-06-07 12:29:52,10408,26698,22631,37533,1781,872541,,48818,1685,178142,20047,7740,6758
2024-06-07 12:29:54,10408,26698,22631,37533,1781,872541,,48818,1685,178431,20047,7740,6752
2024-06-07 12:29:56,10408,26698,22631,34979,1781,872541,,48699,1685,178431,20047,7445,6752
2024-06-07 12:29:58,10444,26706,22671,37555,1717,872541,,48699,1683,178431,20047,7496,6752
2024-06-07 12:30:00,10419,26706,22671,37555,1772,872541,,48699,1683,178431,20072,7730,6759
2024-06-07 12:30:02,10419,26706,22671,37555,1771,872541,,48699,1683,178431,20072,7730,6759
2024-06-07 12:30:04,10419,26706,22653,37555,1771,872541,,48699,1683,178308,20072,7730,6759
2024-06-07 12:30:06,10419,26706,22653,37555,1771,875037,,48699,1687,178203,20072,7504,6759
2024-06-07 12:30:08,10419,26761,22653,37555,1771,875037,,47190,1690,178203,20072,7453,6548
2024-06-07 12:30:10,10419,26761,22653,37555,1771,875037,,47314,1690,178203,19326,7744,6781
2024-06-07 12:30:12,10419,26761,22664,37555,1771,875037,,48675,1690,178203,20112,7744,6779
2024-06-07 12:30:14,10422,26761,22683,35002,1771,875037,,48675,1690,178203,20172,7744,6779
2024-06-07 12:30:16,10399,25775,22683,36378,1716,875037,,48675,1690,178203,20172,7500,6779
2024-06-07 12:30:18,10399,26791,22683,37502,1715,875037,,48675,1690,178332,20172,7742,6779
2024-06-07 12:30:20,10399,26791,22683,37502,1780,874284,,48675,1690,178277,20172,7742,6779
2024-06-07 12:30:22,10399,26801,22683,37502,1780,841521,,48635,1630,178277,20172,7742,6779
2024-06-07 12:30:24,10399,26801,22716,37502,1780,873405,,48635,1696,178277,20172,7742,6770
2024-06-07 12:30:26,10399,26801,22716,37502,1780,873405,,46667,1696,178277,20172,7733,6770
2024-06-07 12:30:28,10399,26801,22716,37502,1780,873405,,46990,1696,178277,19436,7733,6760
2024-06-07 12:30:30,10399,26801,22008,37510,1780,873405,,48472,1696,178277,20124,7733,6760
2024-06-07 12:30:32,10412,26813,22160,37510,1780,873405,,48438,1696,178277,20124,7733,6760
2024-06-07 12:30:34,10411,26781,22847,37512,1798,873405,,48438,1696,178277,20124,7715,6760
2024-06-07 12:30:36,10411,26781,22847,37512,1798,874226,,48438,1696,171971,20124,7715,6760
2024-06-07 12:30:38,10411,26781,22196,37512,1798,874226,,48438,1696,178214,20124,7715,6760
2024-06-07 12:30:40,10411,26781,22044,37512,1798,874226,,48438,1653,178214,20124,7721,6562
2024-06-07 12:30:42,10411,26781,21891,37512,1798,872165,,48438,1701,178214,20124,7721,6798
2024-06-07 12:30:44,10411,26781,22775,37448,1798,872165,,48419,1701,178214,20147,7721,6798
2024-06-07 12:30:46,10411,26756,22775,37448,1798,872165,,47084,1701,178283,20147,7721,6798
2024-06-07 12:30:48,10411,26758,22842,37448,1791,872165,,48339,1701,178283,20192,7721,6798
2024-06-07 12:30:50,10051,26758,22842,37448,1791,872324,,48339,1701,178283,20192,7477,6798
2024-06-07 12:30:52,10398,26758,22842,37448,1791,872324,,48339,1701,178283,20192,7735,6798
2024-06-07 12:30:54,10398,26758,22842,37419,1791,873684,,48339,1706,172171,20192,7730,6802
2024-06-07 12:30:56,10398,26758,22842,37419,1791,873684,,48361,1713,178166,20192,7730,6802
2024-06-07 12:30:58,10398,26758,22921,37419,1791,873684,,48361,1713,178166,20195,7730,6802
2024-06-07 12:31:00,10398,26758,22259,37419,1791,873684,,48361,1713,178433,20195,7730,6567
2024-06-07 12:31:02,10398,26758,23056,37419,1791,873684,,48318,1713,178433,20253,7730,6822
2024-06-07 12:31:04,10398,26776,23056,37419,1742,873684,,48318,1713,178433,20253,7730,6822
2024-06-07 12:31:06,10398,26776,23056,37419,1730,871594,,48337,1713,178433,20253,7730,6822
2024-06-07 12:31:08,10398,26776,23056,37381,1795,871594,,48337,1713,178433,20253,7481,6869
2024-06-07 12:31:10,10031,26776,23056,37395,1795,870865,,48337,1713,178433,20253,7711,6869
2024-06-07 12:31:12,10380,26776,22389,37395,1795,870865,,48337,1673,178433,20159,7711,6869
2024-06-07 12:31:14,10380,26776,22971,37395,1795,870865,,48309,1722,172270,20159,7711,6869
2024-06-07 12:31:16,10380,26776,22971,37395,1806,870865,,48330,1722,178040,20159,7711,6869
2024-06-07 12:31:18,10380,26731,22955,37395,1811,870865,,48330,1722,178040,20159,7711,6869
2024-06-07 12:31:20,10380,26731,22955,37395,1811,870865,,48330,1722,178040,19500,7711,6844
2024-06-07 12:31:22,10380,26673,22955,37376,1811,869710,,48330,1722,178040,20142,7711,6822
2024-06-07 12:31:24,10005,26673,22955,37376,1811,869710,,48330,1709,178040,20154,7711,6822
2024-06-07 12:31:26,10384,26673,23023,37376,1811,869710,,48401,1714,178040,20154,7430,6822
2024-06-07 12:31:28,10396,26673,23023,37376,1797,868769,,48341,1714,178040,20154,7379,6822
2024-06-07 12:31:30,10396,26673,22843,37376,1797,868769,,48341,1714,178040,20154,7679,6822
2024-06-07 12:31:32,10396,26673,22843,37376,1797,868769,,48341,1714,165881,20154,7679,6822
2024-06-07 12:31:34,10396,26673,22843,35878,1792,868769,,48341,1714,177357,20151,7679,6822
2024-06-07 12:31:36,10396,25750,22843,36126,1792,868365,,48341,1714,177357,20151,7674,6822
2024-06-07 12:31:38,10396,26642,22843,37284,1792,868365,,48341,1696,177357,20118,7674,6803
2024-06-07 12:31:40,10396,26642,22195,37284,1792,868365,,48341,1696,177357,20118,7674,6769
2024-06-07 12:31:42,10396,26642,22043,37284,1776,868365,,46865,1696,177357,20118,7673,6769
2024-06-07 12:31:44,10381,26642,22760,37284,1776,868365,,48504,1696,177357,20118,7673,6769
2024-06-07 12:31:46,10381,26642,22659,37284,1773,839492,,48504,1696,177357,20118,7673,6769
2024-06-07 12:31:48,10381,26642,22659,37284,1773,868539,,48504,1617,177357,20118,7673,6769
2024-06-07 12:31:50,10381,26642,22659,37284,1773,868539,,48504,1625,171349,19469,7673,6761
2024-06-07 12:31:52,10381,25752,22659,37261,1691,868539,,46549,1682,177159,20129,7658,6761
2024-06-07 12:31:54,10373,26619,22659,37279,1702,868539,,46872,1682,177159,20109,7658,6761
2024-06-07 12:31:56,10402,25675,22420,37279,1762,868539,,47200,1682,177159,20109,7658,6761
2024-06-07 12:31:58,10402,26615,22420,37279,1765,869305,,48517,1682,177159,20109,7661,6740
2024-06-07 12:32:00,10402,26615,22420,37279,1765,869305,,48517,1682,177159,20109,7661,6740
2024-06-07 12:32:02,10402,26615,22420,37279,1765,869305,,48517,1682,177159,20110,7661,6740
2024-06-07 12:32:04,10402,26615,22420,37257,1765,869305,,48517,1682,177372,20110,7675,6740
2024-06-07 12:32:06,10402,26615,22420,35860,1765,869501,,48578,1680,177372,20143,7675,6738
2024-06-07 12:32:08,10024,26615,22420,36109,1765,869501,,48578,1688,177263,20143,7675,6738
2024-06-07 12:32:10,10383,25697,22464,37287,1765,869501,,48578,1688,177263,20143,7675,6738
2024-06-07 12:32:12,10383,26632,22491,37287,1709,869501,,48688,1688,177263,20143,7675,6738
2024-06-07 12:32:14,10383,26632,22491,37287,1720,869501,,48688,1688,177263,20143,7432,6526
2024-06-07 12:32:16,10383,26632,22491,37301,1773,838356,,48688,1688,177263,20143,7692,6753
2024-06-07 12:32:18,10383,26632,22491,37301,1773,869195,,48688,1688,177017,19536,7692,6753
2024-06-07 12:32:20,10354,26632,22491,37301,1773,869195,,48743,1688,177074,19402,7692,6768
2024-06-07 12:32:22,10354,26632,22556,37301,1773,869195,,48743,1637,177074,19453,7692,6768
2024-06-07 12:32:24,10354,26611,22556,37301,1719,869264,,48747,1702,177074,20141,7692,6768
2024-06-07 12:32:26,10354,26611,22556,37280,1778,869264,,48747,1702,177074,20141,7675,6768
2024-06-07 12:32:28,10333,26611,22617,37280,1778,869264,,48747,1702,177074,20141,7675,6768
2024-06-07 12:32:30,10333,26643,22617,37274,1778,866982,,48719,1702,177074,20141,7675,6765
2024-06-07 12:32:32,10333,26643,22617,37274,1777,866982,,48719,1702,176838,20141,7675,6765
2024-06-07 12:32:34,10333,26643,22617,37274,1777,866982,,48719,1705,176838,20141,7675,6751
2024-06-07 12:32:36,10316,26643,21979,37274,1777,865728,,48672,1658,176284,20048,7369,6751
2024-06-07 12:32:38,10316,26643,22647,37236,1788,865728,,48672,1708,176284,20048,7420,6751
2024-06-07 12:32:40,10316,26557,22647,37236,1788,865728,,48672,1708,176284,19963,7656,6751
2024-06-07 12:32:42,9950,26557,22647,37209,1788,865728,,48672,1708,176284,19963,7412,6751
2024-06-07 12:32:44,10312,26517,22709,37209,1720,865728,,48672,1708,176284,19963,7643,6751
2024-06-07 12:32:46,10312,26517,22709,37209,1732,837700,,47152,1708,176284,19963,7643,6751
2024-06-07 12:32:48,10330,26517,22709,37209,1790,866325,,48725,1708,176284,19963,7643,6500
2024-06-07 12:32:50,10330,26517,22709,37209,1790,866325,,48725,1708,176152,19963,7643,6733
2024-06-07 12:32:52,10330,26517,22709,37209,1783,838148,,48725,1708,176152,19963,7643,6733
2024-06-07 12:32:54,10330,26517,22055,37219,1783,867357,,48725,1706,176127,19994,7643,6733
2024-06-07 12:32:56,10330,26560,22695,37219,1783,867357,,48725,1706,176127,19994,7658,6733
2024-06-07 12:32:58,10330,26516,22695,37219,1783,866839,,48725,1706,176127,19994,7658,6733
2024-06-07 12:33:00,10330,26516,22695,37219,1783,866839,,48776,1706,176127,19994,7658,6733
2024-06-07 12:33:02,9989,26516,22695,37219,1783,866839,,48776,1706,176127,19994,7658,6733
2024-06-07 12:33:04,10318,26516,22695,37219,1808,866839,,48776,1712,176259,19994,7658,6741
2024-06-07 12:33:06,10318,25628,22695,37246,1808,866839,,48776,1712,176259,19994,7658,6747
2024-06-07 12:33:08,10318,26571,22695,37246,1808,866839,,48776,1721,176528,20028,7658,6747
2024-06-07 12:33:10,10318,26571,22695,37218,1808,834913,,48776,1721,176528,19464,7664,6747
2024-06-07 12:33:12,10318,26628,22897,37218,1808,866491,,47243,1721,176528,20077,7664,6747
2024-06-07 12:33:14,10318,26628,22897,37218,1808,866491,,48776,1721,176528,20077,7674,6747
2024-06-07 12:33:16,10318,26628,22897,37210,1808,866491,,48776,1721,176528,20077,7674,6553
2024-06-07 12:33:18,10318,26628,22897,37210,1809,866491,,48776,1721,176528,20077,7674,6794
2024-06-07 12:33:20,10261,26628,22897,37210,1823,866491,,48776,1721,176647,20077,7674,6794
2024-06-07 12:33:22,10261,26628,22897,37210,1823,866491,,48776,1734,176647,20077,7674,6823
2024-06-07 12:33:24,10261,26628,22973,37210,1823,866491,,48776,1734,176804,20110,7674,6823
2024-06-07 12:33:26,10261,25785,22973,36180,1823,866491,,48776,1734,176804,20110,7697,6823
2024-06-07 12:33:28,10261,25749,23006,37273,1823,867334,,46010,1734,176804,20116,7689,6823
2024-06-07 12:33:30,10261,26665,23006,37273,1823,838484,,48819,1740,176804,20116,7689,6823
2024-06-07 12:33:32,10261,26665,23006,36121,1823,868911,,48819,1740,176804,20116,7689,6823
