"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-6n4d7","loadgenerator-7c6fb64488-tjvqt","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-17 10:56:40,6481,17845,13035,25708,1250,535308,,37730,1022,116584,13054,4947,4421
2024-06-17 10:56:42,6481,17845,13309,25708,1250,517542,,37730,1103,119034,13358,4947,4421
2024-06-17 10:56:44,6481,17845,13309,25708,1250,551252,,37730,1135,119034,13358,4947,4421
2024-06-17 10:56:46,6419,17845,13309,26194,1246,551252,,37730,1135,118625,13358,4923,4421
2024-06-17 10:56:48,6419,17845,13309,26194,1246,525267,,37730,1135,118625,13262,4923,4270
2024-06-17 10:56:50,6419,17574,13113,26194,1246,528898,,37730,1135,118625,13262,4923,4535
2024-06-17 10:56:52,6553,17574,13113,26194,1275,544641,,37895,1135,120582,13262,4923,4535
2024-06-17 10:56:54,6553,16974,13113,26194,1275,544641,,37895,1135,120582,13535,5018,4535
2024-06-17 10:56:56,6553,18097,13113,25893,1275,544641,,37895,1151,120582,13535,5018,4435
2024-06-17 10:56:58,6435,18097,12696,25893,1275,544641,,37895,1135,118447,13535,5018,4435
2024-06-17 10:57:00,6435,18097,13529,25893,1189,526596,,37895,1135,118447,13292,4902,4435
2024-06-17 10:57:02,6435,17552,13529,26429,1227,561972,,37895,1135,118447,13292,4902,4435
2024-06-17 10:57:04,6435,17552,13529,26429,1227,561972,,36473,1135,118447,13292,4902,4463
2024-06-17 10:57:06,6517,17552,13269,26429,1227,551839,,35407,1135,118447,13292,4902,4463
2024-06-17 10:57:08,6517,17759,13269,25839,1190,551839,,35164,1135,114489,13501,4902,4463
2024-06-17 10:57:10,6517,17759,13269,25839,1258,551839,,37602,1137,110425,13080,4744,4366
2024-06-17 10:57:12,6517,17759,13269,25839,1258,551839,,37602,1137,117379,13080,4992,4366
2024-06-17 10:57:14,6448,17759,13475,26207,1258,551839,,37602,1137,117379,13080,4900,4366
2024-06-17 10:57:16,6448,17759,13475,26207,1258,534855,,37602,1137,117379,13080,4900,4387
2024-06-17 10:57:18,6448,16629,13298,26207,1176,551433,,37602,1137,117379,13288,4900,4387
2024-06-17 10:57:20,6448,17447,13298,24456,1221,551433,,36291,1143,117379,13288,4900,4387
2024-06-17 10:57:22,6448,17447,13298,24626,1221,551433,,36291,1089,108270,12898,4900,4387
2024-06-17 10:57:24,6538,17447,13298,25465,1247,551433,,37119,1123,109020,12898,4900,4349
2024-06-17 10:57:26,6538,17447,13298,25465,1247,551433,,37119,1123,115170,12898,4989,4379
2024-06-17 10:57:28,6538,17447,12462,25465,1247,551433,,37119,1123,115170,12898,4886,4379
2024-06-17 10:57:30,6538,17447,12926,24619,1247,551433,,37119,1123,115170,12898,4886,4379
2024-06-17 10:57:32,6421,17447,12867,24450,1247,535843,,37119,1123,115170,12689,4886,4379
2024-06-17 10:57:34,6421,17005,12867,25204,1215,514624,,35919,1100,115170,12689,4886,4358
2024-06-17 10:57:36,6421,15859,12867,25204,1215,528439,,35919,1100,115170,12689,4886,4358
2024-06-17 10:57:38,6421,15969,12867,25204,1185,528439,,35919,1100,115170,12329,4886,4358
2024-06-17 10:57:40,6421,16508,12867,24532,1185,528439,,34876,1086,110257,12329,4886,4190
2024-06-17 10:57:42,6120,16508,12867,24532,1185,528439,,34876,1086,107438,12329,4653,4190
2024-06-17 10:57:44,6120,16508,12867,24532,1185,528439,,34876,1086,107438,12329,4538,4190
2024-06-17 10:57:46,6120,16107,12450,24532,1185,516052,,34876,1086,107438,11928,4538,4190
2024-06-17 10:57:48,6120,16107,12131,24532,1185,516052,,34876,1086,107438,11928,4538,4131
2024-06-17 10:57:50,6159,16107,12131,23799,1165,502122,,34088,1065,107438,11928,4538,4131
2024-06-17 10:57:52,6159,16107,12131,23799,1155,502122,,33553,1065,107438,12085,4538,4051
2024-06-17 10:57:54,6028,16107,12131,23799,1155,502122,,33553,1065,108759,12085,4538,4051
2024-06-17 10:57:56,6028,16181,12131,24226,1155,502355,,33553,1065,108759,12085,4538,4051
2024-06-17 10:57:58,6028,16725,12131,24226,1155,502355,,33553,1065,105717,11883,4749,4051
2024-06-17 10:58:00,6028,16452,12412,24226,1155,502355,,33857,1065,105717,11883,4624,4051
2024-06-17 10:58:02,6028,16452,12412,23923,1155,495416,,35068,1065,105717,11883,4624,4250
2024-06-17 10:58:04,6383,16452,12412,23923,1157,495416,,35068,1065,105717,11883,4624,4250
2024-06-17 10:58:06,6346,16452,12412,23923,1123,495416,,35068,1088,105717,11883,4624,4250
2024-06-17 10:58:08,6346,16452,12412,24905,1190,511529,,33956,1088,111088,12369,4624,4216
2024-06-17 10:58:10,6346,16452,12412,24905,1190,511529,,33722,1088,110700,12334,4624,4216
2024-06-17 10:58:12,6346,16452,12886,24905,1190,511529,,34583,1088,110700,12334,4624,4216
2024-06-17 10:58:14,6346,16198,12886,24905,1190,511529,,34583,1088,110700,12334,4706,4216
2024-06-17 10:58:16,6346,16198,12886,24905,1190,511217,,34583,1088,110700,12334,4852,4335
2024-06-17 10:58:18,6346,17355,12886,24905,1190,519429,,35407,1095,110700,12334,4852,4335
2024-06-17 10:58:20,6346,17355,12886,24908,1190,536189,,35407,1136,111280,12334,4852,4335
2024-06-17 10:58:22,6561,17355,12886,24908,1190,536189,,35319,1136,111280,12871,4852,4335
2024-06-17 10:58:24,6658,17355,12886,24996,1191,536189,,35319,1136,112368,12871,4852,4195
2024-06-17 10:58:26,6658,17355,12886,25809,1231,536189,,35319,1136,115908,12871,4852,4368
2024-06-17 10:58:28,6658,17355,13505,25809,1231,536533,,35319,1136,115908,12871,4852,4514
2024-06-17 10:58:30,6658,17417,13505,25793,1231,536533,,35304,1136,115908,12871,4852,4514
2024-06-17 10:58:32,6658,17417,13505,25793,1231,536533,,35548,1136,115908,12871,5034,4514
2024-06-17 10:58:34,6658,17914,13505,25793,1231,536533,,36610,1136,115908,12871,5045,4514
2024-06-17 10:58:36,6862,17914,13505,25793,1231,551769,,36610,1133,115865,12871,5045,4514
2024-06-17 10:58:38,6862,17914,13505,25793,1227,551769,,36379,1126,115865,12916,5045,4530
2024-06-17 10:58:40,6917,17914,13505,25793,1227,551769,,36379,1167,115865,13295,5045,4530
2024-06-17 10:58:42,6917,17931,13505,26328,1241,535607,,36379,1167,119065,13295,5045,4530
2024-06-17 10:58:44,6917,17931,13505,26328,1241,531929,,36379,1167,119065,13295,5045,4606
2024-06-17 10:58:46,6917,17931,13045,26338,1241,551479,,36379,1167,119065,13295,5072,4606
2024-06-17 10:58:48,6917,18414,14019,26338,1241,563664,,36229,1167,119065,13295,5072,4606
2024-06-17 10:58:50,7110,18414,14019,26338,1241,563664,,37471,1167,119065,13295,5172,4606
2024-06-17 10:58:52,7121,18436,14019,26338,1278,563664,,37252,1195,119355,13295,5172,4646
2024-06-17 10:58:54,7121,18436,14019,26338,1278,563664,,37252,1195,122511,13587,5172,4646
2024-06-17 10:58:56,7121,18436,14019,25841,1281,563664,,37252,1211,122511,13153,5172,4771
2024-06-17 10:58:58,7121,18436,14019,26766,1281,563664,,37252,1211,122511,13631,5172,4771
2024-06-17 10:59:00,7121,18436,14019,26766,1281,573782,,37252,1211,122511,13631,5172,4771
2024-06-17 10:59:02,7121,18436,14187,26766,1281,572363,,37252,1211,122419,13631,5276,4771
2024-06-17 10:59:04,7121,18188,14123,26766,1281,572363,,37252,1211,122419,13631,5287,4771
2024-06-17 10:59:06,7169,18314,14586,26766,1281,572363,,36693,1227,122419,13631,5287,4771
2024-06-17 10:59:08,7267,18938,14586,26766,1281,572363,,37848,1227,122419,13456,5287,4771
2024-06-17 10:59:10,7267,18938,14586,26766,1301,584455,,37848,1243,120583,13549,5287,4602
2024-06-17 10:59:12,7267,18938,14586,25968,1301,584455,,37848,1243,124911,13983,5287,4817
2024-06-17 10:59:14,7267,18938,14586,27042,1255,584455,,37848,1243,125135,13518,5307,4727
2024-06-17 10:59:16,7267,18938,14710,27042,1304,567488,,37848,1225,125135,13982,5382,4897
2024-06-17 10:59:18,7267,18938,14710,27042,1304,584247,,37848,1263,125135,13982,5382,4897
2024-06-17 10:59:20,7267,18996,14710,27042,1304,584247,,37848,1267,125135,13982,5382,4897
2024-06-17 10:59:22,7344,19208,14525,27042,1279,584247,,36657,1267,125135,13982,5382,4897
2024-06-17 10:59:24,7357,19208,15005,27042,1328,584247,,38097,1267,125135,13982,5382,4897
2024-06-17 10:59:26,7357,19208,15005,27042,1328,592803,,38097,1267,125135,13982,5405,4897
2024-06-17 10:59:28,7357,19208,15120,27222,1328,592803,,38097,1267,117865,14188,5479,4945
2024-06-17 10:59:30,7357,19208,15120,27222,1328,592803,,38097,1267,122527,14188,5479,4945
2024-06-17 10:59:32,7357,19208,15120,27222,1283,592803,,38097,1267,126903,14188,5479,4945
2024-06-17 10:59:34,7357,18655,15120,27222,1274,573357,,38097,1275,126903,14188,5479,4973
2024-06-17 10:59:36,7357,18677,15120,27222,1326,597204,,38097,1233,126903,14188,5474,4973
2024-06-17 10:59:38,7408,19399,15120,27222,1326,597204,,38457,1225,126903,14188,5474,4973
2024-06-17 10:59:40,7428,19399,15160,27222,1326,597204,,37267,1287,126903,14172,5474,4973
2024-06-17 10:59:42,7428,19399,15313,27311,1332,597204,,38097,1287,126903,14172,5474,4973
2024-06-17 10:59:44,7428,19399,15313,26401,1332,597204,,38097,1287,126956,13754,5496,4813
2024-06-17 10:59:46,7428,19399,15313,27289,1332,597204,,38097,1287,126956,14255,5496,4767
2024-06-17 10:59:48,7432,18927,15313,27289,1344,595247,,38097,1287,127464,14255,5496,4985
2024-06-17 10:59:50,7432,19463,15313,27289,1344,595247,,38331,1286,127464,14255,5497,4985
2024-06-17 10:59:52,7432,19463,15313,27289,1344,597937,,38048,1286,127464,14255,5497,4985
2024-06-17 10:59:54,7432,18822,14790,27289,1344,597937,,38048,1286,127464,14255,5497,4985
2024-06-17 10:59:56,7427,19427,14892,27289,1349,597937,,38048,1288,127464,13836,5497,4985
2024-06-17 10:59:58,7427,19427,14857,27327,1340,597937,,38048,1288,126808,14158,5497,4985
2024-06-17 11:00:00,7455,19427,14755,27327,1340,597937,,38048,1288,123843,14158,5508,4985
2024-06-17 11:00:02,7455,19427,15371,26498,1340,597937,,38048,1254,127497,14263,5508,4822
2024-06-17 11:00:04,7455,18969,15371,27329,1340,584095,,37047,1300,127497,14263,5508,4996
2024-06-17 11:00:06,7455,19598,15371,27329,1340,599780,,37303,1300,127497,14263,5508,4996
2024-06-17 11:00:08,7455,19598,15371,27465,1340,599780,,37220,1300,127497,14263,5508,4996
2024-06-17 11:00:10,7435,19600,15371,27465,1340,599780,,36964,1300,127497,14263,5508,4996
2024-06-17 11:00:12,7435,19600,15278,27465,1340,599780,,38135,1262,127231,14234,5508,4996
2024-06-17 11:00:14,7477,19600,15433,27440,1317,599780,,38135,1253,127231,14234,5327,4996
2024-06-17 11:00:16,7477,19600,15433,27440,1308,599780,,38135,1294,127505,14229,5487,4996
2024-06-17 11:00:18,7477,19600,15433,27440,1341,599628,,38135,1294,127505,14229,5487,4996
2024-06-17 11:00:20,7477,19600,15433,27440,1341,599628,,38135,1295,127505,14229,5487,4818
2024-06-17 11:00:22,7477,19537,15433,27440,1341,579061,,38089,1295,127505,14229,5487,4803
2024-06-17 11:00:24,7187,19610,15441,27375,1341,599123,,38089,1295,127505,14229,5487,4975
2024-06-17 11:00:26,7420,19610,15441,27375,1341,599123,,38327,1295,127505,14229,5487,4975
2024-06-17 11:00:28,7420,19610,15441,27540,1341,599123,,38327,1295,117896,13797,5487,4975
2024-06-17 11:00:30,7489,19610,15482,27540,1341,598845,,38327,1295,123707,14322,5538,4975
2024-06-17 11:00:32,7489,19562,15482,27540,1349,598845,,38327,1295,127986,14322,5338,4975
2024-06-17 11:00:34,7489,19562,15482,27562,1349,598845,,38320,1311,127986,14287,5514,4975
2024-06-17 11:00:36,7489,19562,15482,27562,1349,605439,,38320,1311,127986,14287,5514,5015
2024-06-17 11:00:38,7489,19562,15441,27562,1349,605439,,38320,1311,127986,14287,5514,5015
2024-06-17 11:00:40,7489,18956,15441,27562,1349,605439,,38844,1311,127986,14287,5514,5015
2024-06-17 11:00:42,7248,19890,15441,27857,1349,605439,,38844,1311,127986,14287,5514,4966
2024-06-17 11:00:44,7519,19890,15441,27857,1359,600849,,38844,1311,127986,14562,5514,4966
2024-06-17 11:00:46,7519,19746,15634,27711,1359,600849,,38844,1300,130332,14562,5608,4966
2024-06-17 11:00:48,7519,19746,15634,27711,1359,600849,,38605,1300,129549,14562,5608,4966
2024-06-17 11:00:50,7519,19746,15634,27711,1359,600849,,38950,1259,129549,13995,5556,4966
2024-06-17 11:00:52,7519,19746,15634,27711,1359,612752,,38950,1318,129549,14442,5556,5050
2024-06-17 11:00:54,7606,19746,15039,27711,1359,612752,,38950,1318,129549,14442,5556,5050
2024-06-17 11:00:56,7606,19746,15538,28085,1353,612752,,38950,1318,129549,14442,5556,5050
2024-06-17 11:00:58,7606,18996,15538,28085,1353,612752,,38950,1313,131146,14636,5556,5050
2024-06-17 11:01:00,7606,19968,15538,27805,1312,608922,,38950,1313,130378,14636,5556,5014
2024-06-17 11:01:02,7509,19968,15538,27805,1303,608922,,38423,1313,130378,14636,5379,5014
2024-06-17 11:01:04,7597,19968,15824,27805,1373,608922,,38423,1320,130378,14636,5386,5014
2024-06-17 11:01:06,7597,19968,15824,28038,1373,608922,,39055,1320,130378,14636,5568,5014
2024-06-17 11:01:08,7597,18980,15824,28038,1373,589253,,39055,1320,130378,13723,5568,5096
2024-06-17 11:01:10,7597,19567,15824,28038,1373,610432,,39055,1298,130378,13818,5568,5096
2024-06-17 11:01:12,7597,19567,14822,28038,1373,610432,,39055,1298,131753,13857,5568,5096
2024-06-17 11:01:14,7676,18998,15405,28038,1340,610432,,39055,1298,129026,14497,5568,5096
2024-06-17 11:01:16,7676,19856,15405,27587,1340,610432,,38295,1298,129026,14497,5568,4999
2024-06-17 11:01:18,7631,19856,15405,27587,1340,610432,,38295,1298,129026,14497,5568,4999
2024-06-17 11:01:20,7631,19856,15405,27587,1340,610432,,38295,1254,129026,14497,5394,4999
2024-06-17 11:01:22,7631,19856,15405,27964,1345,610432,,38857,1311,129026,14497,5040,4999
2024-06-17 11:01:24,7631,19856,15405,27964,1345,618704,,38857,1289,129026,14497,5561,4843
2024-06-17 11:01:26,7631,19613,15405,27964,1331,587541,,38857,1289,130554,14497,5561,5038
2024-06-17 11:01:28,7415,19613,15405,27964,1331,607141,,38210,1289,130554,14241,5561,5038
2024-06-17 11:01:30,7733,19613,15211,27964,1331,607141,,38210,1289,128659,13772,5561,5038
2024-06-17 11:01:32,7733,19903,14667,27560,1331,607141,,38210,1289,128659,13677,5561,4793
2024-06-17 11:01:34,7405,19903,15631,27560,1354,607141,,38583,1289,128659,14484,5561,4960
2024-06-17 11:01:36,7456,19903,15631,27560,1330,607141,,38583,1309,128659,14484,5561,5028
2024-06-17 11:01:38,7678,18890,15631,26751,1330,607141,,38583,1309,130046,14484,5561,5028
2024-06-17 11:01:40,7678,19505,15631,26567,1330,587498,,37840,1309,130046,14484,5617,5028
2024-06-17 11:01:42,7763,19505,15348,28046,1330,583450,,37840,1301,128425,14253,5617,5028
2024-06-17 11:01:44,7763,19505,15567,28046,1330,607291,,37840,1301,128425,14253,5617,5028
2024-06-17 11:01:46,7763,19505,15567,27604,1330,607291,,38307,1301,128425,14439,5617,5028
2024-06-17 11:01:48,7763,18840,15567,27604,1330,607291,,38307,1311,128425,14439,5617,5028
2024-06-17 11:01:50,7763,19915,15567,27604,1341,607291,,38307,1311,129972,14439,5617,5026
2024-06-17 11:01:52,7740,19915,15567,27604,1316,607291,,36135,1311,123003,14439,5617,5073
2024-06-17 11:01:54,7843,19915,15567,27942,1316,607291,,37248,1311,123856,14271,5472,5073
2024-06-17 11:01:56,7843,19811,15567,27942,1316,607291,,37248,1303,128005,14271,5650,5073
2024-06-17 11:01:58,7843,19811,15567,27942,1316,607291,,37248,1303,128005,14271,5650,5073
2024-06-17 11:02:00,7843,20007,15581,27942,1316,617509,,37248,1311,128005,14271,5650,5073
2024-06-17 11:02:02,7843,20007,15581,27654,1316,605729,,36065,1311,128005,13798,5650,5073
2024-06-17 11:02:04,7843,20007,15581,27654,1316,605729,,37972,1311,129859,13703,5650,5081
2024-06-17 11:02:06,7557,20007,15581,27654,1333,605729,,37972,1311,129859,14563,5746,5081
2024-06-17 11:02:08,7609,19855,15581,27654,1333,605729,,37972,1311,129859,14406,5746,5176
2024-06-17 11:02:10,7589,19855,15581,28050,1312,605729,,37202,1310,129859,14406,5746,5176
2024-06-17 11:02:12,7942,19855,15581,28050,1312,605729,,37202,1326,127964,14406,5693,5176
2024-06-17 11:02:14,7942,19855,15335,27447,1312,605729,,37202,1326,127964,14406,5693,5176
2024-06-17 11:02:16,7942,19233,16287,27637,1312,585379,,37202,1326,127964,14406,5693,5176
2024-06-17 11:02:18,7942,19101,16287,28509,1312,607952,,37723,1326,127964,14706,5693,5176
2024-06-17 11:02:20,7942,20859,16287,28509,1312,628842,,37723,1360,123676,14973,5693,5176
2024-06-17 11:02:22,7942,20859,16287,28509,1341,628842,,37723,1360,130706,14973,5523,5176
2024-06-17 11:02:24,8099,20859,16287,28509,1379,628842,,38916,1360,130706,14973,5796,5176
2024-06-17 11:02:26,8107,20859,16287,28509,1379,628842,,38916,1379,136704,14973,6096,5216
2024-06-17 11:02:28,8051,20859,16534,28879,1379,628842,,39268,1379,136704,14973,6096,5482
2024-06-17 11:02:30,8466,20859,16534,28879,1379,628842,,39268,1379,136704,14973,6096,5482
2024-06-17 11:02:32,8466,20859,17151,28879,1385,628842,,39268,1379,136704,15529,6096,5482
2024-06-17 11:02:34,8466,21672,17151,29906,1416,628842,,39268,1424,137402,15529,6096,5482
2024-06-17 11:02:36,8466,21672,17151,29906,1416,659563,,39268,1424,137402,15529,6096,5482
2024-06-17 11:02:38,8466,21672,17151,29906,1416,659563,,39268,1424,137402,14981,6096,5482
2024-06-17 11:02:40,8466,21672,17151,29906,1416,659563,,40443,1424,137649,15710,6155,5626
2024-06-17 11:02:42,8711,21672,17306,29906,1416,659563,,40443,1439,142416,15710,6366,5664
2024-06-17 11:02:44,8765,21672,17306,29906,1431,659563,,40443,1439,142416,15710,6366,5664
2024-06-17 11:02:46,8765,22196,17744,30162,1431,659563,,40443,1439,142416,16088,6366,5664
2024-06-17 11:02:48,8765,22196,17744,30162,1431,659563,,40443,1439,142416,16088,6366,5664
2024-06-17 11:02:50,8765,22349,17744,30748,1416,680040,,40443,1470,144200,16228,6366,5664
2024-06-17 11:02:52,8765,22349,17836,30748,1462,680040,,39809,1470,144200,16228,6366,5811
2024-06-17 11:02:54,8911,22349,17836,30748,1462,680040,,40085,1470,144200,16228,6366,5811
2024-06-17 11:02:56,8911,22349,17836,30748,1462,680040,,41976,1470,144200,16228,6430,5811
2024-06-17 11:02:58,8921,22349,17836,30748,1462,680040,,41976,1472,145913,16407,6430,5811
2024-06-17 11:03:00,8921,21953,18137,30748,1462,680040,,41976,1472,145913,16407,6543,5811
2024-06-17 11:03:02,8921,22703,18137,31434,1411,688747,,41976,1472,145913,16407,6543,5832
2024-06-17 11:03:04,8921,22703,18137,31434,1478,688747,,41976,1472,145913,16566,6543,5832
2024-06-17 11:03:06,8661,22906,18137,31434,1478,698063,,41976,1487,141531,16566,6585,5832
2024-06-17 11:03:08,8720,22906,18354,31434,1499,698063,,41976,1487,147865,16566,6585,5709
2024-06-17 11:03:10,8970,22906,18354,31434,1499,698063,,42438,1487,148655,16657,6585,5896
2024-06-17 11:03:12,9013,22906,18654,31434,1499,698063,,42790,1500,148655,16657,6585,5896
2024-06-17 11:03:14,9013,22906,18654,31694,1499,698063,,42790,1500,148655,16657,6585,5896
2024-06-17 11:03:16,9013,22906,18654,31694,1499,704548,,42790,1500,148655,16760,6443,5896
2024-06-17 11:03:18,9013,23090,18654,31694,1499,712044,,42790,1500,148655,16760,6488,5904
2024-06-17 11:03:20,9013,23186,18654,31939,1505,712044,,42790,1467,150558,16760,6725,5904
2024-06-17 11:03:22,9013,23186,18724,31939,1505,712044,,43398,1477,150558,17017,6725,5904
2024-06-17 11:03:24,8817,23186,18724,31939,1523,712044,,43398,1525,145741,17017,6725,5904
2024-06-17 11:03:26,8836,23186,18724,31939,1523,712044,,41932,1525,144737,17017,6725,5947
2024-06-17 11:03:28,8775,23186,18358,31939,1523,723049,,44070,1525,151912,17017,6725,5947
2024-06-17 11:03:30,9087,23377,18485,32513,1523,723049,,44070,1525,151912,17017,6725,5947
2024-06-17 11:03:32,9087,23377,19283,32513,1523,723049,,44070,1525,151912,17175,6725,5947
2024-06-17 11:03:34,9087,23377,19283,32513,1523,723049,,44070,1525,151912,17175,6818,5971
2024-06-17 11:03:36,9087,23569,19283,32513,1543,733234,,44070,1525,153558,17175,6818,5971
2024-06-17 11:03:38,9087,23569,19283,32513,1505,733234,,44626,1540,153558,17175,6818,5999
2024-06-17 11:03:40,9150,23569,19283,32513,1557,733234,,44626,1543,153558,17358,6818,5999
2024-06-17 11:03:42,9150,23742,19283,32513,1557,733234,,44626,1543,153558,17358,6818,5999
2024-06-17 11:03:44,9150,23742,19283,32513,1557,733234,,43289,1543,155345,17358,6818,5999
2024-06-17 11:03:46,9160,23742,19283,33086,1557,743835,,42991,1543,155345,17358,6692,6057
2024-06-17 11:03:48,9160,23742,19693,33086,1557,747727,,45504,1557,155345,17358,6957,6057
2024-06-17 11:03:50,9160,23742,19693,33086,1587,747727,,45504,1557,155345,16758,6957,6057
2024-06-17 11:03:52,9219,23159,19693,33086,1587,747727,,46173,1557,156709,17635,6957,5861
2024-06-17 11:03:54,9219,23000,19693,33086,1587,747727,,46173,1557,156709,17635,6957,5902
2024-06-17 11:03:56,9219,24165,19693,32339,1546,747727,,46173,1557,156709,17635,6957,6099
2024-06-17 11:03:58,9219,24165,19693,33685,1604,747727,,46173,1557,156709,17291,6999,6099
2024-06-17 11:04:00,8958,24165,19752,33685,1611,747727,,46793,1557,159038,17890,6999,6099
2024-06-17 11:04:02,9191,24165,19886,33685,1611,758074,,46793,1557,160045,17890,6999,6099
2024-06-17 11:04:04,9191,24165,19886,33685,1611,758074,,46793,1506,160045,17890,7046,5879
2024-06-17 11:04:06,8997,24165,19886,33685,1611,764479,,46068,1555,160045,17890,7046,6084
2024-06-17 11:04:08,9292,24361,19886,33685,1611,764479,,47699,1555,160045,17890,7046,6084
2024-06-17 11:04:10,9292,24361,19886,33833,1611,764479,,47699,1562,160045,17970,7046,6084
2024-06-17 11:04:12,9175,24361,19886,33833,1611,764479,,47699,1562,160045,17970,7046,6098
2024-06-17 11:04:14,9175,24361,19886,34129,1611,764479,,47699,1562,162047,17970,6878,6098
2024-06-17 11:04:16,9175,24361,19321,34129,1523,764479,,46114,1562,162474,18084,6830,6098
2024-06-17 11:04:18,9175,24361,19188,34129,1571,777862,,48385,1554,162474,18084,7101,6098
2024-06-17 11:04:20,9175,23865,20036,34129,1649,781305,,48385,1502,162474,18084,7101,6098
2024-06-17 11:04:22,9175,24640,20036,34129,1649,781305,,48385,1513,162474,18084,7101,5893
2024-06-17 11:04:24,9211,24640,20036,34129,1649,781305,,47900,1561,162474,18084,7101,6072
2024-06-17 11:04:26,9211,24640,20036,33018,1649,781305,,49363,1561,162474,18144,7165,6072
2024-06-17 11:04:28,8912,24640,20130,33555,1649,781305,,49363,1561,162474,18346,7165,5908
2024-06-17 11:04:30,9172,24640,20130,34729,1649,781305,,49363,1561,164467,18346,7165,6125
2024-06-17 11:04:32,9172,24640,20130,34729,1649,781305,,49363,1561,164467,18346,7165,6125
2024-06-17 11:04:34,9172,24640,20160,34729,1649,781305,,49770,1513,164702,18346,6921,6125
2024-06-17 11:04:36,9172,23863,20160,34729,1665,791368,,49770,1552,164702,18346,7234,6125
2024-06-17 11:04:38,9231,24983,20160,34729,1665,796936,,49770,1552,164702,18346,7234,6125
2024-06-17 11:04:40,9168,24983,20160,34729,1665,796936,,49770,1567,164702,18182,7234,6073
2024-06-17 11:04:42,9168,24983,19758,34729,1665,796936,,50526,1567,164702,18792,7234,6073
2024-06-17 11:04:44,9168,24983,19895,34890,1665,796936,,50789,1567,168011,18792,7234,6073
2024-06-17 11:04:46,9168,24983,20439,35334,1665,796936,,50789,1567,168011,18792,7234,6073
2024-06-17 11:04:48,9215,24983,20439,35334,1685,812554,,50789,1567,168011,18792,7234,6146
2024-06-17 11:04:50,9215,24979,20439,35334,1685,812554,,50789,1567,168011,18792,7310,6146
2024-06-17 11:04:52,9215,24979,20439,35334,1683,812554,,49954,1513,168011,18792,7310,6146
2024-06-17 11:04:54,9148,24979,20439,35334,1683,820351,,50301,1565,168011,18792,7310,6110
2024-06-17 11:04:56,9148,25247,20439,35334,1683,820351,,51936,1524,168011,18812,7310,6110
2024-06-17 11:04:58,9148,25247,20439,35410,1662,820351,,51936,1534,170975,19067,7310,6110
2024-06-17 11:05:00,9195,25247,19852,35410,1723,820351,,52144,1590,170975,19067,7435,6110
2024-06-17 11:05:02,9195,25247,20026,35410,1723,820351,,52144,1590,170975,19067,7416,5940
2024-06-17 11:05:04,9195,25151,19888,35743,1723,820351,,52144,1590,170975,19067,7416,5981
2024-06-17 11:05:06,9195,25151,20755,35743,1723,810858,,52144,1590,170975,19067,7416,6183
2024-06-17 11:05:08,9195,25151,20755,35743,1668,838711,,52144,1590,170975,19067,7416,6147
2024-06-17 11:05:10,8893,25368,20755,35770,1733,838711,,52144,1540,171622,19105,7416,6147
2024-06-17 11:05:12,9118,25368,20333,35770,1733,838711,,52729,1530,167714,19308,7411,6147
2024-06-17 11:05:14,8876,25368,21055,35990,1733,838711,,52729,1581,173322,19308,7411,6147
2024-06-17 11:05:16,9146,25368,21055,35990,1733,838711,,52729,1537,173322,19308,7452,6147
2024-06-17 11:05:18,9146,25368,21055,35990,1746,838711,,52729,1587,173322,19308,7452,6147
2024-06-17 11:05:20,9146,25359,21051,35990,1746,838711,,52729,1587,173322,19308,7452,6147
2024-06-17 11:05:22,9071,25359,21051,35990,1746,845409,,52729,1587,173322,19308,7452,6159
2024-06-17 11:05:24,9071,25368,21051,35990,1746,847872,,52729,1587,173322,19308,7452,5945
2024-06-17 11:05:26,9071,25368,21051,35702,1737,847872,,51341,1587,172081,19308,7452,6063
2024-06-17 11:05:28,9071,25368,21051,35795,1737,847872,,50989,1587,172081,18628,7360,6063
2024-06-17 11:05:30,9009,24754,20566,35795,1737,847872,,52199,1533,172228,18877,7361,6063
2024-06-17 11:05:32,9009,24754,21180,35795,1742,847872,,52199,1545,172228,18877,7361,6063
2024-06-17 11:05:34,9009,24754,21180,35795,1742,847872,,52199,1494,172228,18877,7361,6063
2024-06-17 11:05:36,9009,24754,20121,35795,1742,849776,,52199,1542,172228,18877,7361,6042
2024-06-17 11:05:38,8593,24754,20121,35795,1742,816795,,52199,1542,165299,18877,7361,6042
2024-06-17 11:05:40,8593,24754,20121,34390,1742,816795,,52374,1542,165299,18877,7070,6042
2024-06-17 11:05:42,8547,24730,20121,34327,1671,816795,,52374,1542,165299,18877,7070,5840
2024-06-17 11:05:44,8547,24730,20121,34327,1608,816795,,52374,1542,165299,18878,7070,5741
2024-06-17 11:05:46,8547,23671,19457,34327,1619,816795,,50392,1542,165113,18878,6814,5741
