"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-6n4d7","loadgenerator-7c6fb64488-87k5l","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-12 11:10:58,0.0198,0.0780,0.0279,0.190,0.00991,0.174,0.199,,0.0400,0.0645,0.0772,0.00793,0.0143
2024-06-12 11:11:00,0.0191,0.0780,0.0279,0.190,0.00991,0.172,0.201,,0.0404,0.0645,0.0799,0.00793,0.0143
2024-06-12 11:11:02,0.0201,0.0780,0.0284,0.190,0.00991,0.180,0.201,,0.0404,0.0645,0.0799,0.00793,0.0143
2024-06-12 11:11:04,0.0201,0.0780,0.0284,0.190,0.00958,0.180,0.201,,0.0404,0.0645,0.0799,0.00793,0.0143
2024-06-12 11:11:06,0.0201,0.0780,0.0284,0.190,0.0102,0.180,0.201,,0.0404,0.0645,0.0803,0.00793,0.0143
2024-06-12 11:11:08,0.0201,0.0791,0.0284,0.190,0.0102,0.180,0.201,,0.0404,0.0623,0.0803,0.00793,0.0143
2024-06-12 11:11:10,0.0201,0.0778,0.0284,0.190,0.0102,0.180,0.201,,0.0404,0.0646,0.0803,0.00796,0.0144
2024-06-12 11:11:12,0.0201,0.0778,0.0284,0.189,0.0102,0.181,0.201,,0.0404,0.0646,0.0803,0.00773,0.0144
2024-06-12 11:11:14,0.0204,0.0778,0.0288,0.190,0.0102,0.181,0.209,,0.0404,0.0646,0.0803,0.00800,0.0144
2024-06-12 11:11:16,0.0204,0.0778,0.0288,0.190,0.0102,0.181,0.209,,0.0405,0.0646,0.0790,0.00800,0.0144
2024-06-12 11:11:18,0.0204,0.0778,0.0280,0.190,0.0102,0.181,0.209,,0.0405,0.0646,0.0823,0.00800,0.0144
2024-06-12 11:11:20,0.0204,0.0778,0.0287,0.190,0.00999,0.181,0.209,,0.0398,0.0646,0.0823,0.00800,0.0144
2024-06-12 11:11:22,0.0204,0.0756,0.0287,0.190,0.0103,0.181,0.209,,0.0398,0.0646,0.0823,0.00800,0.0144
2024-06-12 11:11:24,0.0204,0.0761,0.0287,0.189,0.0103,0.181,0.209,,0.0398,0.0646,0.0823,0.00800,0.0145
2024-06-12 11:11:26,0.0204,0.0761,0.0287,0.189,0.0103,0.181,0.209,,0.0398,0.0644,0.0823,0.00773,0.0145
2024-06-12 11:11:28,0.0205,0.0761,0.0287,0.189,0.0104,0.175,0.209,,0.0400,0.0644,0.0828,0.00767,0.0145
2024-06-12 11:11:30,0.0205,0.0761,0.0287,0.183,0.0104,0.183,0.209,,0.0400,0.0644,0.0828,0.00798,0.0145
2024-06-12 11:11:32,0.0207,0.0761,0.0290,0.190,0.0104,0.183,0.214,,0.0400,0.0644,0.0828,0.00798,0.0145
2024-06-12 11:11:34,0.0207,0.0761,0.0289,0.190,0.0104,0.183,0.214,,0.0400,0.0644,0.0840,0.00798,0.0145
2024-06-12 11:11:36,0.0207,0.0761,0.0289,0.190,0.0104,0.183,0.214,,0.0387,0.0644,0.0840,0.00798,0.0141
2024-06-12 11:11:38,0.0207,0.0750,0.0289,0.190,0.0104,0.183,0.214,,0.0394,0.0644,0.0840,0.00798,0.0140
2024-06-12 11:11:40,0.0207,0.0749,0.0289,0.183,0.0104,0.183,0.214,,0.0394,0.0644,0.0840,0.00798,0.0139
2024-06-12 11:11:42,0.0207,0.0749,0.0289,0.189,0.0104,0.183,0.214,,0.0394,0.0643,0.0840,0.00798,0.0145
2024-06-12 11:11:44,0.0207,0.0749,0.0289,0.189,0.0104,0.177,0.214,,0.0385,0.0641,0.0815,0.00794,0.0145
2024-06-12 11:11:46,0.0206,0.0749,0.0289,0.189,0.0100,0.178,0.214,,0.0385,0.0641,0.0809,0.00767,0.0145
2024-06-12 11:11:48,0.0206,0.0749,0.0288,0.189,0.0104,0.183,0.217,,0.0385,0.0641,0.0849,0.00791,0.0145
2024-06-12 11:11:50,0.0199,0.0749,0.0288,0.189,0.0104,0.183,0.209,,0.0385,0.0641,0.0851,0.00791,0.0145
2024-06-12 11:11:52,0.0211,0.0715,0.0288,0.189,0.0104,0.183,0.220,,0.0385,0.0634,0.0851,0.00791,0.0144
2024-06-12 11:11:54,0.0211,0.0720,0.0288,0.189,0.0104,0.183,0.220,,0.0373,0.0634,0.0851,0.00791,0.0144
2024-06-12 11:11:56,0.0211,0.0742,0.0288,0.189,0.0105,0.183,0.220,,0.0381,0.0634,0.0851,0.00791,0.0144
2024-06-12 11:11:58,0.0211,0.0742,0.0288,0.182,0.0105,0.184,0.220,,0.0381,0.0634,0.0851,0.00788,0.0144
2024-06-12 11:12:00,0.0211,0.0742,0.0288,0.189,0.0105,0.184,0.220,,0.0373,0.0632,0.0856,0.00788,0.0144
2024-06-12 11:12:02,0.0211,0.0742,0.0288,0.189,0.0105,0.184,0.220,,0.0373,0.0632,0.0860,0.00788,0.0144
2024-06-12 11:12:04,0.0211,0.0742,0.0277,0.189,0.0105,0.184,0.221,,0.0373,0.0632,0.0860,0.00783,0.0137
2024-06-12 11:12:06,0.0211,0.0742,0.0287,0.189,0.0105,0.184,0.221,,0.0373,0.0632,0.0860,0.00783,0.0138
2024-06-12 11:12:08,0.0210,0.0719,0.0287,0.189,0.0105,0.184,0.214,,0.0373,0.0626,0.0860,0.00783,0.0143
2024-06-12 11:12:10,0.0210,0.0738,0.0287,0.189,0.0105,0.184,0.223,,0.0373,0.0626,0.0860,0.00783,0.0143
2024-06-12 11:12:12,0.0210,0.0708,0.0287,0.189,0.0105,0.184,0.223,,0.0361,0.0626,0.0860,0.00783,0.0143
2024-06-12 11:12:14,0.0210,0.0728,0.0287,0.189,0.0102,0.184,0.225,,0.0359,0.0626,0.0860,0.00748,0.0143
2024-06-12 11:12:16,0.0209,0.0728,0.0287,0.189,0.0106,0.184,0.225,,0.0364,0.0624,0.0835,0.00774,0.0143
2024-06-12 11:12:18,0.0209,0.0728,0.0285,0.189,0.0106,0.184,0.225,,0.0364,0.0624,0.0865,0.00774,0.0143
2024-06-12 11:12:20,0.0209,0.0728,0.0285,0.189,0.0106,0.184,0.225,,0.0364,0.0624,0.0865,0.00774,0.0143
2024-06-12 11:12:22,0.0209,0.0728,0.0286,0.189,0.0106,0.184,0.226,,0.0364,0.0618,0.0865,0.00774,0.0143
2024-06-12 11:12:24,0.0209,0.0728,0.0286,0.189,0.0106,0.184,0.226,,0.0364,0.0618,0.0865,0.00774,0.0141
2024-06-12 11:12:26,0.0208,0.0706,0.0286,0.189,0.0106,0.184,0.226,,0.0364,0.0618,0.0865,0.00774,0.0141
2024-06-12 11:12:28,0.0208,0.0733,0.0286,0.189,0.0106,0.185,0.226,,0.0364,0.0618,0.0847,0.00774,0.0141
2024-06-12 11:12:30,0.0208,0.0733,0.0286,0.189,0.0106,0.185,0.220,,0.0364,0.0618,0.0847,0.00774,0.0141
2024-06-12 11:12:32,0.0208,0.0733,0.0286,0.182,0.0106,0.185,0.227,,0.0344,0.0606,0.0847,0.00771,0.0141
2024-06-12 11:12:34,0.0208,0.0733,0.0282,0.181,0.00990,0.185,0.227,,0.0344,0.0606,0.0849,0.00771,0.0141
2024-06-12 11:12:36,0.0201,0.0733,0.0282,0.179,0.0101,0.185,0.227,,0.0344,0.0606,0.0849,0.00771,0.0141
2024-06-12 11:12:38,0.0201,0.0733,0.0282,0.178,0.0101,0.185,0.227,,0.0344,0.0600,0.0849,0.00771,0.0140
2024-06-12 11:12:40,0.0201,0.0753,0.0282,0.177,0.0101,0.185,0.240,,0.0344,0.0600,0.0819,0.00771,0.0135
2024-06-12 11:12:42,0.0201,0.0753,0.0282,0.181,0.0101,0.185,0.240,,0.0344,0.0600,0.0819,0.00771,0.0135
2024-06-12 11:12:44,0.0201,0.0753,0.0282,0.180,0.0101,0.185,0.240,,0.0330,0.0600,0.0819,0.00771,0.0135
2024-06-12 11:12:46,0.0193,0.0753,0.0282,0.179,0.0101,0.185,0.240,,0.0330,0.0600,0.0822,0.00772,0.0135
2024-06-12 11:12:48,0.0200,0.0753,0.0282,0.179,0.0101,0.185,0.241,,0.0330,0.0600,0.0822,0.00772,0.0135
2024-06-12 11:12:50,0.0200,0.0753,0.0274,0.178,0.00981,0.183,0.241,,0.0328,0.0579,0.0822,0.00772,0.0135
2024-06-12 11:12:52,0.0200,0.0753,0.0272,0.177,0.00982,0.183,0.239,,0.0328,0.0592,0.0822,0.00772,0.0135
2024-06-12 11:12:54,0.0198,0.0763,0.0280,0.177,0.00982,0.183,0.239,,0.0328,0.0592,0.0822,0.00772,0.0135
2024-06-12 11:12:56,0.0198,0.0740,0.0280,0.169,0.00982,0.183,0.239,,0.0318,0.0588,0.0793,0.00772,0.0135
2024-06-12 11:12:58,0.0198,0.0745,0.0280,0.181,0.00982,0.183,0.239,,0.0318,0.0588,0.0810,0.00772,0.0132
2024-06-12 11:13:00,0.0198,0.0745,0.0280,0.181,0.00982,0.183,0.239,,0.0316,0.0588,0.0805,0.00763,0.0132
2024-06-12 11:13:02,0.0198,0.0745,0.0268,0.180,0.00970,0.183,0.239,,0.0316,0.0588,0.0805,0.00763,0.0132
2024-06-12 11:13:04,0.0198,0.0706,0.0277,0.180,0.00970,0.182,0.239,,0.0316,0.0572,0.0805,0.00763,0.0132
2024-06-12 11:13:06,0.0192,0.0731,0.0277,0.180,0.00942,0.177,0.239,,0.0316,0.0572,0.0805,0.00763,0.0132
2024-06-12 11:13:08,0.0192,0.0731,0.0277,0.179,0.00942,0.176,0.231,,0.0306,0.0572,0.0805,0.00763,0.0132
2024-06-12 11:13:10,0.0192,0.0731,0.0267,0.177,0.00942,0.176,0.231,,0.0283,0.0572,0.0776,0.00763,0.0126
2024-06-12 11:13:12,0.0192,0.0704,0.0263,0.176,0.00942,0.176,0.231,,0.0293,0.0566,0.0776,0.00725,0.0126
2024-06-12 11:13:14,0.0192,0.0704,0.0263,0.170,0.00942,0.176,0.231,,0.0293,0.0566,0.0776,0.00729,0.0126
2024-06-12 11:13:16,0.0188,0.0704,0.0263,0.175,0.00942,0.176,0.231,,0.0293,0.0566,0.0776,0.00729,0.0126
2024-06-12 11:13:18,0.0188,0.0704,0.0263,0.174,0.00942,0.176,0.231,,0.0293,0.0566,0.0772,0.00729,0.0126
2024-06-12 11:13:20,0.0179,0.0704,0.0245,0.174,0.00901,0.176,0.231,,0.0293,0.0566,0.0772,0.00729,0.0126
2024-06-12 11:13:22,0.0186,0.0691,0.0243,0.173,0.00901,0.171,0.223,,0.0293,0.0551,0.0752,0.00729,0.0126
2024-06-12 11:13:24,0.0186,0.0684,0.0252,0.173,0.00901,0.172,0.223,,0.0284,0.0551,0.0752,0.00729,0.0124
2024-06-12 11:13:26,0.0186,0.0684,0.0252,0.173,0.00901,0.171,0.223,,0.0291,0.0551,0.0752,0.00726,0.0122
2024-06-12 11:13:28,0.0186,0.0684,0.0252,0.176,0.00901,0.171,0.223,,0.0280,0.0540,0.0752,0.00726,0.0122
2024-06-12 11:13:30,0.0186,0.0684,0.0252,0.176,0.00901,0.171,0.223,,0.0280,0.0540,0.0713,0.00726,0.0122
2024-06-12 11:13:32,0.0186,0.0684,0.0252,0.175,0.00901,0.171,0.223,,0.0280,0.0540,0.0737,0.00722,0.0122
2024-06-12 11:13:34,0.0179,0.0684,0.0252,0.175,0.00882,0.171,0.219,,0.0280,0.0540,0.0737,0.00722,0.0122
2024-06-12 11:13:36,0.0184,0.0656,0.0252,0.175,0.00882,0.171,0.218,,0.0280,0.0540,0.0737,0.00722,0.0119
2024-06-12 11:13:38,0.0184,0.0677,0.0251,0.174,0.00882,0.169,0.218,,0.0285,0.0540,0.0714,0.00722,0.0120
2024-06-12 11:13:40,0.0183,0.0677,0.0245,0.174,0.00882,0.169,0.218,,0.0285,0.0546,0.0709,0.00721,0.0120
2024-06-12 11:13:42,0.0183,0.0677,0.0245,0.174,0.00882,0.169,0.218,,0.0285,0.0546,0.0729,0.00710,0.0120
2024-06-12 11:13:44,0.0183,0.0677,0.0245,0.173,0.00882,0.169,0.218,,0.0274,0.0546,0.0729,0.00710,0.0120
2024-06-12 11:13:46,0.0183,0.0677,0.0245,0.176,0.00883,0.169,0.215,,0.0274,0.0536,0.0729,0.00710,0.0120
2024-06-12 11:13:48,0.0183,0.0677,0.0245,0.176,0.00883,0.169,0.215,,0.0274,0.0536,0.0691,0.00710,0.0120
2024-06-12 11:13:50,0.0187,0.0696,0.0245,0.176,0.00863,0.170,0.215,,0.0274,0.0544,0.0712,0.00710,0.0120
2024-06-12 11:13:52,0.0187,0.0696,0.0249,0.175,0.00863,0.169,0.215,,0.0274,0.0544,0.0712,0.00710,0.0114
2024-06-12 11:13:54,0.0187,0.0694,0.0249,0.175,0.00863,0.169,0.215,,0.0264,0.0544,0.0716,0.00710,0.0114
2024-06-12 11:13:56,0.0187,0.0694,0.0244,0.175,0.00863,0.169,0.215,,0.0283,0.0544,0.0716,0.00710,0.0120
2024-06-12 11:13:58,0.0187,0.0694,0.0244,0.175,0.00863,0.169,0.215,,0.0272,0.0544,0.0716,0.00677,0.0120
2024-06-12 11:14:00,0.0187,0.0694,0.0244,0.167,0.00863,0.169,0.213,,0.0272,0.0544,0.0716,0.00717,0.0120
2024-06-12 11:14:02,0.0187,0.0709,0.0244,0.173,0.00836,0.170,0.213,,0.0272,0.0545,0.0716,0.00717,0.0120
2024-06-12 11:14:04,0.0187,0.0709,0.0244,0.173,0.00872,0.170,0.206,,0.0272,0.0545,0.0716,0.00717,0.0120
2024-06-12 11:14:06,0.0188,0.0709,0.0244,0.176,0.00872,0.163,0.214,,0.0272,0.0545,0.0675,0.00717,0.0120
2024-06-12 11:14:08,0.0188,0.0721,0.0249,0.176,0.00872,0.168,0.214,,0.0272,0.0545,0.0676,0.00717,0.0120
2024-06-12 11:14:10,0.0188,0.0721,0.0248,0.176,0.00872,0.168,0.214,,0.0279,0.0545,0.0710,0.00717,0.0120
2024-06-12 11:14:12,0.0179,0.0721,0.0248,0.175,0.00872,0.168,0.214,,0.0279,0.0545,0.0710,0.00717,0.0123
2024-06-12 11:14:14,0.0185,0.0730,0.0248,0.175,0.00872,0.168,0.214,,0.0276,0.0541,0.0710,0.00719,0.0123
2024-06-12 11:14:16,0.0185,0.0730,0.0248,0.175,0.00868,0.168,0.215,,0.0276,0.0541,0.0710,0.00719,0.0123
2024-06-12 11:14:18,0.0185,0.0730,0.0248,0.176,0.00868,0.170,0.214,,0.0276,0.0541,0.0710,0.00728,0.0123
2024-06-12 11:14:20,0.0185,0.0730,0.0248,0.176,0.00882,0.170,0.214,,0.0276,0.0548,0.0710,0.00728,0.0123
2024-06-12 11:14:22,0.0185,0.0730,0.0248,0.176,0.00882,0.170,0.214,,0.0276,0.0548,0.0710,0.00728,0.0118
2024-06-12 11:14:24,0.0179,0.0739,0.0241,0.176,0.00882,0.169,0.214,,0.0281,0.0548,0.0703,0.00728,0.0121
2024-06-12 11:14:26,0.0185,0.0744,0.0248,0.176,0.00882,0.169,0.214,,0.0281,0.0541,0.0710,0.00728,0.0121
2024-06-12 11:14:28,0.0185,0.0744,0.0248,0.175,0.00866,0.169,0.214,,0.0277,0.0541,0.0710,0.00728,0.0117
2024-06-12 11:14:30,0.0179,0.0744,0.0248,0.175,0.00866,0.169,0.214,,0.0277,0.0541,0.0710,0.00720,0.0116
2024-06-12 11:14:32,0.0185,0.0744,0.0248,0.171,0.00853,0.164,0.214,,0.0277,0.0541,0.0710,0.00720,0.0120
2024-06-12 11:14:34,0.0185,0.0749,0.0248,0.171,0.00853,0.164,0.208,,0.0277,0.0541,0.0710,0.00705,0.0120
2024-06-12 11:14:36,0.0179,0.0749,0.0248,0.171,0.00853,0.163,0.205,,0.0266,0.0520,0.0700,0.00705,0.0120
2024-06-12 11:14:38,0.0179,0.0719,0.0248,0.171,0.00853,0.163,0.205,,0.0263,0.0520,0.0700,0.00705,0.0120
2024-06-12 11:14:40,0.0179,0.0719,0.0244,0.171,0.00853,0.163,0.205,,0.0263,0.0520,0.0700,0.00675,0.0119
2024-06-12 11:14:42,0.0179,0.0719,0.0236,0.171,0.00853,0.163,0.205,,0.0263,0.0520,0.0676,0.00680,0.0115
2024-06-12 11:14:44,0.0179,0.0719,0.0229,0.170,0.00853,0.163,0.205,,0.0263,0.0495,0.0658,0.00685,0.0115
2024-06-12 11:14:46,0.0173,0.0722,0.0229,0.162,0.00844,0.154,0.205,,0.0263,0.0512,0.0620,0.00685,0.0115
2024-06-12 11:14:48,0.0172,0.0722,0.0229,0.162,0.00805,0.154,0.205,,0.0261,0.0512,0.0641,0.00685,0.0115
2024-06-12 11:14:50,0.0172,0.0722,0.0229,0.161,0.00805,0.154,0.205,,0.0248,0.0512,0.0641,0.00685,0.0115
2024-06-12 11:14:52,0.0172,0.0722,0.0229,0.161,0.00805,0.154,0.194,,0.0248,0.0512,0.0641,0.00685,0.0115
2024-06-12 11:14:54,0.0172,0.0700,0.0229,0.161,0.00805,0.154,0.191,,0.0248,0.0493,0.0641,0.00685,0.0113
2024-06-12 11:14:56,0.0172,0.0681,0.0226,0.155,0.00805,0.154,0.191,,0.0248,0.0479,0.0641,0.00685,0.0113
2024-06-12 11:14:58,0.0172,0.0681,0.0215,0.156,0.00791,0.154,0.191,,0.0248,0.0479,0.0641,0.00685,0.0109
2024-06-12 11:15:00,0.0172,0.0678,0.0215,0.155,0.00791,0.147,0.191,,0.0248,0.0479,0.0607,0.00684,0.0107
2024-06-12 11:15:02,0.0166,0.0678,0.0215,0.155,0.00791,0.148,0.184,,0.0238,0.0475,0.0607,0.00659,0.0107
2024-06-12 11:15:04,0.0168,0.0678,0.0215,0.155,0.00767,0.148,0.184,,0.0237,0.0492,0.0616,0.00655,0.0107
2024-06-12 11:15:06,0.0164,0.0678,0.0215,0.154,0.00753,0.148,0.184,,0.0246,0.0492,0.0616,0.00655,0.0107
2024-06-12 11:15:08,0.0164,0.0678,0.0215,0.149,0.00753,0.148,0.184,,0.0246,0.0492,0.0616,0.00655,0.0108
2024-06-12 11:15:10,0.0164,0.0676,0.0206,0.149,0.00753,0.148,0.191,,0.0246,0.0492,0.0616,0.00655,0.0104
2024-06-12 11:15:12,0.0164,0.0676,0.0214,0.148,0.00756,0.148,0.191,,0.0246,0.0476,0.0593,0.00655,0.0104
2024-06-12 11:15:14,0.0164,0.0676,0.0214,0.148,0.00784,0.148,0.191,,0.0246,0.0459,0.0593,0.00675,0.0104
2024-06-12 11:15:16,0.0159,0.0676,0.0214,0.154,0.00784,0.140,0.191,,0.0234,0.0459,0.0593,0.00675,0.0104
2024-06-12 11:15:18,0.0162,0.0676,0.0214,0.154,0.00758,0.143,0.191,,0.0234,0.0459,0.0593,0.00675,0.0107
2024-06-12 11:15:20,0.0162,0.0676,0.0206,0.153,0.00758,0.143,0.180,,0.0234,0.0459,0.0580,0.00651,0.0107
2024-06-12 11:15:22,0.0162,0.0676,0.0206,0.153,0.00758,0.143,0.180,,0.0234,0.0461,0.0584,0.00651,0.0107
2024-06-12 11:15:24,0.0162,0.0656,0.0209,0.146,0.00758,0.143,0.174,,0.0234,0.0461,0.0603,0.00651,0.0107
2024-06-12 11:15:26,0.0162,0.0642,0.0209,0.145,0.00758,0.143,0.176,,0.0234,0.0443,0.0603,0.00651,0.0107
2024-06-12 11:15:28,0.0162,0.0625,0.0209,0.145,0.00758,0.138,0.181,,0.0234,0.0443,0.0572,0.00651,0.0102
2024-06-12 11:15:30,0.0160,0.0625,0.0209,0.144,0.00758,0.136,0.181,,0.0223,0.0443,0.0572,0.00630,0.0102
2024-06-12 11:15:32,0.0160,0.0625,0.0209,0.144,0.00744,0.136,0.173,,0.0223,0.0443,0.0572,0.00630,0.00994
2024-06-12 11:15:34,0.0152,0.0625,0.0209,0.143,0.00718,0.136,0.173,,0.0223,0.0443,0.0572,0.00630,0.00994
2024-06-12 11:15:36,0.0152,0.0625,0.0202,0.143,0.00704,0.136,0.173,,0.0223,0.0443,0.0572,0.00630,0.00994
2024-06-12 11:15:38,0.0152,0.0603,0.0191,0.142,0.00704,0.136,0.173,,0.0216,0.0431,0.0572,0.00630,0.00994
2024-06-12 11:15:40,0.0152,0.0603,0.0191,0.136,0.00704,0.136,0.173,,0.0216,0.0410,0.0526,0.00617,0.00994
2024-06-12 11:15:42,0.0140,0.0603,0.0191,0.135,0.00704,0.136,0.173,,0.0216,0.0410,0.0526,0.00617,0.00962
2024-06-12 11:15:44,0.0140,0.0582,0.0191,0.135,0.00704,0.123,0.170,,0.0205,0.0410,0.0526,0.00617,0.00929
2024-06-12 11:15:46,0.0145,0.0567,0.0191,0.134,0.00704,0.123,0.170,,0.0205,0.0410,0.0526,0.00617,0.00901
2024-06-12 11:15:48,0.0145,0.0567,0.0191,0.133,0.00650,0.123,0.170,,0.0194,0.0410,0.0526,0.00595,0.00901
2024-06-12 11:15:50,0.0145,0.0567,0.0186,0.133,0.00671,0.123,0.164,,0.0194,0.0381,0.0526,0.00593,0.00901
2024-06-12 11:15:52,0.0138,0.0544,0.0186,0.132,0.00643,0.123,0.159,,0.0194,0.0394,0.0507,0.00593,0.00901
2024-06-12 11:15:54,0.0138,0.0544,0.0176,0.126,0.00643,0.123,0.159,,0.0194,0.0394,0.0507,0.00578,0.00901
2024-06-12 11:15:56,0.0138,0.0544,0.0176,0.126,0.00643,0.123,0.159,,0.0194,0.0372,0.0492,0.00578,0.00876
2024-06-12 11:15:58,0.0138,0.0521,0.0176,0.125,0.00643,0.123,0.159,,0.0194,0.0372,0.0492,0.00578,0.00876
2024-06-12 11:16:00,0.0138,0.0521,0.0176,0.124,0.00643,0.123,0.153,,0.0188,0.0372,0.0492,0.00578,0.00837
2024-06-12 11:16:02,0.0132,0.0521,0.0170,0.124,0.00643,0.114,0.153,,0.0187,0.0372,0.0492,0.00578,0.00837
2024-06-12 11:16:04,0.0132,0.0521,0.0170,0.123,0.00625,0.114,0.153,,0.0175,0.0372,0.0492,0.00562,0.00837
2024-06-12 11:16:06,0.0132,0.0521,0.0170,0.119,0.00604,0.114,0.153,,0.0175,0.0372,0.0471,0.00562,0.00804
2024-06-12 11:16:08,0.0125,0.0506,0.0170,0.118,0.00604,0.114,0.148,,0.0175,0.0372,0.0455,0.00562,0.00804
2024-06-12 11:16:10,0.0125,0.0506,0.0164,0.117,0.00604,0.114,0.144,,0.0175,0.0358,0.0441,0.00530,0.00804
2024-06-12 11:16:12,0.0125,0.0482,0.0160,0.117,0.00604,0.105,0.144,,0.0175,0.0358,0.0441,0.00549,0.00804
2024-06-12 11:16:14,0.0114,0.0482,0.0160,0.108,0.00604,0.108,0.133,,0.0175,0.0337,0.0441,0.00549,0.00804
2024-06-12 11:16:16,0.0118,0.0482,0.0160,0.109,0.00604,0.108,0.137,,0.0175,0.0337,0.0441,0.00549,0.00804
2024-06-12 11:16:18,0.0118,0.0482,0.0160,0.110,0.00582,0.103,0.137,,0.0175,0.0337,0.0421,0.00534,0.00760
2024-06-12 11:16:20,0.0114,0.0482,0.0153,0.109,0.00555,0.103,0.137,,0.0156,0.0337,0.0421,0.00534,0.00760
2024-06-12 11:16:22,0.0114,0.0482,0.0147,0.109,0.00555,0.103,0.137,,0.0160,0.0337,0.0405,0.00534,0.00690
2024-06-12 11:16:24,0.0114,0.0468,0.0147,0.108,0.00555,0.103,0.137,,0.0156,0.0337,0.0405,0.00534,0.00715
2024-06-12 11:16:26,0.0114,0.0449,0.0147,0.107,0.00555,0.103,0.130,,0.0156,0.0307,0.0405,0.00534,0.00715
2024-06-12 11:16:28,0.0114,0.0449,0.0147,0.103,0.00496,0.103,0.130,,0.0156,0.0301,0.0352,0.00534,0.00715
2024-06-12 11:16:30,0.0114,0.0449,0.0147,0.103,0.00499,0.0976,0.130,,0.0156,0.0301,0.0355,0.00504,0.00689
2024-06-12 11:16:32,0.00983,0.0449,0.0147,0.0960,0.00517,0.0976,0.118,,0.0156,0.0301,0.0366,0.00506,0.00689
2024-06-12 11:16:34,0.00990,0.0449,0.0143,0.101,0.00501,0.0923,0.122,,0.0156,0.0301,0.0366,0.00506,0.00689
2024-06-12 11:16:36,0.00988,0.0449,0.0143,0.100,0.00501,0.0923,0.122,,0.0149,0.0301,0.0366,0.00506,0.00689
2024-06-12 11:16:38,0.00966,0.0449,0.0143,0.0995,0.00501,0.0923,0.122,,0.0135,0.0301,0.0347,0.00506,0.00689
2024-06-12 11:16:40,0.00966,0.0435,0.0135,0.0987,0.00501,0.0923,0.116,,0.0140,0.0301,0.0347,0.00506,0.00689
2024-06-12 11:16:42,0.00966,0.0420,0.0135,0.0946,0.00501,0.0923,0.116,,0.0140,0.0301,0.0347,0.00506,0.00652
2024-06-12 11:16:44,0.00966,0.0408,0.0135,0.0938,0.00501,0.0864,0.116,,0.0140,0.0269,0.0347,0.00495,0.00652
2024-06-12 11:16:46,0.00966,0.0408,0.0125,0.0930,0.00501,0.0864,0.116,,0.0140,0.0269,0.0347,0.00495,0.00630
2024-06-12 11:16:48,0.00966,0.0408,0.0125,0.0923,0.00468,0.0864,0.116,,0.0134,0.0269,0.0315,0.00483,0.00612
2024-06-12 11:16:50,0.00966,0.0408,0.0120,0.0915,0.00449,0.0836,0.116,,0.0134,0.0269,0.0315,0.00483,0.00612
2024-06-12 11:16:52,0.00916,0.0376,0.0120,0.0907,0.00449,0.0830,0.103,,0.0134,0.0269,0.0301,0.00483,0.00612
2024-06-12 11:16:54,0.00886,0.0390,0.0120,0.0900,0.00449,0.0810,0.107,,0.0134,0.0261,0.0301,0.00483,0.00612
2024-06-12 11:16:56,0.00880,0.0390,0.0120,0.0874,0.00449,0.0810,0.103,,0.0116,0.0261,0.0301,0.00483,0.00576
2024-06-12 11:16:58,0.00876,0.0390,0.0120,0.0866,0.00449,0.0755,0.101,,0.0117,0.0261,0.0301,0.00483,0.00576
2024-06-12 11:17:00,0.00876,0.0378,0.0120,0.0858,0.00449,0.0755,0.101,,0.0121,0.0241,0.0301,0.00483,0.00562
2024-06-12 11:17:02,0.00876,0.0376,0.0112,0.0731,0.00449,0.0755,0.101,,0.0119,0.0241,0.0270,0.00465,0.00562
2024-06-12 11:17:04,0.00876,0.0379,0.0112,0.0736,0.00419,0.0755,0.101,,0.0119,0.0241,0.0268,0.00463,0.00562
2024-06-12 11:17:06,0.00876,0.0379,0.0112,0.0742,0.00405,0.0755,0.101,,0.0119,0.0241,0.0268,0.00463,0.00562
2024-06-12 11:17:08,0.00767,0.0379,0.0108,0.0789,0.00412,0.0755,0.0993,,0.0119,0.0245,0.0268,0.00463,0.00527
2024-06-12 11:17:10,0.00793,0.0340,0.0109,0.0794,0.00412,0.0730,0.0932,,0.0119,0.0245,0.0268,0.00463,0.00527
2024-06-12 11:17:12,0.00793,0.0352,0.0109,0.0800,0.00412,0.0680,0.0932,,0.0119,0.0245,0.0268,0.00463,0.00527
2024-06-12 11:17:14,0.00766,0.0352,0.0109,0.0805,0.00412,0.0680,0.0932,,0.0119,0.0245,0.0268,0.00463,0.00521
2024-06-12 11:17:16,0.00779,0.0344,0.0109,0.0811,0.00412,0.0680,0.0932,,0.0115,0.0235,0.0262,0.00447,0.00521
2024-06-12 11:17:18,0.00779,0.0344,0.0101,0.0816,0.00405,0.0680,0.0932,,0.0118,0.0235,0.0257,0.00447,0.00521
2024-06-12 11:17:20,0.00779,0.0344,0.0101,0.0822,0.00418,0.0680,0.0932,,0.0118,0.0235,0.0257,0.00443,0.00521
