"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-87k5l","loadgenerator-7c6fb64488-z47zq","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-07 12:48:42,9790,23770,19829,33050,1572,728267,43479,,1576,151465,17703,6834,6287
2024-06-07 12:48:44,9790,23849,19829,33050,1583,733309,43798,,1520,158288,17703,6855,6287
2024-06-07 12:48:46,9790,23849,19829,33050,1583,756367,43798,,1575,158288,17159,6855,6311
2024-06-07 12:48:48,9790,23849,19930,33342,1583,756367,43798,,1575,158288,17288,6855,6345
2024-06-07 12:48:50,9799,24033,19930,32223,1583,758945,43798,,1575,158288,17900,6855,6345
2024-06-07 12:48:52,9799,24033,19930,33489,1583,758945,43798,,1575,158288,17900,6934,6345
2024-06-07 12:48:54,9799,24090,19930,33489,1583,758945,43798,,1581,159776,17900,6934,6345
2024-06-07 12:48:56,9799,24090,20108,33489,1594,758945,44175,,1581,159776,17900,6950,6345
2024-06-07 12:48:58,9531,24090,20108,33489,1596,758945,44175,,1581,160163,17932,6950,6368
2024-06-07 12:49:00,9872,24090,20180,33489,1596,758945,44359,,1581,160163,17932,6950,6368
2024-06-07 12:49:02,9872,24090,20180,33489,1596,766833,44359,,1581,160163,17932,6950,6368
2024-06-07 12:49:04,9872,24090,20180,33489,1596,772102,44359,,1586,160163,17932,6950,6379
2024-06-07 12:49:06,9877,24297,20180,33695,1596,772102,44359,,1586,160163,18037,6950,6379
2024-06-07 12:49:08,9877,24330,20180,32651,1601,772102,44359,,1586,160163,18037,7008,6379
2024-06-07 12:49:10,9877,24330,19594,32426,1601,772102,44359,,1531,155875,18037,7031,6379
2024-06-07 12:49:12,9877,24330,19528,33778,1601,772102,44632,,1601,161406,18037,7031,6182
2024-06-07 12:49:14,9877,24330,20312,33778,1601,772102,44787,,1601,161406,17492,7031,6404
2024-06-07 12:49:16,9933,24330,20312,33778,1601,751702,44787,,1601,161789,18106,7031,6404
2024-06-07 12:49:18,9933,24330,20312,33981,1601,756911,44787,,1594,161789,18106,7031,6404
2024-06-07 12:49:20,9933,24330,20312,33981,1601,781429,44787,,1594,161789,18226,7031,6208
2024-06-07 12:49:22,9933,24330,20312,33981,1612,781429,44787,,1594,161789,18226,7031,6445
2024-06-07 12:49:24,9916,24411,20312,33981,1612,781429,44803,,1594,161789,18226,7059,6445
2024-06-07 12:49:26,9916,23598,20258,33981,1612,781429,44803,,1594,161791,18226,7068,6445
2024-06-07 12:49:28,9916,24401,20389,33984,1616,781429,44803,,1594,161791,18267,7068,6445
2024-06-07 12:49:30,9667,24401,20389,34152,1616,758763,43551,,1544,162715,18267,7068,6445
2024-06-07 12:49:32,9974,24401,20389,34152,1620,753554,45035,,1604,162715,18267,7068,6457
2024-06-07 12:49:34,9974,24401,20389,34152,1620,783192,45035,,1604,162715,18325,7068,6457
2024-06-07 12:49:36,9974,24509,19791,34152,1620,790155,45035,,1604,162715,18325,7106,6441
2024-06-07 12:49:38,9974,24509,20444,34152,1620,790155,45035,,1604,162715,18325,7106,6441
2024-06-07 12:49:40,9645,24598,20444,34152,1621,790155,43643,,1604,163671,18399,7106,6441
2024-06-07 12:49:42,9579,24598,20444,34346,1621,790155,43342,,1603,163671,18399,6878,6233
2024-06-07 12:49:44,9964,24598,19829,34346,1621,790155,45151,,1601,163671,18399,7169,6451
2024-06-07 12:49:46,9964,24598,19693,34487,1625,790155,45151,,1601,164571,18399,7169,6451
2024-06-07 12:49:48,9664,24598,20553,34487,1625,790155,45349,,1601,164571,18468,6982,6473
2024-06-07 12:49:50,10007,24598,20553,34487,1625,764184,45349,,1601,164571,18468,7221,6473
2024-06-07 12:49:52,10007,24598,20553,34487,1631,764069,45349,,1601,164571,18468,7221,6473
2024-06-07 12:49:54,10038,23876,20698,34487,1631,799539,45349,,1601,164780,18490,7221,6473
2024-06-07 12:49:56,10038,24760,20698,34487,1633,799539,45349,,1601,164780,18490,7221,6473
2024-06-07 12:49:58,10038,24760,20698,33647,1633,799539,45349,,1601,164780,18556,7221,6473
2024-06-07 12:50:00,10038,24760,20669,34774,1633,799539,45342,,1549,164780,18556,7221,6494
2024-06-07 12:50:02,10038,24760,20669,34774,1633,799539,45462,,1616,164780,18556,7213,6494
2024-06-07 12:50:04,10038,24760,20669,34774,1633,799539,45462,,1616,165579,18559,7213,6495
2024-06-07 12:50:06,9742,24760,20254,34774,1647,799539,45462,,1616,165579,18559,6987,6495
2024-06-07 12:50:08,10081,24760,20870,34807,1649,756132,45462,,1616,165579,18559,7238,6495
2024-06-07 12:50:10,10081,24760,20870,34807,1649,777377,45462,,1616,165887,18559,7238,6495
2024-06-07 12:50:12,10081,24760,20870,34807,1649,806666,45462,,1616,165887,17949,7238,6495
2024-06-07 12:50:14,10081,23957,20908,34807,1649,806666,45537,,1616,165887,18073,7259,6495
2024-06-07 12:50:16,10081,24865,20908,34937,1649,806666,44044,,1616,165887,18656,7259,6479
2024-06-07 12:50:18,10081,24865,20908,34937,1649,806666,45511,,1616,166516,18656,7259,6479
2024-06-07 12:50:20,10081,24865,20908,34937,1655,806666,45511,,1554,166516,18671,7259,6479
2024-06-07 12:50:22,10077,24865,20908,34950,1655,806666,45511,,1614,166663,18671,7259,6479
2024-06-07 12:50:24,9827,24865,20928,34950,1605,806666,45511,,1614,166663,18671,7259,6479
2024-06-07 12:50:26,10130,24865,20928,34950,1644,810656,45511,,1614,166663,18671,7290,6479
2024-06-07 12:50:28,10130,24865,20928,34950,1644,786810,45511,,1614,166663,18671,7290,6479
2024-06-07 12:50:30,10130,24081,20195,35082,1644,812096,43941,,1614,166663,18671,7290,6479
2024-06-07 12:50:32,10130,24938,20802,35082,1598,812096,45667,,1614,161996,18725,7290,6501
2024-06-07 12:50:34,10130,24015,21005,35082,1609,812096,45667,,1614,167346,18725,7290,6501
2024-06-07 12:50:36,10130,24924,21005,35082,1660,812096,43939,,1614,167346,18725,7290,6501
2024-06-07 12:50:38,10129,24924,21005,35100,1660,814764,45608,,1614,167346,18725,7290,6501
2024-06-07 12:50:40,10129,24924,21005,35100,1660,814764,45608,,1629,167346,18725,7282,6501
2024-06-07 12:50:42,10117,24924,21005,35100,1660,813633,45608,,1629,167346,18843,7309,6501
2024-06-07 12:50:44,10117,24924,20917,35242,1660,813633,45608,,1629,167346,18843,7309,6501
2024-06-07 12:50:46,10117,24924,20917,35242,1660,813633,45608,,1629,167346,18773,7309,6532
2024-06-07 12:50:48,10117,24698,20917,35242,1660,813633,45608,,1629,167346,18773,7309,6532
2024-06-07 12:50:50,10117,24768,20978,35242,1660,816324,44090,,1629,162359,18773,7249,6479
2024-06-07 12:50:52,10123,24768,20978,35242,1658,816324,45808,,1614,167526,18773,7249,6479
2024-06-07 12:50:54,9811,24768,20978,34123,1658,816324,45808,,1614,167526,18773,7249,6479
2024-06-07 12:50:56,10049,24768,20879,35131,1658,816324,45550,,1571,167526,18813,7249,6479
2024-06-07 12:50:58,10049,24768,20879,35131,1658,787654,45550,,1625,167526,18813,7043,6479
2024-06-07 12:51:00,10049,24719,20943,35177,1658,814549,45550,,1625,167526,18810,7277,6479
2024-06-07 12:51:02,10049,24719,20943,35177,1653,814549,45550,,1625,162475,18810,7277,6506
2024-06-07 12:51:04,10049,24719,20943,35177,1653,817207,45550,,1625,168024,18810,7277,6506
2024-06-07 12:51:06,9763,24719,20943,35177,1596,817207,45550,,1625,168024,18810,7059,6489
2024-06-07 12:51:08,10088,24719,20943,35177,1607,817207,45411,,1610,168134,18849,7278,6489
2024-06-07 12:51:10,10088,24784,20943,35177,1660,817207,45397,,1610,168134,18849,7278,6489
2024-06-07 12:51:12,10088,24784,20763,35177,1660,817207,45397,,1610,168134,18849,7278,6489
2024-06-07 12:51:14,10088,24784,20759,35220,1651,819292,45397,,1611,168134,18849,7278,6489
2024-06-07 12:51:16,10088,24819,20759,33853,1651,819292,45397,,1611,168134,18203,7292,6494
2024-06-07 12:51:18,10088,24819,20759,34088,1651,819292,45397,,1611,168134,18078,7292,6494
2024-06-07 12:51:20,10117,24819,20759,35198,1651,819292,45259,,1606,161814,18880,7292,6494
2024-06-07 12:51:22,10117,24819,20759,35198,1651,819292,45259,,1606,162937,18272,7313,6494
2024-06-07 12:51:24,9810,24819,20759,35198,1651,819292,43801,,1606,168814,18398,7313,6501
2024-06-07 12:51:26,10112,24818,20804,35198,1652,820813,45253,,1606,168814,18954,7313,6501
2024-06-07 12:51:28,10112,24818,20804,35198,1608,820813,45253,,1562,168814,18954,7313,6293
2024-06-07 12:51:30,10112,24818,20809,34064,1649,820813,45253,,1615,168814,18966,7313,6519
2024-06-07 12:51:32,10124,24818,20809,33830,1649,820813,45253,,1615,168814,18966,7325,6519
2024-06-07 12:51:34,10124,24854,20809,35227,1649,820813,45062,,1615,168747,18966,7325,6519
2024-06-07 12:51:36,10124,24854,20809,35312,1592,793980,45062,,1615,168747,18966,7325,6519
2024-06-07 12:51:38,10124,24854,20809,35312,1603,822403,45062,,1613,168747,18966,7089,6497
2024-06-07 12:51:40,10124,24854,20261,35312,1649,822403,45062,,1613,163152,18366,7346,6497
2024-06-07 12:51:42,10122,24890,21008,35312,1651,822403,43246,,1613,168690,18986,7346,6497
2024-06-07 12:51:44,10122,24890,21008,35312,1651,822403,43546,,1613,168988,18986,7346,6497
2024-06-07 12:51:46,10122,24890,21008,35312,1651,822403,45010,,1606,168988,18986,7070,6497
2024-06-07 12:51:48,10086,24890,21008,35312,1651,823028,45010,,1606,168988,18986,7119,6471
2024-06-07 12:51:50,10086,24890,21008,35349,1651,823028,45010,,1606,168988,18986,7349,6471
2024-06-07 12:51:52,9721,24006,21008,35349,1651,823028,44780,,1606,168988,19008,7349,6483
2024-06-07 12:51:54,9788,24846,20993,35349,1652,824577,44780,,1606,168988,19008,7349,6483
2024-06-07 12:51:56,10094,24886,20993,35349,1654,824577,44780,,1612,168988,18419,7114,6483
2024-06-07 12:51:58,10094,24886,20100,35349,1654,824577,44780,,1612,169151,19038,7065,6483
2024-06-07 12:52:00,10094,24886,20240,35356,1654,824577,44780,,1612,169001,19038,7347,6472
2024-06-07 12:52:02,10123,24886,20908,35356,1654,824577,43241,,1611,169001,19038,7347,6472
2024-06-07 12:52:04,10123,24886,20908,35356,1654,824073,44653,,1611,169001,19038,7347,6472
2024-06-07 12:52:06,10123,24886,20908,35356,1650,824073,44653,,1611,169001,19039,7351,6472
2024-06-07 12:52:08,10123,24886,20908,34137,1650,824073,44653,,1611,169001,19039,7351,6472
2024-06-07 12:52:10,10123,24867,20293,34194,1659,824073,44653,,1624,169001,19039,7351,6481
2024-06-07 12:52:12,10112,24013,21131,35399,1659,824073,44653,,1624,163971,19039,7357,6481
2024-06-07 12:52:14,10112,24959,21131,35399,1659,824073,44653,,1622,168991,19001,7357,6481
2024-06-07 12:52:16,10098,24959,21131,35399,1661,824073,44653,,1622,169329,19001,7357,6481
2024-06-07 12:52:18,10098,24959,20947,35399,1661,824197,44653,,1622,169329,19001,7360,6481
2024-06-07 12:52:20,10098,24959,20947,35399,1661,824869,43005,,1621,169329,19022,7360,6481
2024-06-07 12:52:22,10098,24959,20947,35399,1661,824869,44610,,1621,169329,19022,7360,6502
2024-06-07 12:52:24,10106,24959,20947,35399,1665,824869,44610,,1621,169329,19022,7360,6502
2024-06-07 12:52:26,10106,24170,20947,35394,1665,824869,44610,,1609,169329,19022,7360,6472
2024-06-07 12:52:28,10106,24991,20276,35394,1659,824869,44610,,1609,169499,19022,7119,6472
2024-06-07 12:52:30,10106,24197,20938,35420,1659,824869,44610,,1609,169625,19039,7370,6472
2024-06-07 12:52:32,10106,25042,20441,35420,1659,824928,44610,,1609,169625,19050,7370,6484
2024-06-07 12:52:34,9747,25042,21158,35420,1659,824928,43050,,1609,169625,19050,7370,6484
2024-06-07 12:52:36,10106,25042,21158,35420,1659,825249,44647,,1615,169625,19050,7370,6484
2024-06-07 12:52:38,10089,25042,21158,35420,1659,825249,44750,,1622,169625,19050,7370,6484
2024-06-07 12:52:40,10089,25042,21158,35467,1605,825249,44750,,1622,169698,19050,7379,6484
2024-06-07 12:52:42,10089,25042,21158,35467,1669,825249,44750,,1622,169761,19050,7379,6515
2024-06-07 12:52:44,10089,25034,21158,35467,1669,825249,44750,,1622,169761,19067,7380,6530
2024-06-07 12:52:46,10117,25034,21152,35445,1669,827173,44750,,1622,169761,19087,7380,6530
2024-06-07 12:52:48,10117,25108,21152,35445,1669,827173,44750,,1622,169761,19087,7380,6530
2024-06-07 12:52:50,10117,25108,21136,35445,1669,827173,44750,,1570,169761,19087,7380,6530
2024-06-07 12:52:52,10124,25108,21136,35445,1669,828826,44740,,1628,169761,19087,7380,6530
2024-06-07 12:52:54,10124,25108,21136,35445,1669,828826,44740,,1617,170026,19087,7410,6530
2024-06-07 12:52:56,10124,25108,21136,35445,1619,828826,44740,,1617,170268,19087,7410,6530
2024-06-07 12:52:58,10124,25151,21127,35464,1600,828206,44740,,1617,170268,18540,7415,6530
2024-06-07 12:53:00,10124,25155,21127,35464,1663,828206,44740,,1617,170268,19192,7415,6335
2024-06-07 12:53:02,10124,25155,21174,35464,1663,827586,44740,,1617,170268,19192,7415,6544
2024-06-07 12:53:04,10128,25155,21174,35464,1663,827586,44688,,1617,170268,19192,7415,6544
2024-06-07 12:53:06,10095,25155,21174,35464,1663,827586,44657,,1617,169972,19192,7415,6544
2024-06-07 12:53:08,10095,25155,21174,35486,1663,827586,44657,,1617,169972,19192,7419,6544
2024-06-07 12:53:10,10095,25155,21174,35486,1667,828136,44657,,1620,169831,19117,7419,6544
2024-06-07 12:53:12,10095,25115,20482,35486,1667,828136,44657,,1625,169831,19117,7419,6544
2024-06-07 12:53:14,10095,25159,21251,34214,1617,797371,44657,,1625,169831,19117,7197,6544
2024-06-07 12:53:16,10095,25159,21251,35445,1665,802891,44589,,1625,169831,19117,7420,6545
2024-06-07 12:53:18,10092,25159,21251,35440,1665,827951,44589,,1625,169831,19117,7420,6549
2024-06-07 12:53:20,10092,25159,21251,35440,1594,827509,44589,,1618,164785,19117,7420,6549
2024-06-07 12:53:22,10105,25159,21251,35440,1605,827509,44589,,1618,170139,19153,7420,6549
2024-06-07 12:53:24,10105,25159,21251,35440,1658,827509,44673,,1632,163386,19161,7420,6549
2024-06-07 12:53:26,10105,25159,21251,35440,1658,827509,44673,,1632,164522,19161,7420,6549
2024-06-07 12:53:28,10105,25234,21251,35440,1658,827509,44555,,1632,170383,19161,7420,6549
2024-06-07 12:53:30,10105,25234,21532,35440,1658,827509,44555,,1632,170383,19161,7420,6606
2024-06-07 12:53:32,10105,25234,21532,35440,1678,827509,44555,,1632,170383,19161,7425,6588
2024-06-07 12:53:34,10085,25234,21532,35428,1678,828913,44555,,1632,170383,19161,7425,6588
2024-06-07 12:53:36,10092,25234,21532,35491,1678,800530,44555,,1632,170383,18618,7425,6588
2024-06-07 12:53:38,10092,25234,21532,35491,1678,795004,44555,,1635,165186,18490,7428,6588
2024-06-07 12:53:40,10092,25233,21532,35491,1624,829103,43150,,1635,170468,19201,7428,6588
2024-06-07 12:53:42,10092,25233,21419,35491,1672,829103,44399,,1635,170468,19201,7428,6588
2024-06-07 12:53:44,10092,25219,21419,35491,1672,829103,44399,,1635,170602,19201,7433,6562
2024-06-07 12:53:46,10092,25219,21280,35491,1672,829103,44399,,1635,170602,19201,7433,6562
2024-06-07 12:53:48,10092,25219,21280,35491,1665,829103,44399,,1635,170602,19221,7433,6562
2024-06-07 12:53:50,10135,25219,21280,35491,1665,826928,44399,,1635,170583,19221,7433,6562
2024-06-07 12:53:52,10135,25233,21280,34253,1665,826928,44399,,1635,170583,19210,7418,6562
2024-06-07 12:53:54,10135,25247,21280,35589,1665,826928,44399,,1564,170583,19210,7418,6555
2024-06-07 12:53:56,10135,25247,20608,35589,1662,826762,44410,,1619,170583,19210,7413,6555
2024-06-07 12:53:58,10135,25247,21286,35589,1662,826762,44410,,1619,164942,18593,7413,6555
2024-06-07 12:54:00,10135,25247,21286,35589,1662,826762,44245,,1619,166080,19205,7413,6555
2024-06-07 12:54:02,10135,25247,20606,35589,1665,826762,44245,,1619,170781,19205,7413,6555
2024-06-07 12:54:04,10135,25247,21397,35589,1665,828614,44245,,1619,170614,19205,7406,6290
2024-06-07 12:54:06,9520,25247,21397,35589,1665,828614,44245,,1619,170614,19160,7406,6334
2024-06-07 12:54:08,10155,23469,21397,35589,1657,828614,44282,,1631,170614,19160,7406,6525
2024-06-07 12:54:10,10155,24436,21397,35589,1657,828614,44282,,1631,170614,19160,7417,6525
2024-06-07 12:54:12,10155,25305,21397,35662,1657,802487,44282,,1570,170614,19160,7417,6525
2024-06-07 12:54:14,10155,25305,21350,35662,1669,796963,44247,,1627,170496,19160,7417,6525
2024-06-07 12:54:16,10155,25305,21350,35662,1669,801902,44247,,1627,170797,19158,7400,6525
2024-06-07 12:54:18,10155,25305,21350,35662,1669,828658,44247,,1627,170797,19154,7400,6525
2024-06-07 12:54:20,10155,25305,21350,35662,1669,828658,44247,,1627,170797,19154,7400,6525
2024-06-07 12:54:22,10155,25305,21350,35662,1667,828658,44247,,1616,170797,19154,7400,6546
2024-06-07 12:54:24,9798,25273,21350,35662,1667,828658,41118,,1616,170797,19154,7400,6539
2024-06-07 12:54:26,9866,25273,21245,35661,1655,828658,44071,,1616,170079,19154,7094,6539
2024-06-07 12:54:28,10172,25215,20386,35595,1655,828658,44071,,1616,170079,19088,7133,6539
2024-06-07 12:54:30,10172,25215,20527,35595,1655,827469,44071,,1616,170079,19088,7343,6539
2024-06-07 12:54:32,10172,25215,21185,35595,1653,827469,44071,,1619,170079,19088,7343,6539
2024-06-07 12:54:34,10172,25215,21185,35595,1653,795031,44071,,1619,170079,19088,7343,6539
2024-06-07 12:54:36,10172,25215,21185,35595,1653,800536,44041,,1623,170079,19088,7343,6521
2024-06-07 12:54:38,10172,25215,21185,35595,1657,825736,44041,,1623,170079,19122,7343,6530
2024-06-07 12:54:40,10170,25196,21185,35595,1657,825736,44041,,1623,165078,19129,7343,6530
2024-06-07 12:54:42,10170,25196,20546,35595,1657,826682,44041,,1623,163944,19129,7343,6530
2024-06-07 12:54:44,10144,25196,21220,35589,1657,826682,43973,,1566,170286,19129,6877,6530
2024-06-07 12:54:46,10144,25196,21220,35593,1655,826682,43973,,1618,170286,19129,6877,6530
2024-06-07 12:54:48,10144,25196,21273,35593,1655,826682,43973,,1618,170286,19129,7340,6531
2024-06-07 12:54:50,10144,25196,21273,35593,1651,826682,43973,,1618,170286,19129,7340,6531
2024-06-07 12:54:52,10144,25196,21273,35593,1651,826682,43973,,1618,170286,19143,7340,6531
2024-06-07 12:54:54,10124,25197,21273,35593,1651,796383,44039,,1618,165451,19164,7340,6541
2024-06-07 12:54:56,10124,24209,21273,35593,1648,801893,44039,,1618,170246,19164,7340,6541
2024-06-07 12:54:58,10122,24377,21273,35589,1648,826453,44039,,1618,170418,19164,7340,6541
2024-06-07 12:55:00,10122,25195,21251,35597,1648,826453,43965,,1618,170418,19164,7340,6541
2024-06-07 12:55:02,10122,25195,21206,35597,1648,826453,43965,,1571,170418,19164,7325,6541
2024-06-07 12:55:04,10122,25195,21206,35597,1648,826453,43965,,1625,170418,18607,7325,6569
2024-06-07 12:55:06,10122,25162,21206,35597,1596,826453,43965,,1625,170418,18612,7325,6569
2024-06-07 12:55:08,10129,25162,21206,35615,1609,826285,43965,,1625,170418,18484,7325,6569
2024-06-07 12:55:10,10101,25162,21206,35615,1667,826285,43965,,1625,170432,19162,7325,6350
2024-06-07 12:55:12,10101,25162,21206,35615,1667,796334,42440,,1626,165495,19162,7325,6560
2024-06-07 12:55:14,10101,25162,21363,35616,1667,801839,43998,,1626,164359,19162,7322,6560
2024-06-07 12:55:16,10101,24263,21363,35616,1667,825760,43998,,1626,163223,19162,7322,6569
2024-06-07 12:55:18,10101,24431,21362,35616,1667,825760,42315,,1626,170043,19162,7098,6569
2024-06-07 12:55:20,10101,25145,21362,35616,1667,825760,43939,,1569,170043,19174,7318,6569
2024-06-07 12:55:22,10103,25145,21362,35628,1667,801941,43939,,1579,170178,19174,7318,6569
2024-06-07 12:55:24,10103,25145,21362,35628,1617,825506,43939,,1627,170178,19174,7318,6569
2024-06-07 12:55:26,10103,25145,21362,35628,1669,825506,43939,,1627,170178,18561,7327,6584
2024-06-07 12:55:28,10103,25145,21362,35569,1669,825506,43939,,1576,170178,19195,7327,6584
2024-06-07 12:55:30,10103,25145,21362,35569,1669,827063,43955,,1566,170178,19195,7327,6584
2024-06-07 12:55:32,10103,25145,21471,35569,1669,827063,43955,,1627,165190,19282,7327,6440
2024-06-07 12:55:34,10103,24402,21471,35569,1669,827063,43955,,1627,159036,19282,7327,6642
2024-06-07 12:55:36,10103,25378,21364,35569,1669,827324,43955,,1627,163343,19282,7327,6642
2024-06-07 12:55:38,9515,25378,21364,35712,1669,827324,42601,,1642,171026,19282,7336,6642
2024-06-07 12:55:40,10185,25378,21364,35716,1681,827324,44097,,1642,171026,19296,7398,6608
2024-06-07 12:55:42,10185,25378,21364,35716,1630,804433,44097,,1642,171026,19296,7398,6608
2024-06-07 12:55:44,10185,25378,21486,35716,1668,829934,44097,,1630,171026,19296,7398,6608
2024-06-07 12:55:46,10185,25403,21481,35716,1668,829934,42604,,1630,171026,19325,7398,6608
2024-06-07 12:55:48,10185,25514,21481,35716,1668,830325,44199,,1630,171026,19325,7398,6608
2024-06-07 12:55:50,10185,25514,21481,35710,1668,830325,44199,,1630,171026,19325,7172,6612
2024-06-07 12:55:52,10184,25514,21481,35710,1674,830325,44199,,1646,166028,19325,7406,6612
2024-06-07 12:55:54,10184,25514,21481,35710,1669,830325,44199,,1646,164887,19301,7169,6612
2024-06-07 12:55:56,10160,25514,21707,35697,1669,830325,44292,,1646,170923,19301,7119,6612
2024-06-07 12:55:58,10160,25455,21707,35697,1669,830325,44292,,1646,170923,19301,7406,6612
2024-06-07 12:56:00,10160,25416,21707,35697,1669,829457,44292,,1595,170923,18536,7406,6612
2024-06-07 12:56:02,10160,25416,21673,35697,1679,829457,44292,,1650,170923,18664,7406,6612
2024-06-07 12:56:04,10160,25416,21673,35697,1679,829404,44319,,1650,170923,18762,7406,6612
2024-06-07 12:56:06,10132,25416,21673,35697,1675,829404,44319,,1650,170923,19271,7406,6394
2024-06-07 12:56:08,10109,25416,21673,35707,1675,829404,44420,,1656,170805,19271,7395,6605
2024-06-07 12:56:10,10109,25451,21673,35707,1675,829404,44420,,1656,170805,19271,7395,6605
2024-06-07 12:56:12,10109,25451,21671,35707,1675,829404,44420,,1656,170258,19271,7395,6605
2024-06-07 12:56:14,10109,25420,21671,34470,1680,828809,44420,,1655,170258,19271,7395,6605
2024-06-07 12:56:16,10109,25420,21671,35711,1688,828687,44420,,1655,170258,19285,7395,6605
2024-06-07 12:56:18,10109,25420,20974,35698,1688,828687,44420,,1655,170258,19285,7402,6605
2024-06-07 12:56:20,10085,25420,20830,35698,1688,828687,44580,,1600,170258,19286,7402,6418
2024-06-07 12:56:22,10085,25420,21664,35698,1688,828687,44587,,1611,170258,19286,7143,6374
2024-06-07 12:56:24,10085,25420,21664,35698,1688,828687,44587,,1657,170382,19286,7385,6613
2024-06-07 12:56:26,10085,25386,21641,35698,1688,828050,44587,,1657,170685,19286,7385,6613
2024-06-07 12:56:28,10085,25386,21641,35698,1688,827881,44587,,1657,170685,19286,7385,6613
2024-06-07 12:56:30,10085,25386,21641,35688,1688,827881,44587,,1657,170685,19253,7385,6613
2024-06-07 12:56:32,10122,25386,21666,35688,1688,827881,44587,,1657,170685,18626,7385,6613
2024-06-07 12:56:34,10113,25386,21666,35663,1688,827881,44807,,1657,170455,18498,7160,6613
2024-06-07 12:56:36,10113,25411,21666,35663,1688,827464,44875,,1657,170455,19256,7111,6624
2024-06-07 12:56:38,10113,25411,21666,35663,1688,827464,44875,,1594,170455,19256,7390,6619
2024-06-07 12:56:40,10113,25411,21666,35663,1688,827464,44875,,1551,170455,19256,7124,6619
2024-06-07 12:56:42,10113,25396,21713,35604,1688,803460,44875,,1651,170547,19244,7174,6619
2024-06-07 12:56:44,10113,25396,21713,35604,1689,797943,44875,,1651,170776,19244,7395,6619
2024-06-07 12:56:46,10113,25396,21689,35604,1689,825038,44875,,1651,170776,19244,7395,6619
2024-06-07 12:56:48,10082,25396,21689,35604,1689,800639,44875,,1651,170776,19227,7395,6601
2024-06-07 12:56:50,10082,25315,21689,34168,1689,824846,44875,,1651,170776,19227,7395,6601
2024-06-07 12:56:52,10055,25315,21689,34405,1689,824846,44843,,1651,170776,19235,7395,6379
2024-06-07 12:56:54,10055,25315,20825,35598,1689,824846,44843,,1651,170433,19235,7165,6590
2024-06-07 12:56:56,10055,24401,21499,35598,1682,824846,44843,,1640,170433,19235,7116,6590
2024-06-07 12:56:58,10055,25249,21499,34514,1682,824846,44843,,1629,170433,19235,7384,6590
2024-06-07 12:57:00,10055,25249,21499,35594,1628,824846,44843,,1629,170170,19235,7379,6590
2024-06-07 12:57:02,10066,25249,21499,35594,1676,799825,43171,,1629,170170,18677,7379,6590
2024-06-07 12:57:04,10066,25249,21361,35594,1676,793649,44832,,1629,170170,18548,7379,6559
2024-06-07 12:57:06,10066,24414,21361,35594,1676,824284,44822,,1629,170170,19130,7379,6559
2024-06-07 12:57:08,10066,25216,21361,35594,1676,824284,44822,,1629,170170,19130,7379,6559
2024-06-07 12:57:10,9702,25216,21361,35611,1672,824284,44822,,1630,164115,19130,7379,6541
2024-06-07 12:57:12,10060,25216,20698,35611,1667,824284,44822,,1630,169829,19130,7143,6541
2024-06-07 12:57:14,10060,24360,21399,35611,1667,824284,44822,,1572,169829,19130,7373,6541
2024-06-07 12:57:16,9661,25177,21399,34567,1667,824284,44822,,1631,169671,19130,7373,6541
2024-06-07 12:57:18,9728,25177,21399,34330,1667,824284,44822,,1631,169671,19130,7373,6352
2024-06-07 12:57:20,10058,25177,21346,35547,1667,824192,44822,,1626,169671,18560,7373,6309
2024-06-07 12:57:22,10058,25056,21346,35547,1667,822086,44723,,1626,169671,19069,7373,6491
2024-06-07 12:57:24,10058,25056,21346,35547,1619,822086,43135,,1626,169424,19069,7342,6491
2024-06-07 12:57:26,10074,25056,21346,35504,1670,822086,44660,,1626,169424,19069,7342,6491
2024-06-07 12:57:28,10074,25056,21346,35504,1665,822086,44660,,1617,169347,19069,7342,6491
2024-06-07 12:57:30,10074,25056,21364,35460,1665,822086,44660,,1617,169347,19069,7331,6491
2024-06-07 12:57:32,10074,24981,21299,35460,1665,819873,44660,,1617,169347,19051,7331,6475
2024-06-07 12:57:34,10074,24957,21299,35460,1665,819873,44660,,1617,169347,19051,7331,6475
2024-06-07 12:57:36,10044,24957,21299,35460,1665,820644,44660,,1576,169347,19051,7331,6480
2024-06-07 12:57:38,10044,24957,21299,35460,1665,820644,44666,,1633,169347,18462,7331,6480
2024-06-07 12:57:40,10044,24957,21299,35461,1665,820644,44666,,1633,163776,18335,7296,6480
2024-06-07 12:57:42,10033,24957,21299,35461,1612,820644,44604,,1633,169060,19043,7295,6480
2024-06-07 12:57:44,10033,24957,21299,35461,1662,820644,44604,,1633,169060,18968,7295,6462
2024-06-07 12:57:46,9687,24957,21314,35451,1662,820947,44604,,1633,169060,18968,7295,6462
2024-06-07 12:57:48,10023,24904,21314,35451,1662,820404,44604,,1633,169060,18968,7295,6462
